tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
ES-01992/2020,https://www.folhavitoria.com.br/politica/noticia/11/2020/guarapari-tem-empate-tecnico-entre-edson-magalhaes-e-carlos-von,GUARAPARI,1,P,0,,,EDSON MAGALHES,"31,8",CARLOS VON,"22,8",GEDSON MERIZIO,"13,8",OZIEL DE SOUSA,"1,5",CORONEL FERRARI,"1,3",,,,,,,,,,,,,,,,,,,,
ES-01992/2020,https://www.folhavitoria.com.br/politica/noticia/11/2020/guarapari-tem-empate-tecnico-entre-edson-magalhaes-e-carlos-von,GUARAPARI,1,P,1,,,EDSON MAGALHES,33,CARLOS VON,"27,5",GEDSON MERIZIO,17,FERNANDA MAZELLI,"2,8",OZIEL DE SOUSA,"2,5",MARIA HELENA,"1,8",CORONEL FERRARI,"1,8",,,,,,,,,,,,,,,,
ES-08690/2020,https://www.folhavitoria.com.br/politica/noticia/11/2020/prefeito-tem-maior-base-entre-eleitores-de-ensino-fundamental-e-das-classes-d-e-e-em-sao-mateus,SÃO MATEUS,1,P,0,,,DANIEL SANTANA,"35,3",CARLINHOS LYRIO,"17,",FERREIRA JUNIOR,10,NILIS CASTBERG,2,LAURINHO BARBOSA,2,ELIEZER,"1,5",,,,,,,,,,,,,,,,,,
ES-01453/2020,https://portalmaratimba.com.br/pesquisa-de-piuma-empresa-envia-nota-explicando-vazamento-antes-dos-numeros-jornal-espirito-santo-noticias/,PIÚMA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-08690/2020,https://www.folhavitoria.com.br/politica/noticia/11/2020/prefeito-tem-maior-base-entre-eleitores-de-ensino-fundamental-e-das-classes-d-e-e-em-sao-mateus,SÃO MATEUS,1,P,1,,,DANIEL SANTANA,35,CARLINHOS LYRIO,"20,5",FERREIRA JUNIOR,"14,5",NILIS CASTBERG,"3,3",LAURINHO BARBOSA,3,ENEIAS,"2,3",ELIEZER,2,DR MAURO,"1,8",,,,,,,,,,,,,,
ES-00387/2020,https://www.asajacadiz.org/2018/09/06/modificacion-de-la-autorizacion-conviso-one/,SERRA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-06457/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/11/13/max-arnaldinho-e-neucimar-empatam-corrida-eleitoral-em-vila-velha/,VILA VELHA,1,P,1,,,MAX FILHO,"22,5",ARNALDINHO BORGO,"19,7",NEUCIMAR FRAGA,"19,2",CORONEL WAGNER,"5,5",RAFAEL PRIMO,"2,3",DR HUDSON,2,AMARILDO LOVATO,"1,8",MONICA ALVES,"1,7",DALTON MORAIS,"1,5",,,,,,,,,,,,
GO-04559/2020,http://www.jornaldiariodonorte.com.br/noticias/elieudes-moraes-aparece-na-lideranca-com-55-62-dos-votos-12111907,SÃO LUIZ DO NORTE,1,P,1,,,FERNANDINHO,"34,27",ELIEUDES MORAES,"55,62",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-09196/2020,https://goias24horas.com.br/158529-pesquisa-mostra-eduardo-terra-na-lideranca-em-campos-belos-com-3957/,CAMPOS BELOS,1,P,1,,,EDUARDO TERRA,"39,57",PABLO GEOVANI,"28,61",NINHA,"19,25",LEANDRO FOX,"2,94",WESLEY OLIVEIRA,"1,07",,,,,,,,,,,,,,,,,,,,
GO-00054/2020,http://www.nahoradobrasil.com.br/2020/11/pabio-na-lideranca-em-valparaiso-de.html,VALPARAÍSO DE GOIÁS,1,P,1,,,PABLO MOSSORO,"35,8",LEDA BORGES,"23,26",ELVIS SANTOS,"8,04",AMAURY SANTANA,"5,43",,,,,,,,,,,,,,,,,,,,,,
GO-00054/2020,https://blogdopoliglota.com.br/politica/valparaiso-pabio-mossoro-da-show-e-pesquisa-confirma-vitoria/,VALPARAÍSO DE GOIÁS,1,P,0,,,PABLO MOSSORO,"33,91",LEDA BORGES,"21,74",ELVIS SANTOS,"6,74",AMAURY SANTANA,5,MARCELO SORRISO,"1,52",,,,,,,,,,,,,,,,,,,,
GO-06883/2020,https://noticias.r7.com/eleicoes-2020/goiania-tem-maguito-vilela-com-29-e-vanderlan-com-21-diz-real-time-13112020,GOIÂNIA,1,P,0,,,MAGUITO,24,VANDERLAN,20,ADRIANA ACCORSI,10,GUSTAVO GAYER,2,ELIAS VAZ,2,ALYSSON LIMA,1,MAJOR ARAUJO,1,,,,,,,,,,,,,,,,
GO-06883/2020,https://noticias.r7.com/eleicoes-2020/goiania-tem-maguito-vilela-com-29-e-vanderlan-com-21-diz-real-time-13112020,GOIÂNIA,1,P,1,,,MAGUITO,29,VANDERLAN,21,ADRIANA ACCORSI,13,ELIAS VAZ,4,GUSTAVO GAYER,3,MAJOR ARAUJO,2,ALYSSON LIMA,2,VIRMONDES CRUVINEL,1,DRA CRISTINA,1,CRISTIANO CUNHA,1,SAMUEL ALMEIDA,1,TALLES BARRETO,1,FABIO JUNIOR,1,MANU JACOB,1,PROFESSOR ANTONIO,1
GO-00220/2020,https://ausschreibungen-deutschland.de/619475_OperationsmikroskopReferenznummer_der_Bekanntmachung_IIIA1Go-00220_2020_Homburg,MONTE ALEGRE DE GOIÁS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01561/2020,http://www.escutec.com/noticias.php?codigo1=191,ALTO ALEGRE DO PINDARÉ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04853/2020,https://oprogressonet.com/noticia/2622/quallity-coquinho-lidera-com-34-5--das-intencoes-de-votos-em-davinopolis,DAVINÓPOLIS,1,P,0,,,COQUINHO,"32,6",ZE PEQUENO,"22,2",ASSIS OLIVEIRA,"19,6",ANDRE DO LAR,6,,,,,,,,,,,,,,,,,,,,,,
MA-04853/2020,https://oprogressonet.com/noticia/2622/quallity-coquinho-lidera-com-34-5--das-intencoes-de-votos-em-davinopolis,DAVINÓPOLIS,1,P,1,,,COQUINHO,"34,5",ZE PEQUENO,"23,9",ASSIS OLIVEIRA,20,ANDRE DO LAR,"7,7",JILMAR,"1,5",,,,,,,,,,,,,,,,,,,,
MA-01994/2020,https://jailsonmendes.com.br/2020/11/05/faltando-10-dias-para-as-eleicoes-institutos-registram-pesquisas-em-arari-cajari-viana-penalva-e-sao-joao-batista-vejam-os-questionarios/,CAJARI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05786/2020,https://luispablo.com.br/politica/2020/11/pesquisa-confirma-reeleicao-de-josimar-da-serrraria-em-governador-nunes-freire/,GOVERNADOR NUNES FREIRE,1,P,1,,,JOSIMAR,"52,49",FERNANDO,"39,3",DR HAROLDO,"2,24",DR REGINA,"1,24",,,,,,,,,,,,,,,,,,,,,,
MA-09045/2020,http://escutec.com/pesquisas/maraca%C3%87um%C3%89_registro.pdf,MARACAÇUMÉ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05787/2020,https://www.radioetvmaracu.com.br/noticias/nota-da-radio-maracu-ltda/,JOSELÂNDIA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-06209/2020,https://www.domingoscosta.com.br/datailha-divulga-ultima-pesquisa-nas-primeiras-horas-deste-sabado-em-raposa//,RAPOSA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-06142/2020,https://blogdokielmartins.com.br/2020/11/11/pesquisa-confirma-que-junior-do-posto-sera-o-proximo-prefeito-de-sao-domingos-do-azeitao/,SÃO DOMINGOS DO AZEITÃO,1,P,,,,JUNIOR DO POSTO,"58,13",ANDRE DO NICO,"38,13",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01065/2020,http://www.escutec.com/noticias.php?codigo1=183,SÃO FRANCISCO DO BREJÃO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-07202/2020,http://escutec.com/pesquisas/registro_s_alexandre_costa.pdf,SENADOR ALEXANDRE COSTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05360/2020,https://jornalpequeno.com.br/2020/11/13/pesquisa-aponta-virada-de-vinicius-louro-em-trizidela-do-vale/,TRIZIDELA DO VALE,1,P,1,,,DEIBSON,"45,07",VINICIUS LOURO,"39,13",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00172/2020,https://rubenspereirajr.com.br/rubens-empata-na-3a-colocacao-e-esta-a-tres-pontos-do-2o-turno-aponta-datailha/,SÃO LUÍS,1,p,,,,BRAIDE,"36,5",DUARTE,"16,6",NETO,"13,7",RUBENS,"13,7",BIRA DO PANDARE,"3,7",JEISAEL MARX,"3,1",,,,,,,,,,,,,,,,,,
MA-04521/2020,https://marrapa.com/2020/11/braide-e-neto-no-segundo-turno-diz-datam/,SÃO LUÍS,1,P,,,,BRAIDE,"33,5",NETO EVANGELISTA,"18,3",DUARTE JUNIOR,"15,8",RUBENS,"5,5",BIRA DO PANDARE,"4,5",JEISAEL MARX,"1,9",YGLESIO,1,,,,,,,,,,,,,,,,
MA-05238/2020,https://www.netoferreira.com.br/poder/2020/11/braide-lidera-pesquisa-padrao-com-4316-em-sao-luis/,SÃO LUÍS,1,P,,,1,BRAIDE,"43,16",NETO EVANGELISTA,"18,51",DUARTE JUNIOR,"16,52",RUBENS,"7,4",BIRA DO PANDARE,"5,12",JEISAEL MARX,"4,27",SILVIO,"1,99",YGLESIO,"1,28",HERTZ,"1,13",,,,,,,,,,,,
MA-08294/2020,https://noticias.uol.com.br/eleicoes/2020/11/13/ibope-em-sao-luis-braide-tem-37-duarte-e-neto-evangelista-17.htm,SÃO LUÍS,1,P,,,,BRAIDE,37,DUARTE,17,NETO EVANGELISTA,17,RUBENS,8,BIRA DO PANDARE,6,JEISAEL MARX,2,PROFESSOR FRANKLIN,1,YGLESIO,1,SILVIO,1,,,,,,,,,,,,
MA-09054/2020,https://noticiasmaranhao.com/tuntum/eleicoes-tuntum-nova-pesquisa-aponta-vitoria-de-fernando-pessoa-com-5175/,TUNTUM,1,P,0,,,FERNANDO PESSOA,"51,75",DIDA DO TIO,"40,88",,,,,,,,,,,,,,,,,,,,,,,,,,
MG-02512/2020,https://www.tvbambui.com.br/noticia/20581/justica-proibe-divulgacao-de-pesquisas-eleitorais-em-bambui,BAMBUÍ,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-02848/2020,https://www.gazetadacidade.com/politica/pesquisas-apontam-vitoria-de-edmilson-em-bom-repouso/,BOM REPOUSO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-03319/2020,"https://www.em.com.br/app/noticia/politica/2020/11/13/interna_politica,1204615/eleicoes-em-ipatinga-nova-pesquisa-confirma-empate-tecnico-entre-vere.shtml",IPATINGA,1,P,0,,,GUSTAVO NUNES,"18,67",NARDYELLO ROCHA,"15,5",JADSON HELENO,"11,67",JOAO MAGNO,"4,83",MEDICO JULIANO,"2,5",,,,,,,,,,,,,,,,,,,,
MG-00603/2020,https://divinews.com/2020/11/11/tse-tem-tres-pesquisas-registradas-com-intencoes-de-votos-para-prefeito-de-divinopolis-tv-alterosa-pode-divulgar-nesta-quinta-12/,DIVINÓPOLIS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-02954/2020,https://www.gazetadacidade.com/destaque-principal/justica-de-extrema-suspende-divulgacao-de-pesquisa-contratada-por-chapa-de-luiz-carlos-bergamin/,EXTREMA,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-00946/2020,https://www.hojeemdia.com.br/primeiro-plano/pesquisa-mostra-toninho-pinheiro-%C3%A0-frente-na-disputa-para-a-prefeitura-de-ibirit%C3%A9-1.811784,IBIRITÉ,1,P,0,,,TONINHO,"33,4",WILLIAN,"26,5",,,,,,,,,,,,,,,,,,,,,,,,,,
MG-00946/2020,https://www.hojeemdia.com.br/primeiro-plano/pesquisa-mostra-toninho-pinheiro-%C3%A0-frente-na-disputa-para-a-prefeitura-de-ibirit%C3%A9-1.811784,IBIRITÉ,1,P,1,,,WILLIAN PEREIRA,"28,3",TONINHO PINHEIRO,"49,5",,,,,,,,,,,,,,,,,,,,,,,,,,
MG-03319/2020,"https://www.em.com.br/app/noticia/politica/2020/11/13/interna_politica,1204615/eleicoes-em-ipatinga-nova-pesquisa-confirma-empate-tecnico-entre-vere.shtml",IPATINGA,1,P,1,,,GUSTAVO NUNES,"23,83",NARDYELLO ROCHA,"20,67",JADSON HELENO,"14,67",JOAO MAGNO,"7,17",MEDICO JULIANO,"5,83",,,,,,,,,,,,,,,,,,,,
MG-06728/2020,https://www.diariodoaco.com.br/noticia/0083643-para-entrevistados-nardyello-devera-vencer-eleicao-em-ipatinga,IPATINGA,1,P,0,,,NARDYELLO ROCHA,"23,5",GUSTAVO NUNES,"18,1",JADSON HELENO,16,JOAO MAGNO,"7,7",MEDICO JULIANO,4,,,,,,,,,,,,,,,,,,,,
MG-06728/2020,https://www.diariodoaco.com.br/noticia/0083643-para-entrevistados-nardyello-devera-vencer-eleicao-em-ipatinga,IPATINGA,1,P,1,,,NARDYELLO ROCHA,"23,9",GUSTAVO NUNES,"18,1",JOAO MAGNO,"8,1",DR JULIANO,"4,1",JADSON HELENO,"22,8",,,,,,,,,,,,,,,,,,,,
MG-09476/2020,http://www.anoticiaregional.com.br/noticia.php?id=14683,JOÃO MONLEVADE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-00256/2020,https://patosnoticias.com.br/divulgada-a-ultima-pesquisa-eleitoral-em-patos-de-minas-veja-os-numeros/,PATOS DE MINAS,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-04070/2020,https://www.correiodoms.com.br/noticias/municipios/pesquisa-aponta-vitoria-de-paleari-em-nova-alvorada-do-sul,NOVA ALVORADA DO SUL,1,P,1,,,PELEARI,36,ARLEI BARBOSA,"32,25",NELIO JUSTEN,"11,25",PATRICIA CESAR,"5,25",,,,,,,,,,,,,,,,,,,,,,
MG-02288/2020,https://www.difusorapiranga.com.br/blog/item/765-resultados-geral-da-pesquisa-de-opiniao-em-piranga,PIRANGA,1,P,1,,,LUISINHO,39,DR EDUARDO,47,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-06387/2020,https://correiodeminas.com.br/pesquisas-esquentam-disputa-eleitoral-e-apontam-2-vencedores/,PIRANGA,1,P,,,1,LUIZINHO,54,EDUARDO GUIMARAES,46,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-04070/2020,https://www.correiodoms.com.br/noticias/municipios/pesquisa-aponta-vitoria-de-paleari-em-nova-alvorada-do-sul,NOVA ALVORADA DO SUL,1,P,0,,,PELEARI,23,ARLEI BARBOSA,"20,25",NELIO JUSTEN,"9,5",PATRICIA CESAR,1,,,,,,,,,,,,,,,,,,,,,,
MS-04145/2020,https://metropolems.com.br/2020/11/13/69-marquinhos-sera-reeleito-no-primeiro-turno-aponta-pesquisa/,CAMPO GRANDE,1,P,0,,,MARQUINHOS TRAD,"39,9",HARFOUCHE,"4,7",PEDRO KEMP,"1,5",DELEGADA SIDNEIA,"1,2",DAGOBERTO,1,,,,,,,,,,,,,,,,,,,,
MS-04145/2020,https://metropolems.com.br/2020/11/13/69-marquinhos-sera-reeleito-no-primeiro-turno-aponta-pesquisa/,CAMPO GRANDE,1,P,1,,,MARQUINHOS TRAD,"50,8",HARFOUCHE,"6,1",PEDRO KEMP,"3,67",DAGOBERT,"3,33",VINICIUS SIQUEIRA,3,MARCELO BLUMA,"1,33",DELEGADA SIDNEIA,"1,17",,,,,,,,,,,,,,,,
MS-04789/2020,https://dourados.capitalnews.com.br/politica/na-capital-pesquisa-mostra-tendencia-da-eleicao-terminar-no-primeiro-turno/349319,CAMPO GRANDE,1,P,1,,,MARQUINHOS TRAD,"48,07",HARFOUCHE,"8,43",DAGOBERTO,"7,21",VINICIUS,"6,14",MARCIO FERNANDES,5,DELEGADA SIDNEIA,"4,07",PEDRO KEMP,"3,21",MARCELO BLUMA,"1,93",ESACHEU NASCIMENTO,"1,14",MARCELO MIGLIOLI,"1,07",JOAO HENRIQUE,1,,,,,,,,
MS-02840/2020,https://www.douradosnews.com.br/eleicoes-2020/com-4772-rogerio-camara-lidera-disputa-pela-prefeitura-de-ivinhema/1141496/,IVINHEMA,1,P,0,,,ROGERIO CAMARA,37,JULIANO FERRO,33,PROF ALDIR,5,ESTEFAN,1,,,,,,,,,,,,,,,,,,,,,,
MS-02840/2020,https://www.douradosnews.com.br/eleicoes-2020/com-4772-rogerio-camara-lidera-disputa-pela-prefeitura-de-ivinhema/1141496/,IVINHEMA,1,P,1,,1,ROGERIO CAMARA,"47,2",JULIANO FERRO,"39,77",PROF ALDIR,"6,82",ESTEFAN,"4,55",GEL FACCINA,"1,14",,,,,,,,,,,,,,,,,,,,
MS-02918/2020,https://www.riobrilhantenews.com/noticia/635/candidato-mais-novo-do-estado-lucas-foroni-lidera-corrida-para-prefeitura-em-rio-brilhante,RIO BRILHANTE,1,P,1,,1,LUCAS FORONI,"40,82",DAVID VINICIUS,"33,06",DRA CAROL,"26,12",,,,,,,,,,,,,,,,,,,,,,,,
MS-05516/2020,https://jornaldanova.com.br/noticia/408795/juiz-determina-que-o-instituto-ranking-comprove-que-esteve-em-nova-andradina-realizando-pesquisa,NOVA ANDRADINA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-02918/2020,https://www.riobrilhantenews.com/noticia/635/candidato-mais-novo-do-estado-lucas-foroni-lidera-corrida-para-prefeitura-em-rio-brilhante,RIO BRILHANTE,1,P,0,,,LUCAS FORONI,"30,26",DAVID VINICIUS,"21,71",DRA CAROL,"17,76",,,,,,,,,,,,,,,,,,,,,,,,
MS-07040/2020,https://www.hojemais.com.br/tres-lagoas/noticia/politica/guerreiro-amplia-vantagem-e-lidera-ultima-pesquisa-eleitoral-com-5980-dos-votos,TRÊS LAGOAS,1,P,0,,,ANGELO GUERREIRO,"58,02",FABRICIO VENTUROLI,"7,13",RENEE VENANCIO,"3,17",SEBASTIAO NETO,"1,98",TEN CON ENIO,"1,39",,,,,,,,,,,,,,,,,,,,
