tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
ES-05302/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-02815/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-05907/2020,https://noticias.uol.com.br/eleicoes/2020/11/23/ibope-em-vitoria-delegado-pazolini-tem-48-joao-coser-43.htm,VITÓRIA,1,P,1,,,PAZOLINI,48,JOAO COSER,43,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-01023/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-02435/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-06731/2020,https://diariodegoias.com.br/pesquisa-fortiori-votos-validos-maguito-637-vanderlan-363/,GOIÂNIA,1,P,1,,,MAGUITO VILELA,"51,5",VANDERLAN CARDOSO,"29,3",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-07739/2020,https://www.google.com/search?q=%22GO-07739%2F2020%22&rlz=1C1CHBD_enBR919BR919&oq=%22GO-07739%2F2020%22&aqs=chrome..69i57.871j0j4&sourceid=chrome&ie=UTF-8,GOIÂNIA,1,P,1,,,MAGUITO VILELA,"43,9",VANDERLAN CARDOSO,"29,3",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00671/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01140/2020,https://www.ma10.com.br/2020/11/22/pesquisa-data-m-aponta-vitoria-de-eduardo-braide-no-2-turno-das-eleicoes-em-sao-luis/,SÃO LUÍS,1,P,1,,,EDUARDO BRAIDE,"51,28",DUARTE,"33,58",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01594/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05682/2020,https://maranhaohoje.com/86661-2/,SÃO LUÍS,1,P,1,,,EDUARDO BRAIDE,47,DUARTE JUNIOR,41,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-06694/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-00001/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-07176/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-00231/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-01828/2020,"https://www.em.com.br/app/noticia/politica/2020/11/23/interna_politica,1211363/eleicoes-contagem-pesquisa-diferenca-de-nove-pontos-candidatos-pt-dem.shtml",CONTAGEM,1,P,1,,,MARILIA CAMPOS,"54,7",FELIPE SALIBA,"45,3",,,,,,,,,,,,,,,,,,,,,,,,,,
MG-04331/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-08956/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-09421/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-06257/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-01889/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07435/2020,https://valor.globo.com/politica/noticia/2020/11/23/ibope-em-cuiaba-abilio-tem-48percent-das-intencoes-de-voto-e-emanuel-40percent.ghtml,CUIABÁ,1,P,1,,,ABILIO,48,EMANUEL,40,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-02323/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-01937/2020,https://www.romanews.com.br/eleicoes/eguchi-aparece-com-513-e-edmilson-com-425-no-segundo-turno-aponta/100597/,BELÉM,1,P,1,,,EGUCHI,"51,3",EDMILSON RODRIGUES,"42,5",,,,,,,,,,,,,,,,,,,,,,,,,,
PA-06084/2020,https://diogenesbrandao.blogspot.com/2020/,BELÉM,1,P,1,,,EDMILSON,"44,3",EGUCHI,"43,1",,,,,,,,,,,,,,,,,,,,,,,,,,
PA-07062/2020,http://www.portalsantarem.com.br/noticias/conteudo/nelio-tambem-lidera-em-pesquisa-de-instituto-do-parana-com-68-6-dos-votos-no-segundo-turno/77058,SANTARÉM,1,P,1,,1,NELIO AGUIAR,"68,62",MARIA DO CARMO,"31,38",,,,,,,,,,,,,,,,,,,,,,,,,,
PA-08728/2020,http://www.portalsantarem.com.br/noticias/conteudo/pesquisa-da-doxa-da-vitoria-de-nelio-aguiar-com-63-dos-votos-no-segundo-turno/77039,SANTARÉM,1,P,1,,,NELIO AGUIAR,"56,7",MARIA DO CARMO,"33,3",,,,,,,,,,,,,,,,,,,,,,,,,,
PB-01053/2020,https://pbnews.com.br/noticia/24406/cicero-lidera-2o-turno-em-jp-com-43-5-nilvan-tem-32-1-,JOÃO PESSOA,1,P,1,,,CICERO LUCENA,"43,5",NILVAN FERREIRA,"32,1",,,,,,,,,,,,,,,,,,,,,,,,,,
PB-01577/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-09276/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-04522/2020,https://www.redebrasilatual.com.br/politica/2020/11/marilia-arraes-lidera-recife-pesquisa/,RECIFE,1,P,1,,,MARILIA ARRAES,44,JOAO CAMPOS,38,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-04600/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-08407/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00826/2020,https://noticias.uol.com.br/eleicoes/2020/11/23/pesquisa-ibope-teresina-piaui-23-de-novembro-eleicoes.htm,TERESINA,1,P,1,,,DR PESSOA,55,MONTEZUMA,30,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-01348/2020,https://www.oitomeia.com.br/colunas/eleicoes2020/2020/11/23/pesquisa-credibilidade-dr-pessoa-tem-47-e-kleber-montezuma-37/,TERESINA,1,P,1,,,DR PESSOA,47,MONTEZUMA,37,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-01838/2020,https://www.oitomeia.com.br/colunas/eleicoes2020/2020/11/23/pesquisa-amostragem-2o-turno-em-teresina-dr-pessoa-54-x-kleber-34/,TERESINA,1,P,1,,,DR PESSOA,"54,62",MONTEZUMA,"34,75",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-08681/2020,https://m.gp1.com.br/noticias/dr-pessoa-tem-7052-dos-votos-validos-no-2o-turno-aponta-datamax-490765.html,TERESINA,1,p,1,,,DR PESSOA,"60,91",MONTEZUMA,"25,47",,,,,,,,,,,,,,,,,,,,,,,,,,
PR-05158/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-00397/2020,https://dpontanews.com.br/2020/11/23/coligacao-de-elizabeth-impede-na-justica-divulgacao-de-pesquisa-dponta-news/,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-08980/2020,https://diariodopoder.com.br/claudio-humberto-home/unico-segundo-turno-entre-mulheres-disputa-em-ponta-grossa-esta-empatada,PONTA GROSSA,1,P,1,,,MABEL CANTO,"43,6",PROF ELIZABETH,"43,1",,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-02617/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-09178/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-02837/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-05103/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-02253/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-03897/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-05953/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-01607/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR-03200/2020,"https://roraimaemtempo.com/ultimas-noticias/instituto-padrao-para-segundo-turno-em-boa-vista-arthur-henrique-86-90p-ottaci-13-09p,380314.jhtml",BOA VISTA,1,P,1,,1,ARTHUR HENRIQUE,"86,9",OTTACI,"13,09",,,,,,,,,,,,,,,,,,,,,,,,,,
RS-07326/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-03118/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-01947/2020,https://www.nsctotal.com.br/noticias/pesquisa-nsc-prefeitura-blumenau-eleicoes-2020-23-11-segundo-turno,BLUMENAU,1,P,1,,,HILDEBRANDT,"59,2",JOAO PAULO,"24,7",,,,,,,,,,,,,,,,,,,,,,,,,,
SC-06746/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-03734/2020,https://www.paranapesquisas.com.br/pesquisas/pesquisa-joinville-segundo-turno-das-eleicoes-municipais-de-2020-novembro-2020/,JOINVILLE,1,P,1,,,ADRIANO SILVA,"54,8",DARCI DE MATOS,"29,7",,,,,,,,,,,,,,,,,,,,,,,,,,
SE-03410/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-00361/2020,"https://www.terra.com.br/noticias/eleicoes/em-campinascandidato-do-republicanos-lidera-pesquisa-ibope,cb18bc89cebd64b70630308668941548gmhhuunx.html",CAMPINAS,1,P,1,,,DARIO SAADI,40,RAFA ZIMBALDI,33,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09003/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-06745/2020,https://www.paranapesquisas.com.br/pesquisas/pesquisa-guarulhos-segundo-turno-das-eleicoes-municipais-de-2020-novembro-2020/,GUARULHOS,1,P,1,,,GUTI,"48,6",ELOI PIETA,33,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-03659/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01762/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-03645/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08467/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-02370/2020,https://g1.globo.com/google/amp/sp/ribeirao-preto-franca/eleicoes/2020/noticia/2020/11/23/pesquisa-ibope-para-2o-turno-em-ribeirao-preto-duarte-nogueira-46percent-suely-vilela-43percent.ghtml,RIBEIRÃO PRETO,1,P,1,,,DUARTE NOGUEIRA,46,SUELY VILELA,43,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01185/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08550/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09681/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09865/2020,https://g1.globo.com/sp/sao-paulo/eleicoes/2020/noticia/2020/11/24/pesquisa-datafolha-para-2o-turno-em-sao-paulo-bruno-covas-48percent-guilherme-boulos-40percent.ghtml,SÃO PAULO,1,P,1,,,BRUNO COVAS,48,GUILHERME BOULOS,40,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-00585/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05807/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-04437/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TO-05334/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
