tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
ES-00047/2020,https://www.otempo.com.br/hotsites/eleicoes-2020/ibope-2-turno-em-vitoria-pazolini-50-e-coser-50-dos-votos-validos-1.2418909,VITÓRIA,1,P,1,,,PAZOLINI,46,JOAO COSER,46,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-02189/2020,https://diariodegoias.com.br/em-anapolis-gomide-tera-a-dificil-missao-de-virar-registros-historicos-e-um-feito-que-apenas-seu-adversario-conseguiu/,ANÁPOLIS,1,P,1,,,ROBERTO NAVES,"49,6",GOMIDE,"32,4",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01458/2020,https://radionoticiamaranhao.com.br/datailha-divulga-a-nova-pesquisa/,SÃO LUÍS,1,P,1,,,BRAIDE,"48,7",DUARTE JR,"43,3",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01965/2020,https://gilbertoleda.com.br/2020/11/28/prever-votos-validos-braide-tem-567-contra-433-de-duarte/,SÃO LUÍS,1,P,1,,,BRAIDE,"53,5",DUARTE,"40,9",,,,,,,,,,,,,,,,,,,,,,,,,,
MG-08956/2020,https://www.facebook.com/mariliacampos.contagem/posts/1127363990788203,CONTAGEM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-02063/2020,https://www.ignews.com.br/2020/11/28/pesquisa-acess-indica-vitoria-de-abilio-neste-domingo/,CUIABÁ,1,P,1,,,ABILIO,"42,81",EMANUEL,"41,01",,,,,,,,,,,,,,,,,,,,,,,,,,
MT-05311/2020,https://baixadacuiabana.com.br/em-cuiaba-abilio-junior-lidera-com-4333-emanuel-pinheiro-tem-3967-confira/,CUIABÁ,1,P,1,,,ABILIO,"43,33",EMANUEL,"39,67",,,,,,,,,,,,,,,,,,,,,,,,,,
MT-08162/2020,https://www.folhamax.com/politica/gazeta-dados-aponta-disputa-emocionante-entre-emanuel-e-abilio/282420,CUIABÁ,1,P,1,,,EMANUEL,"42,6",ABILIO,"41,92",,,,,,,,,,,,,,,,,,,,,,,,,,
PA-01376/2020,https://soldocarajas.blogspot.com/2020/11/urgente-edmilson-amplia-sua-vantagem-no.html,BELÉM,1,p,1,,1,EDMILSON,57,EGUCHI,43,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-08120/2020,https://blogdobranco.com/eleicoes-2020-doxa-segue-outro-caminho-e-banca-empate-tecnico-em-belem/,BELÉM,1,P,1,,,EGUCHI,"43,6",EDMILSON,"43,3",,,,,,,,,,,,,,,,,,,,,,,,,,
PA-05363/2020,https://blogdobranco.com/eleicoes-2020-em-santarem-doxa-reafirma-que-nelio-aguiar-sera-reeleito/,SANTARÉM,1,P,1,,,NELIO,"58,8",MARIA DO CARMO,"32,2",,,,,,,,,,,,,,,,,,,,,,,,,,
PB-02455/2020,https://paraibaja.com.br/2o-turno-instituto-verita-registra-pesquisa-eleitoral-a-prefeitura-de-jp/,JOÃO PESSOA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-03134/2020,https://www.olindahoje.com.br/pesquisas-do-ipespe-e-realtime-big-data-tambem-apontam-empate-entre-marilia-arraes-e-joao-campos/,RECIFE,1,P,1,,1,MARILIA ARRAES,50,JOAO CAMPOS,50,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-07504/2020,https://www.meionorte.com/politica/eleicoes/amostragem-divulga-pesquisa-do-segundo-turno-para-prefeito-de-teresina-401601,TERESINA,1,P,1,,,DR PESSOA,"58,88",KLEBER,"30,75",,,,,,,,,,,,,,,,,,,,,,,,,,
RS-04236/2020,https://claudemirpereira.com.br/2020/11/eleicoes-2020-empresa-contratada-por-cechin-para-fazer-pesquisa-obtem-liminar-para-divulgar-dados/,SANTA MARIA,1,P,1,,,SERGIO,"59,5",FRANCISCO,"30,6",,,,,,,,,,,,,,,,,,,,,,,,,,
SC-06078/2020,https://www.nsctotal.com.br/noticias/segundo-turno-ultima-pesquisa-eleicoes-blumenau-2020,BLUMENAU,1,P,1,,,MARIO HILDEBRANDT,"61,1",JOAO PAULO,"24,5",,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05045/2020,https://g1.globo.com/sp/campinas-regiao/eleicoes/2020/noticia/2020/11/28/pesquisa-ibope-para-2o-turno-em-campinas-votos-validos-dario-saadi-55percent-rafa-zimbaldi-45percent.ghtml,CAMPINAS,1,P,1,,,DARIO,40,RAFA ZIMBALDI,33,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07520/2020,https://www.jornaldafranca.com.br/instituto-verita-pode-divulgar-pesquisa-eleitoral-e-definir-futuro-de-franca,FRANCA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01762/2020,http://sp1ozarow.pl/lista-kandydatow-do-klasy-pierwszej/,MAUÁ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01577/2020,https://www.diariodolitoral.com.br/sao-vicente/psdb-tenta-impedir-divulgacao-de-pesquisa-em-sao-vicente-mas-juiz/139867/,SÃO VICENTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08707/2020,https://www.atribuna.com.br/eleicoes/juiz-censura-pesquisa-ipat-em-s%C3%A3o-vicente-a-pedido-de-kayo-amado-1.129860,SÃO VICENTE,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-00139/2020,https://www.showtimeradio.com.br/justica-suspende-divulgacao-de-pesquisa-com-indicio-de-irregularidade-sobre-2o-turno-em-taubate/,TAUBATÉ,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-00047/2020,https://www.ibopeinteligencia.com/noticias-e-pesquisas/vitoria-candidatos-seguem-empatados-na-vespera-da-eleicao-e-nao-e-possivel-afirmar-quem-sera-eleito-amanha/,VITÓRIA,1,P,1,,,DEL PAZOLINI,46,JOAO COSER,36,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-01824/2020,PDF,RIO DE JANEIRO,1,P,1,,,PAES,"54,1",CRIVELLA,"26,4",,,,,,,,,,,,,,,,,,,,,,,,,,
PE-07920/2020,PDF,RECIFE,1,P,1,,,JOAO CAMPOS,"35,1",MARILIA ARRAES,35,,,,,,,,,,,,,,,,,,,,,,,,,,
CE-03518/2020,PDF,FORTALEZA,1,P,1,,,SARTO,"49,3",WAGNER,38,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-08252/2020,PDF,PORTO ALEGRE,1,p,1,,,MANUELA,"33,4","SEBASTIÃO MELO","18,1","NELSON MARCHEZAN","14,4","JULIANA BRIZOLA","5,5","VALTER NAGELSTEIN","5,1","FERNANDA MELCHIONNA","4,6","FORTUNATI","2","JOAO DERLY","1,9"
SP-07091/2020,PDF,SÃO PAULO,1,P,1,,,BRUNO COVAS,"27,1",GUILHERME BOULOS,"15,8","CELSO RUSSOMANNO","14,4","MÁRCIO FRANÇA","11,7","ARTHUR DO VAL","8,3","ANDREA MATARAZZO","3,3","JILMAR TATTO","2,9","JOICE HASSELMANN","2,1","LEVY FIDELIX","1,2","MARINA HELOU","1"
RJ-01892/2020,PDF,RIO DE JANEIRO,1,P,1,,,EDUARDO PAES,"26,7",MARCELO CRIVELLA,"18,4",MARTHA ROCHA,"12,8",BENEDITA DA SILVA,"10,7",LUIZ LIMA,"5,2",RENATA SOUZA,"3,4",BANDEIRA DE MELLO,"2,5",PAULO MESSINA,"1,7",FRED LUZ,"1,3"
