tse_id,NM_UE,url,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
ES-02155/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-02815/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-06691/2020,VITÓRIA,https://eshoje.com.br/pesquisa-brand-eshoje-delegado-pazolini-conquista-mais-de-56-dos-votos-validos-em-vitoria/,1,P,1,,,DEL PAZOLINI,49,JOAO COSER,"38,2",,,,,,,,,,,,,,,,,,,,,,,,,,
ES-06936/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-02189/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-01023/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-01798/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-02249/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-02296/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-04246/2020,GOIÂNIA,http://www.podergoias.com.br/materia/3604/rejeicao-de-vanderlan-cresce-e-alcanca-50-no-realtime-big-data,1,P,1,,,MAGUITO,52,VANDERLAN,31,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-05266/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-05935/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00671/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00540/2020,SÃO LUÍS,https://www.ma10.com.br/2020/11/27/pesquisa-aponta-eduardo-braide-com-5314-das-intencoes-de-votos/,1,P,1,,,BRAIDE,"53,14",DUARTE,"33,26",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01458/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01965/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03411/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04411/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05555/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-07422/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08738/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-00001/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-07176/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-00231/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-04978/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-08655/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-08956/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-09421/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-00021/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-03683/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-06257/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-07552/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-07871/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-08356/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-01889/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-02063/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-02143/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-02680/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-04076/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-04845/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-05311/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-06570/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-06944/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-08162/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-09681/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-02323/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-01376/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-04547/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-05866/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-05998/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-08120/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-08744/2020,BELÉM,https://www.facebook.com/permalink.php?id=772006306322920&story_fbid=1505708439619366,1,P,1,,1,EDMILSON RODRIGUES,51,EGUCHI,49,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-09015/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-09124/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-09301/2020,BELÉM,https://silvinhosantos.com.br/2020/11/27/ecodatta-eguchi-lidera-com-52-e-edmilson-tem-40/,1,P,1,,,EGUCHI,52,EDMILSON,"40,4",,,,,,,,,,,,,,,,,,,,,,,,,,
PA-09733/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-05363/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-08407/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00983/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-02027/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-02455/2020,,https://www.pbagora.com.br/noticia/politica/apos-dificuldades-na-apuracao-dos-dados-pesquisa-para-o-2o-turno-e-cancelada-em-jp/,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-09277/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-06289/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-09256/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-01539/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02002/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-02409/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-03134/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-07313/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-07920/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-08731/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-08407/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-02424/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-02620/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-04070/2020,TERESINA,https://www.oitomeia.com.br/colunas/eleicoes2020/2020/11/27/nova-pesquisa-datamax-em-the-dr-pessoa-tem-6054-e-kleber-montezuma-2724/,1,P,1,,,DR PESSOA,"60,54",KLEBER,"27,24",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-06907/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-07504/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-07795/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-08340/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-05158/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-02155/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-07457/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-08221/2020,PONTA GROSSA,https://bandparana.com.br/mabel-canto-lidera-disputa-pela-prefeitura-de-ponta-grossa-no-2o-turno/,1,P,1,,,MABEL CANTO,"45,77",ELIZABETH,"40,63",,,,,,,,,,,,,,,,,,,,,,,,,,
PR-09049/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-02617/2020,CAMPOS,https://www.portalviu.com.br/fonte-exclusiva/campos-rj-wladimir-tem-5601-das-intencoes-de-votos-e-caio-vianna-2901,1,P,1,,,WLADIMIR,"56,01",CAIO VIANNA,"29,01",,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-07207/2020,CAMPOS DOS GOYTACAZES,https://expressocampista.com/Publicacao.aspx?id=177752,1,p,1,,1,WLADIMIR,50,CAIO VIANNA,50,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-02837/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-06158/2020,PETRÓPOLIS,https://tvc16.com/portal/2020/11/27/pesquisa-do-agora-instituto-aponta-rubens-bomtempo-na-frente-no-2a-turno/,1,P,1,,,BOMTEMPO,41,ROSSI,29,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-04861/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-00397/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-05243/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-05393/2020,MERITI,https://elizeupires.com/artigos/politica/17514-pesquisa-mostra-dr-joao-liderando-disputa-em-meriti-candidato-do-dem-aparece-com-643-dos-votos-validos/,1,P,1,,,DR JOAO,"46,7",LEO VIEIRA,26,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-01824/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-03172/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-05249/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-06444/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-07737/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-09460/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-03897/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-05953/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-01607/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-08407/2020,PORTO VELHO,https://maisro.com.br/cristiane-lopes-ultrapassa-hildon-chaves-na-reta-final-da-pesquisa-de-intencao-de-votos/,1,P,1,,,CRISTIANE LOPES,"50,7",HILDON CHAVES,"41,5",,,,,,,,,,,,,,,,,,,,,,,,,,
RO-09943/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR-00451/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR-01963/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR-04465/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-02909/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-04103/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-07326/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-02190/2020,PORTO ALEGRE,https://brasil.elpais.com/brasil/2020-11-27/na-reta-final-sebastiao-melo-tem-48-contra-431-de-manuela-davila-em-porto-alegre.html,1,P,1,,,SEBASTIAO MELO,48,MANUELA D AVILA,"43,1",,,,,,,,,,,,,,,,,,,,,,,,,,
RS-02587/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-03195/2020,PORTO ALEGRE,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADtica/elei%C3%A7%C3%B5es/pesquisa-mostra-inten%C3%A7%C3%B5es-de-voto-em-porto-alegre-1.527813,1,P,1,,,SEBASTIAO MELO,48,MANUELA D AVILA,42,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-05561/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-06922/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-04121/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-04236/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-07009/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-06078/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-06746/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-01314/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-03425/2020,JOINVILLE,https://ocp.news/politica/curtas/confira-pesquisa-para-o-2o-turno-em-joinville,1,P,1,,,ADRIANO SILVA,51,DARCI DE MATOS,34,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-03503/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-07587/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE-03174/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE-03965/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE-05482/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE-03410/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-04566/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-06830/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-02780/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05045/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05466/2020,CAMPINAS,https://www.paranapesquisas.com.br/wp-content/uploads/2020/11/M%C3%ADdiaCampinas_Nov20.pdf,1,P,1,,,DARIO SAADI,"44,4",RAFA ZIMBALDI,"35,5",,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05778/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-06973/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09580/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-00814/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-02261/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05688/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05931/2020,DIADEMA,https://revistaforum.com.br/noticias/filippi-pt-lidera-corrida-pela-prefeitura-de-diadema-com-22-pontos-de-vantagem/,1,P,1,,,FILIPPI,54,TAKA YAMAUCHI,32,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09003/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07520/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01657/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-03659/2020,LIMEIRA,https://elimeira.com.br/noticias/mario-botion-lidera-intencao-de-votos-no-segundo-turno-em-limeira/,1,P,1,,1,MARIO BOTION,"54,5",MURILO FELIX,"45,5",,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08601/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01256/2020,MAUÁ,http://abcdados.com.br/wp-content/uploads/2020/11/Pesquisa-ABC-Dados_Mau%C3%A1_2020_2%C2%BAturno-1.pdf,1,P,1,,,ATILA,"33,8",MARCELO OLIVEIRA,"37,5",,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01762/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07074/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-00950/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01503/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01663/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-03815/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05136/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07181/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-03905/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01546/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-03645/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-04391/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01950/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05783/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09769/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01185/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01322/2020,SÃO PAULO,https://brasil.elpais.com/brasil/2020-11-27/covas-tem-581-dos-votos-validos-contra-419-de-boulos-na-corrida-de-sao-paulo-aponta-atlas-politico.html,1,P,1,,,COVAS,"44,4",BOULOS,32,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-02945/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-02990/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-03437/2020,SÃO PAULO,https://graficos.poder360.com.br/tTaMM/1/,1,P,1,,,COVAS,48,BOULOS,35,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-04784/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05160/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05951/2020,SÃO PAULO,http://www.paranapesquisas.com.br/pesquisas/pesquisa-sao-paulo-segundo-turno-das-eleicoes-municipais-de-2020-novembro-2020-2/,1,P,1,,,COVAS,"47,2",BOULOS,"39,3",,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08550/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08659/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01577/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08544/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08707/2020,,https://www.atribuna.com.br/eleicoes/associa%C3%A7%C3%A3o-nacional-de-jornais-lamenta-censura-imposta-sobre-pesquisa-eleitoral-em-s%C3%A3o-vicente-1.129890,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09788/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
