tse_id,NM_UE,url,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
SP-09580/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05931/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09003/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07520/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-02197/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07197/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09291/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01657/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-03659/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08601/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01256/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01762/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07074/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-00950/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01503/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01663/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07181/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-03905/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01546/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-03645/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-04391/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05602/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08467/2020,PRAIA GRANDE,https://www.fabiocampana.com.br/2020/11/parana-pesquisas-eleicao-em-praia-grande-esta-indefinida/,1,P,1,,,DANILO MORGADO,"42,9",RAQUEL CHINI,"42,6",,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01950/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05783/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01185/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01322/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-02193/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-02945/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05160/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05951/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08550/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08659/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09138/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09681/2020,SÃO PAULO,https://g1.globo.com/sp/sao-paulo/eleicoes/2020/noticia/2020/11/25/pesquisa-ibope-para-2o-turno-em-sao-paulo-bruno-covas-48percent-guilherme-boulos-37percent.ghtml,1,P,1,,,BRUNO COVAS,48,GUILHERME BOULOS,37,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01577/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05807/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08544/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09974/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01412/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-04437/2020,SOROCABA,http://jornalznorte.com.br/eleicoes/pesquisa-aponta-manga-na-lideranca-para-prefeito-em-sorocaba/,1,P,1,,,RODRIGO MANGA,62,JAQUELINE COUTINHO,25,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05406/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-08682/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-04908/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-00139/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-05032/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TO-05334/2020,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
