tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
BA-02422/2020,https://www.paranapesquisas.com.br/pesquisas/pesquisa-feira-de-santana-eleicoes-municipais-de-2020-e-avaliacao-das-administracoes-federal-estadual-e-municipal-outubro-2020/,FEIRA DE SANTANA,1,P,1,,,COLBERT MARTINS,31,ZE NETO,"29,8",CARLOS GEILSON,"7,6",DAYANE PIMENTEL,7,JOSE DE ARIMATEIA,3,CARLOS MEDEIROS,"1,9",BETO TOURINHO,"1,1",,,,,,,,,,,,,,,,
BA-02422/2020,https://www.paranapesquisas.com.br/pesquisas/pesquisa-feira-de-santana-eleicoes-municipais-de-2020-e-avaliacao-das-administracoes-federal-estadual-e-municipal-outubro-2020/,FEIRA DE SANTANA,1,P,0,,,COLBERT MARTINS,"22,6",ZE NETO,17,DAYANE PIMENTEL,"2,5",CARLOS GEILSON,"1,5",CARLOS MEDEIROS,1,,,,,,,,,,,,,,,,,,,,
BA-08876/2020,https://jorgeluizfiqueinformado.blogspot.com/2020/10/ha-16-dias-da-eleicao-pesquisa-aponta.html,IRECÊ,1,P,,,,ELMO VAZ,"52,91",LUIZINHO SOBRAL,"30,55",LEO DA UNIBEL,"2,99",,,,,,,,,,,,,,,,,,,,,,,,
BA-02877/2020,https://bahia.ba/politica/suzana-ramos-lidera-pesquisa-com-folga-em-juazeiro-bonfim-vai-mal/,JUAZEIRO,1,P,1,,,SUZANA RAMOS,49,BONFIM,19,CORONEL ANSELMO,8,,,,,,,,,,,,,,,,,,,,,,,,
BA-02877/2020,http://atarde.uol.com.br/politica/eleicoes/noticias/2144138-a-tardepotencial-pesquisa-exvereadora-lidera-em-juazeiro-com-49,JUAZEIRO,1,P,0,,,SUZANA RAMOS,42,BONFIM,12,CORONEL ANSELMO,6,RAFFANI,1,,,,,,,,,,,,,,,,,,,,,,
BA-06094/2020,https://liberdadenews.com.br/politica/35730-pesquisa-eleitoral-lajedao-tio-cau-lidera-com-53-48-seguido-de-tonzinho-com-38-46,LAJEDÃO,1,P,1,,,TIO CAU,"53,84",TONZINHO,"38,46",DIKINHO DA POUSADA,"2,02",,,,,,,,,,,,,,,,,,,,,,,,
BA-04761/2020,http://www.albertolopesnews.com.br/eleicoes-2020-carlao-segue-liderando-disputa-pela-prefeitura-de-livramento-ba/,LIVRAMENTO DE NOSSA SENHORA,1,P,1,,,CARLAO,"53,2",RICARDINHO,"39,3",CHIQUINHO DO PT,"1,6",,,,,,,,,,,,,,,,,,,,,,,,
BA-09901/2020,http://livramentohoje.com.br/categoria/livramentodenossasenhora,LIVRAMENTO DE NOSSA SENHORA,1,p,1,,,RICARDINHO,"53,2",CARLAO,"36,8",CHIQUINHO DO PT,"1,6",,,,,,,,,,,,,,,,,,,,,,,,
BA-03047/2020,https://www.bahianoticias.com.br/noticia/253868-bn-seculus-eleitores-de-morro-do-chapeu-tem-preferencia-por-juliana-araujo.html,MORRO DO CHAPÉU,1,P,1,,,JULIANA ARAUJO,"45,04",DR CLAUDIO,"34,62",SHEILA,"8,74",,,,,,,,,,,,,,,,,,,,,,,,
BA-03047/2020,https://www.bahianoticias.com.br/noticia/253868-bn-seculus-eleitores-de-morro-do-chapeu-tem-preferencia-por-juliana-araujo.html,MORRO DO CHAPÉU,1,P,0,,,JULIANA ARAUJO,"42,18",DR CLAUDIO,"31,93",SHEILA,"5,38",,,,,,,,,,,,,,,,,,,,,,,,
BA-04834/2020,https://leoricardonoticias.com.br/2018/dia-a-dia/a-guerra-dos-numeros-das-pesquisas-eleitorais-em-morro-do-chapeu/,MORRO DO CHAPÉU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-07468/2020,https://leoricardonoticias.com.br/2018/dia-a-dia/a-guerra-dos-numeros-das-pesquisas-eleitorais-em-morro-do-chapeu/,MORRO DO CHAPÉU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-03576/2020,https://www.paramirimagora.com.br/2020/10/26/divulgada-a-sexta-pesquisa-eleitoral-para-prefeito-de-paramirim/,PARAMIRIM,1,P,1,,,JULIO,"50,2",GILBERTO BRITO,"38,9",EVERALDO CAIRES,1,,,,,,,,,,,,,,,,,,,,,,,,
BA-00971/2020,https://jornaldachapada.com.br/2020/10/28/chapada-pesquisa-mostra-marcos-paulo-com-mais-de-62-das-intencoes-de-votos-para-prefeito-do-municipio-de-piata/,PIATÃ,1,P,1,,,MARCOS PAULO,"62,6",THIAGO DULTRA,"29,8",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-08358/2020,http://iguanambi.com.br/justica-impugna-pesquisa-em-pindai/,PINDAÍ,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-06136/2020,https://bahia.ba/eleicoes2020/uldurico-junior-lidera-disputa-em-porto-seguro-com-2655-diz-pesquisa/,PORTO SEGURO,1,P,1,,,ULDURICO JUNIOR,"26,55",JANIO NATAL,"21,27",LUIGI ROTUNO,"15,27",LIVIA BITENCOURT,"4,91",CHICO CANCELA,"4,51",RONI DA LOTACAO,"1,10",,,,,,,,,,,,,,,,,,
BA-06430/2020,https://baianafm.com.br/riachao/pesquisa-pa-radio-baiana-fm-ze-filho-lidera-em-riachao-do-jacuipe-com-ate-375-das-intencoes-de-voto/,RIACHÃO DO JACUÍPE,1,P,1,,,ZE FILHO,"37,5",CARLINHOS MATOS,"34,3",LUCAS WILLIAN,"12,7",,,,,,,,,,,,,,,,,,,,,,,,
BA-06430/2020,https://baianafm.com.br/riachao/pesquisa-pa-radio-baiana-fm-ze-filho-lidera-em-riachao-do-jacuipe-com-ate-375-das-intencoes-de-voto/,RIACHÃO DO JACUÍPE,1,P,0,,,ZE FILHO,"34,4",CARLINHOS MATOS,"32,1",LUCAS WILLIAN,"11,1",,,,,,,,,,,,,,,,,,,,,,,,
BA-01961/2020,https://www.chorrochoonline.com/,RODELAS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-04737/2020,https://www.giroemipiau1.com.br/2020/10/31/ubata-tinho-lidera-pesquisa-com-6480-das-intencoes-de-voto-aponta-gasparetto/,UBATÃ,1,P,1,,,TINHO,"64,8",DIRAM,"16,45",EDSON NEVES,"7,07",,,,,,,,,,,,,,,,,,,,,,,,
BA-04287/2020,https://bahia.ba/eleicoes2020/vitoria-da-conquista-pesquisa-aponta-vitoria-de-ze-raimundo-no-primeiro-turno/,VITÓRIA DA CONQUISTA,1,P,0,,,ZE RAIMUNDO,"35,2",HERZEM,"26,9",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-04287/2020,https://bahia.ba/eleicoes2020/vitoria-da-conquista-pesquisa-aponta-vitoria-de-ze-raimundo-no-primeiro-turno/,VITÓRIA DA CONQUISTA,1,P,1,,,ZE RAIMUNDO,"41,7",HERZEM,"30,34",DAVID SALOMAO,4,MARIS STELLA,"1,96",ROMILSON FILHO,"1,14",,,,,,,,,,,,,,,,,,,,
BA-01359/2020,http://www.vr14.com.br/2020/10/pesquisa-aponta-edgar-com-4921-antonio.html,PÉ DE SERRA,1,P,1,,,EDGAR MIRANDA,"49,21",ANTONIO JOILSON,"41,01",ALTEMAR DA CONECTA,"1,75",,,,,,,,,,,,,,,,,,,,,,,,
BA-03993/2020,http://www.vr14.com.br/2020/10/em-nova-pesquisa-antonio-joilson-tem.html,PÉ DE SERRA,1,P,1,,,ANTONIO JOILSON,"47,55",EDGAR MIRANDA,"41,02",ALTEMAR DA CONECTA,"3,27",,,,,,,,,,,,,,,,,,,,,,,,
BA-03993/2020,http://www.vr14.com.br/2020/10/em-nova-pesquisa-antonio-joilson-tem.html,PÉ DE SERRA,1,P,0,,,ANTONIO JOILSON,"46,94",EDGAR MIRANDA,"40,61",ALTEMAR DA CONECTA,"3,06",,,,,,,,,,,,,,,,,,,,,,,,
CE-01608/2020,https://quixeramobimagora.blogspot.com/2020/10/tres-pesquisas-sao-registradas-na.html,BOA VIAGEM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE-07074/2020,https://www.opovo.com.br/noticias/politica/2020/10/28/pesquisa-datafolha-fortaleza-eleicoes-capitao-wagner-luizianne-sarto.html,FORTALEZA,1,P,1,,,CAPITAO WAGNER,31,SARTO,22,LUIZIANNE LINS,19,HEITOR FERRER,5,RENATO ROSENO,4,CELIO STUDART,3,HEITOR FREIRE,2,JOSE LOURETO,1,,,,,,,,,,,,,,
CE-07074/2020,https://www.opovo.com.br/noticias/politica/2020/10/28/pesquisa-datafolha-fortaleza-eleicoes-capitao-wagner-luizianne-sarto.html,FORTALEZA,1,P,0,,,CAPITAO WAGNER,22,LUIZIANNE LINS,14,SARTO,14,CELIO STUDART,2,HEITOR FERRER,2,RENATO ROSENO,2,HEITOR FREIRE,1,,,,,,,,,,,,,,,,
CE-08987/2020,https://sertaoredacao.com.br/wp-content/uploads/2020/10/Sentenc%CC%A7a-pesquisa.pdf,QUIXADÁ,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-09292/2020,https://folhalitoral.com.br/segunda-pesquisa-folha-do-litoral-brand-39-por-cento-dos-eleitores-de-aracruz-estao-indecisos/,ARACRUZ,1,P,1,,,DR COUTINHO,28,ALCANTARO FILHO,"19,8",WALLACE VIEIRA,"10,3",JONES,"9,3",EVILASIO COSTA,"4,3",PAULO NERES,"2,3",,,,,,,,,,,,,,,,,,
ES-09292/2020,https://folhalitoral.com.br/segunda-pesquisa-folha-do-litoral-brand-39-por-cento-dos-eleitores-de-aracruz-estao-indecisos/,ARACRUZ,1,P,0,,,DR COUTINHO,"19,8",ALCANTARO FILHO,13,WALLACE VIEIRA,"7,3",JOVES CAVAGLIERI,"6,3",EVILASIO COSTA,2,,,,,,,,,,,,,,,,,,,,
ES-06897/2020,"https://www.jornalfato.com.br/politica/cachoeiro-victor-dispara-na-lideranca-com-51-8p-das-intencoes-de-voto,378355.jhtml",CACHOEIRO DE ITAPEMIRIM,1,p,1,,,VICTOR COELHO,"44,6",PAULO SERGIO,"1,2",RENATA FIORIO,"1,9",JONAS NOGUEIRA,"4,8",FAYDA BELO,1,FABRICIO DO ZUMBI,"1,2",DIEGO LIBARDI,"3,9",,,,,,,,,,,,,,,,
ES-09975/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/10/30/marcos-bruno-assume-lideranca-na-corrida-eleitoral-de-cariacica/,CARIACICA,1,P,1,,,MARCOS BRUNO,"19,3",EUCLERIO SAMPAIO,"12,3",SANDRO LOCUTOR,"7,5",DR HELCIO,7,CELIA TAVARES,"6,3",HERALDO LEMOS,"5,8",SUBTENENTE ASSIS,"5,3",DR MOTTA,4,ADILSON AVELINA,"3,3",JOEL DA COSTA,"3,3",SAULO ANDREON,"2,8",CELSO ANDREON,2,,,,,,
ES-03732/2020,https://www.folhavitoria.com.br/politica/noticia/10/2020/pesquisa-rede-vitoria-futura-guerino-segue-na-frente-em-colatina,COLATINA,1,P,1,,,GUERINO BALESTRASSI,"37,3",LUCIANO MERLO,17,MARICELIS,"10,3",GENIVALDO,"5,3",RENATA NUNES,2,GESSE,"1,5",ELODILSON,"1,3",MARCOS D AVILA,1,,,,,,,,,,,,,,
ES-00202/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/10/28/eleitor-mais-experiente-do-lado-do-prefeito-em-guarapari/,GUARAPARI,1,p,1,,,EDSON MAGALHAES,"33,8",CARLOS VON,"24,3",GEDSON MERIZIO,"11,8",OZIEL DE SOUSA,"4,5",FERNANDA MAZELLI,3,CORONEL FERRARI,"1,8",MARIA HELENA1,"1,8",BARBARA HORA,"1,3",,,,,,,,,,,,,,
GO-05999/2020,https://diariodegoias.com.br/roberto-naves-cresce-em-anapolis-e-tem-empate-tecnico-com-gomide-diz-serpes-o-popular/,ANÁPOLIS,1,P,0,,,ROBERTO NAVES,"27,2",ANTONIO GOMIDE,"21,7",MARCIO CORREA,5,VALERIANO ABREU,"2,7",JOSE DE LIMA,1,,,,,,,,,,,,,,,,,,,,
ES-01127/2020,https://www.portaltemponovo.com.br/pesquisa-enquet-tn-vidigal-e-o-candidato-com-maior-indice-de-rejeicao-na-serra/,SERRA,1,P,0,,,SERGIO VIDIGAL,"25,89",VANDINHO LEITE,"5,67",FABIO,"4,56",BRUNO LAMAS,"1,33",ALEXANDRE XAMBINHO,"1,11",,,,,,,,,,,,,,,,,,,,
ES-01127/2020,https://www.portaltemponovo.com.br/pesquisa-enquet-tn-vidigal-e-o-candidato-com-maior-indice-de-rejeicao-na-serra/,SERRA,1,P,1,,,SERGIO VIDIGAL,"41,11",VANDINHO LEITE,"15,44",FABIO,7,BRUNO LAMAS,"4,44",ALEXANDRE XAMBINHO,"2,56",LUCIANA MALINI,"1,22",,,,,,,,,,,,,,,,,,
ES-05929/2020,https://www.oribanense.com.br/noticia/2486/,RIO BANANAL,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-04748/2020,https://www.emaisgoias.com.br/gomide-e-roberto-lideram-eleicao-em-anapolis-com-joao-gomes-em-terceiro/,ANÁPOLIS,1,P,,,,ANTONIO GOMIDE,"31,6",ROBERTO NAVES,"19,4",JOAO GOMES,"11,4",VALERIANO ABREU,"5,8",JOSE LIMA,4,HUMBERTO EVANGELISTA,"3,6",MARCIO CORREA,"1,2",,,,,,,,,,,,,,,,
GO-05999/2020,https://diariodegoias.com.br/roberto-naves-cresce-em-anapolis-e-tem-empate-tecnico-com-gomide-diz-serpes-o-popular/,ANÁPOLIS,1,P,1,,,ROBERTO NAVES,"30,7",ANTONIO GOMIDE,"28,9",MARCIO CORREA,6,VALERIANO ABREU,5,JOSE DE LIMA,"2,5",JOAO GOMES,"1,7",HUMBERTO EVANGELISTA,"1,2",,,,,,,,,,,,,,,,
GO-08767/2020,http://ohoje.com/noticia/cidades/n/181896/t/pesquisa-mostra-pellozo-na-liderenca-seguido-por-divino-em-senador-canedo,SENADOR CANEDO,1,P,0,,,FERNANDO PELLOZO,"39,4",DIVINO LEMES,"19,3",THIAGO DOS PISOS,"4,3",JULIO PINA,"3,8",,,,,,,,,,,,,,,,,,,,,,
GO-03615/2020,https://gazetadoestado.com.br/uploads/arquivos/2020/10/4416.pdf,MONTIVIDIU,1,P,1,,,ADEMIR GUERREIRO,"38,87",EDSON BUENO,"36,88",RENATO CUNHA,"18,6",,,,,,,,,,,,,,,,,,,,,,,,
GO-02266/2020,https://diariodoestadogo.com.br/narcia-kelly-lidera-com-562-em-bela-vista-79123/,BELA VISTA DE GOIÁS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-08767/2020,http://ohoje.com/noticia/cidades/n/181896/t/pesquisa-mostra-pellozo-na-liderenca-seguido-por-divino-em-senador-canedo,SENADOR CANEDO,1,P,1,,,FERNANDO PELLOZO,"45,8",DIVINO LEMES,"21,1",THIAGO DOS PISOS,"7,2",JULIO PINA,"5,5",,,,,,,,,,,,,,,,,,,,,,
GO-00486/2020,https://mottafilho.com.br/novo/2020/10/28/campinorte-tiao-eloi-lidera-corrida/,CAMPINORTE,1,P,1,,,TIAO ELOI,"32,9",BRUNO SORRISO,"25,4",CLEOMAR,"14,7",AVAILTON,"8,4",,,,,,,,,,,,,,,,,,,,,,
GO-00486/2020,https://mottafilho.com.br/novo/2020/10/28/campinorte-tiao-eloi-lidera-corrida/,CAMPINORTE,1,P,0,,,TIAO ELOI,"31,7",BRUNO SORRISO,"24,90",CLEOMAR,"14,2",AVAILTON,"8,3",,,,,,,,,,,,,,,,,,,,,,
GO-08996/2020,https://goias24horas.com.br/157946-com-427-dra-atila-lidera-primeira-pesquisa-em-buriti-de-goias/,BURITI DE GOIÁS,1,p,0,,,DR ATILA,"41,1",EDMAR,"28,6",DR ELIES,"13,3",,,,,,,,,,,,,,,,,,,,,,,,
GO-08996/2020,https://goias24horas.com.br/157946-com-427-dra-atila-lidera-primeira-pesquisa-em-buriti-de-goias/,BURITI DE GOIÁS,1,p,1,,,DR ATILA,"42,7",EDMAR,"29,4",DR ELIES,"14,9",,,,,,,,,,,,,,,,,,,,,,,,
GO-09394/2020,https://www.oestegoiano.com.br/noticias/politica/dioramapesquisa-supostamente-fraudulenta-e-alvo-da-justica-eleitoral,DIORAMA,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-01822/2020,https://www.jornalopcao.com.br/ultimas-noticias/pesquisa-grupom-confirma-disputa-acirrada-entre-vanderlan-e-maguito-em-goiania-292494/,GOIÂNIA,1,P,1,,,VANDERLAN,"25,4",MAGUITO,"21,4",ADRIANA ACCORSI,"10,3",,,,,,,,,,,,,,,,,,,,,,,,
GO-01822/2020,https://www.jornalopcao.com.br/ultimas-noticias/pesquisa-grupom-confirma-disputa-acirrada-entre-vanderlan-e-maguito-em-goiania-292494/,GOIÂNIA,1,P,0,,,VANDERLAN,"22,4",MAGUITO,"18,7",ADRIANA ACCORSI,"8,1",,,,,,,,,,,,,,,,,,,,,,,,
GO-05212/2020,https://www.emaisgoias.com.br/nova-pesquisa-mostra-diego-em-primeiro-com-629-em-luziania-edna-cai/,LUZIÂNIA,1,p,0,,,DIEGO SORGATTO,"48,3",PROFESSORA EDNA,"15,2",WILDE,"6,9",DUDA LEMOS,"2,3",ALEX MEIRELLES,"2,1",,,,,,,,,,,,,,,,,,,,
GO-06510/2020,https://goias24horas.com.br/158014-pesquisa-serpes-mario-macaco-lidera-em-itapaci-com-532/,ITAPACI,1,P,0,,,MARIO MACACO,"48,8",IRON SOLDADO,"9,6",ANDERSON MARTINS,6,,,,,,,,,,,,,,,,,,,,,,,,
GO-09772/2020,http://www.jornaldiariodonorte.com.br/noticias/doutor-quinha-lidera-pesquisa-de-intencao-de-voto-em-guarani-de-goias-28101942,GUARANI DE GOIÁS,1,P,,,,DOUTOR QUINHA,"60,2",JANEZIO PEREIRA,"32,3",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-06510/2020,https://goias24horas.com.br/158014-pesquisa-serpes-mario-macaco-lidera-em-itapaci-com-532/,ITAPACI,1,P,1,,,MACACAO,"53,2",IRON SOLDADO,12,ANDERSON MARTINS,7,DEDIZIM,3,DRA GISELE,"1,3",,,,,,,,,,,,,,,,,,,,
GO-05212/2020,https://www.emaisgoias.com.br/nova-pesquisa-mostra-diego-em-primeiro-com-629-em-luziania-edna-cai/,LUZIÂNIA,1,p,1,,1,DIEGO SORGATTO,"62,9",PROFESSORA EDNA,"19,8",WILDE,"9,8",ALEX MEIRELLES,"3,3",DUDA LEMOS,"3,1",PROFESSOR LUKAS,"1,1",,,,,,,,,,,,,,,,,,
GO-06488/2020,https://www.emaisgoias.com.br/diego-sobe-vai-a-452-e-amplia-vantagem-edna-cai/,LUZIÂNIA,1,P,1,,,DIEGO SORGATTO,"45,2",PROFESSORA EDNA,"19,6",WILDE,"7,1",DUDA LEMOS,"2,7",PROFESSOR LUKAS,1,,,,,,,,,,,,,,,,,,,,
GO-06488/2020,https://www.emaisgoias.com.br/diego-sobe-vai-a-452-e-amplia-vantagem-edna-cai/,LUZIÂNIA,1,P,0,,,DIEGO SORGATTO,"35,7",PROFESSORA EDNA,"10,5",WILDE,"5,4",DUDA LEMOS,"1,7",,,,,,,,,,,,,,,,,,,,,,
GO-03569/2020,https://www.omaispositivo.com.br/pesquisa-opositivo-wolnei-lidera-disputa-em-moipora-com-mais-de-10-a-frente-de-ze-wilson/,MOIPORÁ,1,P,0,,,WOLNEI,"49,28",ZE WILSON,"37,14",,,,,,,,,,,,,,,,,,,,,,,,,,
