tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
BA-07138/2020,https://www.maisregiao.com.br/noticia/50014/castro-andreia-e-geraldo-aparecem-tecnicamente-empatados-em-dias-d-avila,DIAS D ÁVILA,1,P,1,,,ALBERTO CASTRO,"24,25",ANDREIA,24,GERALDO REQUIAO,"18,25",JOSUE DE LIMA,1,,,,,,,,,,,,,,,,,,,,,,
BA-00171/2020,https://www.sulbahianoticias.com.br/,CANAVIEIRAS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-07468/2020,https://www.bahianoticias.com.br/municipios/noticia/23022-bn-seculus-vice-prefeita-de-morro-do-chapeu-e-favorita-a-vencer-eleicao.html,MORRO DO CHAPÉU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-04686/2020,https://www.bahianoticias.com.br/noticia/253744-bn-seculus-zeca-braga-e-favorito-para-reeleicao-em-planaltino.html,PLANALTINO,1,P,0,,,ZZECA,"50,45",ROMI,"39,91",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-05274/2020,https://www.jornaldosudoeste.com/eleicoes-2020-ex-prefeito-lidera-disputa-pela-prefeitura-de-planalto/,PLANALTO,1,P,1,,,CLOVES,"47,46",DICO,"27,46",DINARTE,"3,56",JOAQUIM AZEVEDO,"1,53",,,,,,,,,,,,,,,,,,,,,,
BA-05274/2020,https://www.jornaldosudoeste.com/eleicoes-2020-ex-prefeito-lidera-disputa-pela-prefeitura-de-planalto/,PLANALTO,1,P,0,,,CLOVES,"38,81",DICO,"24,24",DINARTE,"1,69",,,,,,,,,,,,,,,,,,,,,,,,
BA-09090/2020,http://falacajazeiras.com.br/bruno-reis-lidera-corrida-eleitoral-veja/,SALVADOR,1,P,1,,,BRUNOS REIS,43,MAJOR DENICE,8,SARGENTO ISIDORIO,6,OLIVIA SANTANA,5,CEZAR LEITE,2,JOAO CARLOS BACELAR,1,HILTON COELHO,1,,,,,,,,,,,,,,,,
BA-00942/2020,https://www.bahianoticias.com.br/noticia/253747-bn-seculus-auci-do-haras-aparece-em-ligeira-vantagem-sobre-sergio-passos-em-saude.html,SAÚDE,1,P,1,,,AUCI,"36,64",SERGIO PASSOS,"32,29",ALAN ROCHA,"20,33",,,,,,,,,,,,,,,,,,,,,,,,
BA-00942/2020,https://www.bahianoticias.com.br/noticia/253747-bn-seculus-auci-do-haras-aparece-em-ligeira-vantagem-sobre-sergio-passos-em-saude.html,SAÚDE,1,P,0,,,AUCI,"34,28",SERGIO PASSOS,"31,68",ALAN ROCHA,"19,86",,,,,,,,,,,,,,,,,,,,,,,,
CE-06379/2020,http://blogdowilrismar.com.br/?view=1&id_evento=1529,FORTALEZA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-06644/2020,https://www.sitedelinhares.com.br/noticias/politica/guerino-consolida-lideranca-em-nova-pesquisa-para-prefeito-de-linhares,LINHARES,1,P,1,,,GUERINO ZANON,62,LUCAS SCARAMUSSA,12,ELIANA DADALTO,8,MARCOS GARCIA,8,,,,,,,,,,,,,,,,,,,,,,
ES-01922/2020,https://www.folhavitoria.com.br/politica/noticia/10/2020/pesquisa-rede-vitoriafutura-wanderson-bueno-lidera-em-viana,VIANA,1,P,0,,,WANDERSON BUENO,"30,3",CABO MAX,6,LYRA DA FEDERAL,3,CIDA ROCHA,"2,8",GRAÇA FORTES,"1,5",FAUSTAO,"1,5",,,,,,,,,,,,,,,,,,
ES-01922/2020,https://www.folhavitoria.com.br/politica/noticia/10/2020/pesquisa-rede-vitoriafutura-wanderson-bueno-lidera-em-viana,VIANA,1,P,1,,,WANDERSON BUENO,39,CABO MAX,"12,3",FAUSTAO,"6,3",CIDA ROCHA,"4,5",LYRA DA FEDERAL,"4,3",GRAÇA FORTES,3,,,,,,,,,,,,,,,,,,
ES-03578/2020,https://tconline.com.br/marcos-guerra-lidera-em-jaguare-com-555-das-intencoes-de-voto/,JAGUARÉ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-05118/2020,https://www.sympla.com.br/divulgacao-de-pesquisa-registrada---senador-canedogo---2-rodada__1027562,SENADOR CANEDO,1,P,1,,,FERNANDO PELLOZO,"44,3",DIVINO LEMES,"21,6",JULIO PINA,"7,5",TIAGO DO PISO,"6,2",,,,,,,,,,,,,,,,,,,,,,
GO-07373/2020,https://www.dm.jor.br/politica/2020/10/andre-chaves-do-mdb-lidera-em-buriti-alegre-com-515/,BURITI ALEGRE,1,P,1,,,ANDRE CHAVES,"51,5",JOAO ALFREDO,31,FELIX,"12,6",GARIBALDO NETO,"4,2",,,,,,,,,,,,,,,,,,,,,,
GO-07142/2020,https://www.dm.jor.br/eleicoes-2020/2020/10/grupom-vanderlan-lidera-na-disputa-para-prefeito-e-venceria-no-segundo-turno/,GOIÂNIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-00132/2020,https://sdnews.com.br/noticia/1569/nova-aurora-junior-marreco-lidera-com-frente-consolidada-de-18-6-pontos.html,NOVA AURORA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-01265/2020,https://es-la.facebook.com/emfocoinformativo/posts/923928674783787,QUIRINÓPOLIS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02532/2020,https://blogdominard.com.br/2020/10/bacabal-pesquisa-comprova-que-expedito-jr-ja-empata-com-edvan/,BACABAL,1,P,1,,,EDVAN BRANDAO,"44,25",EXPEDITO JUNIOR,"36,5",BENTO VIEIRA,"1,13",,,,,,,,,,,,,,,,,,,,,,,,
MA-02532/2020,https://blogdominard.com.br/2020/10/bacabal-pesquisa-comprova-que-expedito-jr-ja-empata-com-edvan/,BACABAL,1,P,0,,,EDVAN BRANDAO,"41,13",EXPEDITO JUNIOR,"28,38",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-06207/2020,https://censuspesquisas.com.br/blog/census-luciana-leocadio-se-aproxima-da-vitoria-nas-eleicoes-do-dia-15-em-buriti-bravo-ma/,BURITI BRAVO,1,P,1,,,LUCIANA LEOCADIO,"53,95",NONATO PEREIRA,"40,1",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-06207/2020,https://censuspesquisas.com.br/blog/census-luciana-leocadio-se-aproxima-da-vitoria-nas-eleicoes-do-dia-15-em-buriti-bravo-ma/,BURITI BRAVO,1,P,0,,,LUCIANA LEOCADIO,"52,01",NONATO PEREIRA,38,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03675/2020,http://www.escutec.com/noticias.php?codigo1=128,LAGO DA PEDRA,1,P,0,,,MAURA JORGE,46,LAERCIO ARRUDA,36,DR WEULER,2,,,,,,,,,,,,,,,,,,,,,,,,
MA-03675/2020,http://www.escutec.com/noticias.php?codigo1=128,LAGO DA PEDRA,1,P,1,,,MAURA JORGE,48,LAERCIO ARRUDA,37,DR WEULER,2,,,,,,,,,,,,,,,,,,,,,,,,
MA-04782/2020,https://de-de.facebook.com/deliobarroslocutor/posts/613142546042142,RAPOSA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01540/2020,https://fhaloans.guide/loan-limits/1540,PALMEIRÂNDIA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08722/2020,https://www.blogdoantoniomartins.com/raimundinho-da-audiolar-lidera-em-presidente-dutra/,PRESIDENTE DUTRA,1,P,0,,,RAIMUNDINHO,61,BINE SOARES,20,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08722/2020,https://www.blogdoantoniomartins.com/raimundinho-da-audiolar-lidera-em-presidente-dutra/,PRESIDENTE DUTRA,1,P,1,,,RAIMUNDINHO,66,BINE SOARES,22,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08767/2020,https://diariosulmaranhense.com.br/2020/10/23/pesquisa-mostra-corrida-eleitoral-para-a-prefeitura-e-camara-de-vereadores-de-riachao/,RIACHÃO,1,P,1,,,RUGGERO FELIPE,"40,5",CRISOGONO VIEIRA,"34,5",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09914/2020,https://jornalpequeno.blog.br/johncutrim/vem-ai-a-primeira-pesquisa-eleitoral-em-sao-luis-apos-o-inicio-da-propaganda-partidaria/,SÃO LUÍS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03552/2020,https://eliaslacerda.com/destaques/divulgada-a-pesquisa-do-instituto-opinar-para-prefeitoa-de-timon-veja-os-numeros/,TIMON,1,P,1,,,DINAIR VELOSO,"29,1",CORONEL SHINNEYDER,"26,2",SOCORRO WAQUIM,"15,3",JACONIAS MORAIS,"7,3",PROFESSORA FAFA,"1,1",,,,,,,,,,,,,,,,,,,,
MA-03552/2020,https://eliaslacerda.com/destaques/divulgada-a-pesquisa-do-instituto-opinar-para-prefeitoa-de-timon-veja-os-numeros/,TIMON,1,P,0,,,DINAIR VELOSO,"25,6",CORONEL SHINNEYDER,"19,6",SOCORRO WAQUIM,"11,3",JACONIAS MORAIS,"5,8",,,,,,,,,,,,,,,,,,,,,,
MA-01059/2020,https://fhaloans.guide/loan-limits/1059,TURIAÇU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01061/2020,https://fhaloans.guide/loan-limits/1061,VARGEM GRANDE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-02866/2020,https://bhaz.com.br/2020/10/22/kalil-dispara-seria-reeleito-em-bh-indica-datafolha/,BELO HORIZONTE,1,P,1,,,ALEXANDRE KALIL,60,JOAO VITOR XAVIER,7,AUREA CAROLINA,5,BRUNO ENGLER,3,NILMARIO MIRANDA,2,MARILIA DOMINGUES,1,PROFESSOR WENDEL,1,RODRIGO PAIVA,1,LUISA BARRETO,1,MARCELO SOUZA E SILVA,1,CABO XAVIER,1,,,,,,,,
MG-02866/2020,https://www.noticiasaominuto.com.br/politica/1714562/kalil-atinge-60-e-lidera-com-folga-disputa-em-bh-aponta-datafolha,BELO HORIZONTE,1,P,0,,,ALEXANDRE KALIL,49,JOAO VITOR XAVIER,3,AUREA CAROLINA,3,ENGLER,2,NILMARIO MIRANDA,1,,,,,,,,,,,,,,,,,,,,
MG-01308/2020,https://ek.ua/METEO-GUIDE-MG-01308.htm,MANHUAÇU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-03315/2020,https://www.expressomt.com.br/noticia/voice-pesquisas-em-lucas-miguel-vaz-lidera-com-48-dos-votos-validos-binotti-tem-42/2092373,LUCAS DO RIO VERDE,1,P,0,,,MIGUEL VAZ,27,LUIZ BINOTTI,23,MANO DA SAUDE,2,CLAUDIA SENNA,2,,,,,,,,,,,,,,,,,,,,,,
MG-00134/2020,https://patosnoticias.com.br/justica-impede-divulgacao-de-pesquisa-eleitoral-em-patos-de-minas/,PATOS DE MINAS,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-08592/2020,"http://diariodoestadoms.com.br/noticia/18414,Crescimento+de+Dinalvinha+Viana,+empata+o+cenario+politico+em+Rio+Verde+de+Mato+Grosso.html",RIO VERDE DE MATO GROSSO,0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-08592/2020,"http://diariodoestadoms.com.br/noticia/18414,Crescimento+de+Dinalvinha+Viana,+empata+o+cenario+politico+em+Rio+Verde+de+Mato+Grosso.html",RIO VERDE DE MATO GROSSO,1,P,0,,,ZE DE OLIVEIRA,"22,25",DINALVINHA,"20,75",,,,,,,,,,,,,,,,,,,,,,,,,,
MS-09238/2020,https://www.bonitoinforma.com.br/politica/pesquisa-instituto-ranking-mostra-numeros-para-prefeito-e-vereadores/35077/,BONITO,0,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-03329/2020,https://patrocinioenoticia.com.br/2020/10/19/primeira-pesquisa-para-prefeito-de-patrocinio-acaba-de-ser-divulgada-pelo-instituto-verita-confira-aqui-os-numeros/,PATROCÍNIO,1,P,,,,DEIRO MARRA,"48,8",GUSTAVO,"17,4",JOAOZINHO,"2,2",,,,,,,,,,,,,,,,,,,,,,,,
MS-09238/2020,https://www.bonitoinforma.com.br/politica/pesquisa-instituto-ranking-mostra-numeros-para-prefeito-e-vereadores/35077/,BONITO,1,P,1,,,ODILSON SOARES,36,DR LAERCIO,"30,25",JOSMAIL RODRIGUES,13,ROSILENE TEIXEIRA,"1,75",,,,,,,,,,,,,,,,,,,,,,
MS-09238/2020,https://www.bonitoinforma.com.br/politica/pesquisa-instituto-ranking-mostra-numeros-para-prefeito-e-vereadores/35077/,BONITO,1,P,0,,,ODILSON SOARES,"30,5",DR LAERCIO,24,JOSMAIL RODRIGUES,"10,75",ROSILENE TEIXEIRA,"1,25",,,,,,,,,,,,,,,,,,,,,,
MS-05644/2020,https://www.fatimanews.com.br/politica/com-4067-dos-votos-onevan-de-matos-lidera-para-prefeito-de-navirai/202713/,NAVIRAÍ,1,P,0,,,ONEVAN DE MATOS,"38,67",IZAURI,"12,67",BRUNO DO HOTEL,11,TELMA MINARI,"5,67",VINICIUS DA CAMPANARIO,1,,,,,,,,,,,,,,,,,,,,
MS-07206/2020,https://www.midiamax.com.br/publieditorial/2020/lenilson-carvalho-lidera-disputa-a-prefeito-de-maracaju-com-3890-das-intencoes-de-voto-aponta-london-pesquisas,MARACAJU,1,P,0,,,LENILSO CARVALHO,"30,17",MARCOS CALDERAN,"19,7",PROFESSOR JEAMILTON,"6,48",THIAGO CAMINHA,"4,99",AMAURI MAZZUCATO,1,,,,,,,,,,,,,,,,,,,,
MS-04335/2020,https://www.bonitoinforma.com.br/politica/pesquisa-indica-numeros-na-corrida-pela-prefeitura-de-guia-lopes-da/35055/,GUIA LOPES DA LAGUNA,1,P,0,,,JAIR SCAPINI,"37,75",TICO,"27,5",ADEMIR BIU,"5,25",CLAUDIO MARQUES,3,DAITON,"1,25",,,,,,,,,,,,,,,,,,,,
MS-04335/2020,https://www.bonitoinforma.com.br/politica/pesquisa-indica-numeros-na-corrida-pela-prefeitura-de-guia-lopes-da/35055/,GUIA LOPES DA LAGUNA,1,P,1,,,JAIR SCAPINI,"43,75",TICO,"33,5",ADEMIR BIU,"7,5",CLAUDIO MARQUES,"3,75",DAITON,"2,25",,,,,,,,,,,,,,,,,,,,
MS-07206/2020,https://www.midiamax.com.br/publieditorial/2020/lenilson-carvalho-lidera-disputa-a-prefeito-de-maracaju-com-3890-das-intencoes-de-voto-aponta-london-pesquisas,MARACAJU,1,P,1,,,LENILSO CARVALHO,"38,9",MARCOS CALDERAN,"23,94",PROFESSOR JEAMILTON,"6,98",THIAGO CAMINHA,"4,99",AMAURI MAZZUCATO,1,,,,,,,,,,,,,,,,,,,,
MS-05644/2020,https://www.fatimanews.com.br/politica/com-4067-dos-votos-onevan-de-matos-lidera-para-prefeito-de-navirai/202713/,NAVIRAÍ,1,P,1,,,ONEVAN DE MATOS,"40,67",IZAURI,"13,33",BRUNO DO HOTEL,"11,33",TELMA MINARI,"6,67",VINICIUS DA CAMPANARIO,2,,,,,,,,,,,,,,,,,,,,
MS-08592/2020,"http://diariodoestadoms.com.br/noticia/18414,Crescimento+de+Dinalvinha+Viana,+empata+o+cenario+politico+em+Rio+Verde+de+Mato+Grosso.html",RIO VERDE DE MATO GROSSO,1,P,1,,,ZE DE OLIVEIRA,40,DINALVINHA,"38,25",,,,,,,,,,,,,,,,,,,,,,,,,,
MT-03315/2020,https://www.expressomt.com.br/noticia/voice-pesquisas-em-lucas-miguel-vaz-lidera-com-48-dos-votos-validos-binotti-tem-42/2092373,LUCAS DO RIO VERDE,1,P,1,,1,MIGUEL VAZ,38,LUIZ BINOTTI,34,MANO DA SAUDE,5,CLAUDIO SENNA,3,,,,,,,,,,,,,,,,,,,,,,
MT-07290/2020,https://www.folhamax.com/politica/juiz-suspende-divulgacao-da-pesquisa-que-totalizou-112-dos-votos-em-cidade-de-mt/277473,LUCAS DO RIO VERDE,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-03665/2020,https://brasiliadados.com.br/noticias/brasilia-dados-registra-no-tse-primeira-pesquisa-eleitoral-em-nova-lacerda-mt,NOVA LACERDA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07526/2020,https://www.marretaurgente.com.br/patio-lidera-com-luizao-em-segundo-aponta-pesquisa-em-rondonopolis/,RONDONÓPOLIS,1,P,1,,,ZE DO PATIO,37,LUIZAO,19,KLEBER AMORIM,9,CLAUDIO PAISAGISTA,5,THIAGO MUNIZ,3,CORONEL BONOTO,2,,,,,,,,,,,,,,,,,,
PA-02722/2020,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/889734/Taylor_House.pdf,BELÉM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-05015/2020,https://www.jesocarneiro.com.br/cidade/vitoria-do-xingu/pesquisa-destak-para-prefeitura-de-vitoria-do-xingu-sera-pulicada-nesta-5a.html,VITÓRIA DO XINGU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-02098/2020,https://www.jornaloniquelourilandia.com.br/noticias/brasil/492421,MARABÁ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-03428/2020,https://unicourt.com/case/tx-col-in-the-estate-of-marilyn-marie-peters-704690,BANANEIRAS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-05676/2020,https://nilljunior.com.br/,ARCOVERDE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-05932/2020,https://robertoalmeidacsc.blogspot.com/2020/10/joao-lidera-primeira-pesquisa.html,BOM CONSELHO,1,P,0,,,JOAO,"44,64",EDEZIO,"16,96",CAPITAO BOANERGES,"4,46",GIVALDO DO SINDICATO,"4,03",,,,,,,,,,,,,,,,,,,,,,
PE-05932/2020,https://robertoalmeidacsc.blogspot.com/2020/10/joao-lidera-primeira-pesquisa.html,BOM CONSELHO,1,P,1,,,JOAO,"45,54",EDEZIO,"23,66",GIVALDO,"8,93",CAPITAO BOANERGES,"7,14",,,,,,,,,,,,,,,,,,,,,,
PE-03920/2020,https://girosertao.com.br/2020/10/10/eleicoesparnamirim-pe-pesquisa-da-empresa-naipes-encomendada-pela-oposicao-teve-sua-divulgacao-suspensa-pela-justica/,PARNAMIRIM,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00009/2020,https://www.bayeux.pb.gov.br/wp-content/uploads/2020/04/ARP-00033-2020-SOS-PE-00009-2020-PMBEX.pdf,RECIFE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-06026/2020,https://nilljunior.com.br/angelo-lidera-em-sertania-667-contra-17-de-luiz-abel-diz-multipla/,SERTÂNIA,1,P,0,,,ANGELO FERREIRA,"55,9",LUIZ ABEL,"12,6",,,,,,,,,,,,,,,,,,,,,,,,,,
PE-06026/2020,https://nilljunior.com.br/angelo-lidera-em-sertania-667-contra-17-de-luiz-abel-diz-multipla/,SERTÂNIA,1,P,1,,,ANGELO FERREIRA,"66,7",LUIZ ABEL,17,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-09057/2020,https://www.venturosa360graus.com/2020/10/dr-eudes-sai-na-frente-em-primeira.html,VENTUROSA,1,P,1,,,EUDES,"55,61",ADRIANNO,"32,68",,,,,,,,,,,,,,,,,,,,,,,,,,
PE-09057/2020,https://robertoeromero.com.br/2020/10/22/venturosa-eudes-lidera-com-ampla-vantagem-na-pesquisa-contextto-advise-com-5561/,VENTUROSA,1,P,0,,,EUDES,"52,2",ADRIANNO,"29,6",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-09326/2020,https://www.portalr10.com/noticia/59606/instituto-estimativa-divulga-pesquisa-realizada-no-municipio-de-alto-longa,ALTO LONGÁ,1,P,0,,,BELAUTO BIGODE,"46,67",HENRIQUE CESAR,"36,67",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-09326/2020,https://www.portalr10.com/noticia/59606/instituto-estimativa-divulga-pesquisa-realizada-no-municipio-de-alto-longa,ALTO LONGÁ,1,P,1,,,BELAUTO BIGODE,"49,33",HENRIQUE CESAR,38,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01343/2020,https://www.paranapesquisas.com.br/wp-content/uploads/2020/10/M%C3%ADdiaPinhais_Out2020.pdf,PINHAIS,1,P,1,,,MARLI PAULINO,49,MARCOS CESCHIN,30,RAFAEL GUILHERME,"2,1",VINICIUS DA CRUZ,"1,1",ALOISIO NASCIMENTO,1,DR VLADIMIR,1,,,,,,,,,,,,,,,,,,
PR-06694/2020,https://folhapr.com.br/2020/10/19/alvorada-pesquisas-aponta-irani-com-427-taico-com-257-e-nerilda-com-12/,ARAPOTI,1,P,0,,,IRANI BARROS,"37,3",TAICO,"24,3",NERILDO PENNA,"9,3",,,,,,,,,,,,,,,,,,,,,,,,
PI-08203/2020,https://www.jfnews.com.br/roger-linhares-lidera-pesquisa-de-intencao-de-votos-para-a-prefeitura-de-jose-de-freitas-diz-instituto-credibilidade/,JOSÉ DE FREITAS,1,P,0,,,ROGER LINHARES,"50,57",ROBERT FREITAS,"21,43",ALFREDO HOLANDA,"4,86",,,,,,,,,,,,,,,,,,,,,,,,
PI-08881/2020,https://www.campomaioremfoco.com.br/ver_coluna2/4581/SUSPEITA:-Juiz-proibe-divulgacao-de-pesquisa-do-Instituto-Credibilidade-em-Campo-Maior,CAMPO MAIOR,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-08203/2020,https://www.jfnews.com.br/roger-linhares-lidera-pesquisa-de-intencao-de-votos-para-a-prefeitura-de-jose-de-freitas-diz-instituto-credibilidade/,JOSÉ DE FREITAS,1,P,1,,,ROGER LINHARES,"53,43",ROBERT FREITAS,"22,86",ALFREDO HOLANDA,"5,43",,,,,,,,,,,,,,,,,,,,,,,,
PI-01726/2020,https://www.jtnews.com.br/noticias/nova-pesquisa-eleitoral-aponta-que-gil-paraibano-segue-na-lideranca-para-prefeito-de-picos-7221.html,PICOS,1,P,0,,,GIL PARAIBANO,54,ARAUJINHO,19,CORONEL VIANA,"3,5",,,,,,,,,,,,,,,,,,,,,,,,
PI-01726/2020,https://www.jtnews.com.br/noticias/nova-pesquisa-eleitoral-aponta-que-gil-paraibano-segue-na-lideranca-para-prefeito-de-picos-7221.html,PICOS,1,P,1,,,GIL PARAIBANO,"63,75",ARAUJINHO,"24,5",CORONEL VIANA,"5,25",GLAUBER SILVA,1,,,,,,,,,,,,,,,,,,,,,,
PI-05941/2020,https://www.portalr10.com/noticia/59712/instituto-estimativa-divulga-pesquisa-em-vila-nova-do-piaui,VILA NOVA DO PIAUÍ,1,P,1,,,EDILSON BRITO,"65,76",GERONIMO,"21,82",,,,,,,,,,,,,,,,,,,,,,,,,,
PI-01762/2020,https://www.gp1.com.br/noticias/sete-institutos-divulgam-pesquisas-para-prefeito-de-teresina-488047.html,TERESINA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-09505/2020,https://www.gp1.com.br/noticias/sete-institutos-divulgam-pesquisas-para-prefeito-de-teresina-488047.html,TERESINA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-05941/2020,https://www.portalr10.com/noticia/59712/instituto-estimativa-divulga-pesquisa-em-vila-nova-do-piaui,VILA NOVA DO PIAUÍ,1,P,0,,,EDILSON BRITO,"59,09",GERONIMO,"19,39",,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01976/2020,https://www.portalaltopiquiri.com.br/noticia/1849/pesquisa-suspensa-em-alto-piquiri,ALTO PIQUIRI,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-06694/2020,https://folhapr.com.br/2020/10/19/alvorada-pesquisas-aponta-irani-com-427-taico-com-257-e-nerilda-com-12/,ARAPOTI,1,P,1,,,IRANI BARROS,"42,7",TAICO,"25,7",NERILDO PENNA,12,,,,,,,,,,,,,,,,,,,,,,,,
