tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
RN-07795/2020,https://98fmnatal.com.br/exclusivo-nova-pesquisa-aponta-decisao-em-primeiro-turno-para-prefeitura-do-natal/,NATAL,1,P,0,,,ALVARO DIAS,"39,6",DELEGADO LEOCADIO,"4,9",SENADOR JEAN,"3,7",KELPS LIMA,3,HERMANO MORAIS,"1,7",CORONEL HELIO,"1,4",,,,,,,,,,,,,,,,,,
RN-07795/2020,https://98fmnatal.com.br/exclusivo-nova-pesquisa-aponta-decisao-em-primeiro-turno-para-prefeitura-do-natal/,NATAL,1,P,1,,,ALVARO DIAS,"49,9",DELEGADO LEOCADIO,"7,2",KELPS LIMA,"5,1",SENADOR JEAN,"5,1",HERMANO MORAIS,"2,3",HELIO OLIVEIRA,"1,6",CORONEL AZEVEDO,"1,2",,,,,,,,,,,,,,,,
SP-02553/2020,https://www.atribuna.com.br/eleicoes/chini-x-morgado-praia-grande-pode-ter-segundo-turno-pela-primeira-vez-em-sua-hist%C3%B3ria-1.126776,PRAIA GRANDE,1,P,1,,,RAQUEL CHINI,30,DANILO MORGADO,17,DELEGADO COMIN,"8,6",ALEXANDRE CUNHA,"6,8",JANAINA BALLARIS,"3,6",,,,,,,,,,,,,,,,,,,,
SP-02553/2020,https://www.atribuna.com.br/eleicoes/chini-x-morgado-praia-grande-pode-ter-segundo-turno-pela-primeira-vez-em-sua-hist%C3%B3ria-1.126776,PRAIA GRANDE,1,P,0,,,RAQUEL CHINI,"21,7",DANILO MORGADO,"11,7",DELEGADO COMIN,"5,3",ALEXANDRE CUNHA,"4,6",JANAINA BALLARIS,"2,1",,,,,,,,,,,,,,,,,,,,
