tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
SP-07164/2020,https://www.gazetadopovo.com.br/eleicoes/2020/pesquisa-eleitoral/prefeito-sao-paulo-sp-ibope-9-novembro-2020/,NA,1,P,,,,BRUNO COVAS,32,GUILHERME BOULOS,13,CELSO RUSSOMANNO,12,MARCIO FRANÇA,10,JILMAR TATTO,6,ARTHUR DO VAL,5,JOICE HASSELMANN,2,ANDREA MATARAZZO,1,LEVY FIDELIX,1,ORLANDO SILVA,1,,,,,,,,,,
PE-06904/2020,http://www.blogdocarloseugenio.com.br/2020/11/vespera-das-eleicoes-brejao-deve.html,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07859/2020,http://oextra.net/28142/pesquisa-publicada-pelo-sbt-aponta-pessuto-na-lideranca,NA,1,P,,,,PESSUTO,"43,8",HENRI,"23,2",COLOMBANO,7,,,,,,,,,,,,,,,,,,,,,,,,
SP-04346/2020,https://costanorte.com.br/geral/psdb-de-s%C3%A3o-sebasti%C3%A3o-contrata-pesquisa-eleitoral-divulga%C3%A7%C3%A3o-ser%C3%A1-na-segunda-feira-1.246748,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-08498/2020,http://www.blogdocarloseugenio.com.br/2020/11/com-registro-no-tse-nova-pesquisa.html,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-03459/2020,http://www.badracomunicacao.com.br/publico/include/download.php?file=53,NA,1,P,1,,,BRUNO COVAS,"28,2",CELSO RUSSOMANNO,"18,4",MARCIO FRANÇA,"12,7",GUILHERME BOULOS,"8,5",JILMAR TATTO,"8,1",ARTHUR DO VAL,"2,7",JOICE HASSELMANN,"2,7",ANDREA MATARAZZO,2,,,,,,,,,,,,,,
SP-03459/2020,http://www.badracomunicacao.com.br/publico/include/download.php?file=53,NA,1,P,0,,,BRUNO COVAS,19,CELSO RUSSOMANNO,"12,5",MARCIO FRANÇA,"8,2",GUILHERME BOULOS,"7,1",JILMAR TATTO,"3,7",ARTHUR DO VAL,"1,7",JOICE HASSELMANN,"1,7",,,,,,,,,,,,,,,,
SP-02156/2020,http://sp1ozarow.pl/lista-kandydatow-do-klasy-pierwszej/,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-04680/2020,https://robertoalmeidacsc.blogspot.com/2020/11/tonho-de-lula-lidera-em-iati-com-quase.html,NA,1,P,0,,,TONHO DE LULA,"57,29",MARIA AUGUSTA,"28,14",,,,,,,,,,,,,,,,,,,,,,,,,,
PE-05708/2020,https://www.carlosbritto.com/clebel-amplia-lideranca-na-corrida-por-prefeitura-de-salgueiro-segundo-pesquisa/,NA,1,P,,,,CLEBEL CORDEIRO,"44,5",DR CACAU,"3,3",MARCONES SA,"36,8",NEMEDIO,"2,5",PAULO AFONSO,"1,3",,,,,,,,,,,,,,,,,,,,
SP-09540/2020,http://reporterregional.com.br/tiago-cervantes-alcanca-289-e-dispara-na-lideranca-em-itanhaem/,NA,1,P,1,,,TIAGO CERVANTES,"28,9",CRIS FORSELL,"21,5",MARCELO STRAMA,"14,2",CAPITAO GALVAO,6,POLIANA FE,"1,8",WILTON BRITO,"1,1",,,,,,,,,,,,,,,,,,
PE-01224/2020,https://bezerroshoje.com.br/juiz-eleitoral-concede-liminar-e-suspende-pesquisa/,NA,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07947/2020,http://jornalportaldenoticias.com.br/2020/11/10/em-castilho-paulo-boaventura-aparece-em-1o-lugar-com-526-das-intencoes-de-voto/,NA,1,P,1,,,PAULO BOAVENTURA,"52,6",JONI BUZACHERO,"27,5",HIGOR BONIFACIO,"5,2",,,,,,,,,,,,,,,,,,,,,,,,
PE-04363/2020,https://www.moxotodagente.com.br/2020/11/08/nova-pesquisa-sobre-a-sucessao-municipal-em-sertania-sera-divulgada-esta-semana/,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-04680/2020,https://robertoalmeidacsc.blogspot.com/2020/11/tonho-de-lula-lidera-em-iati-com-quase.html,NA,1,P,1,,,TONHO DE LULA,"59,8",MARIA AUGUSTA,"30,65",ROMINHO,"1,65",,,,,,,,,,,,,,,,,,,,,,,,
SP-05213/2020,https://lucianonanzer.wordpress.com/,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-02287/2020,https://costanorte.com.br/politica/elei%C3%A7%C3%B5es-2020/bertioga/caio-matheus-lidera-com-62-7-dos-votos-v%C3%A1lidos-1.247750,NA,1,P,0,,,CAIO MATHEUS,"33,9",LUCILIA GOULART,"9,4",ORLANDINI,"1,9",KALED,"1,4",LUCELIA,"1,4",,,,,,,,,,,,,,,,,,,,
SP-02287/2020,https://costanorte.com.br/politica/elei%C3%A7%C3%B5es-2020/bertioga/caio-matheus-lidera-com-62-7-dos-votos-v%C3%A1lidos-1.247750,NA,1,P,1,,,CAIO MATHEUS,"43,2",LUCILIA GOULART,"15,4",ORLANDINI,"3,3",KALED,"2,8",SILVIO MAGALHAES,"1,9",PROFESSORA LUCELIA,"1,4",,,,,,,,,,,,,,,,,,
PE-08663/2020,http://www.blogdocarloseugenio.com.br/2020/11/registrada-no-tse-as-vesperas-da.html,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-00058/2020,http://contratacion.asepeyo.es/licitacion/documento?numExpediente=SP00058/2020&idDoc=R0170248,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-09566/2020,https://www.jornalpp.com.br/noticias/politica/pesquisa-eleitoral-e-registrada-em-sao-carlos/,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-02830/2020,http://sp1ozarow.pl/lista-kandydatow-do-klasy-pierwszej/,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
