tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
AM-00176/2020,https://blogdodurango.com.br/eleicoes-2020/pesquisa-labrea/,LÁBREA,1,P,0,,,GEAN BARROS,"55,4",ADALFRANK,5,JOAO ROBERTO,"2,9",,,,,,,,,,,,,,,,,,,,,,,,
BA-00411/2020,https://politicalivre.com.br/2020/10/oziel-pegova-e-ivoneide-sao-os-mais-rejeitados-em-camacari-segundo-pa-politica-livre/#gsc.tab=0,CAMAÇARI,1,P,1,,,OZIEL,"37,5",ANDRE PEGOVA,"33,7",IVONEIDE CAETANO,"32,7",RINALDO CHAVEIRO,32,FRANCISCO IRMAO,"31,3",PEDRINHO DO PEDRAO,"31,3",ANTONIO CARLOS SOARES,"31,3",HECKEL PEDREIRA,"30,5",JOSUE MARINHO,"30,2",SOCRATES MAGNO,"29,7",ELINALDO,29,,,,,,,,
BA-09288/2020,https://www.acordacidade.com.br/noticias/233619/disputa-em-feira-de-santana-sinaliza-um-2%C2%BA-turno-aponta-pesquisa-.html,FEIRA DE SANTANA,1,P,1,,,ZE NETO,30,COLBERT MARTINS,29,CARLOS GEILSON,7,CARLOS MEDEIROS,2,PROFESSORA DAYANE,2,BETO TOURINHO,2,JOSE DA ARIMATEIA,1,,,,,,,,,,,,,,,,
BA-09288/2020,https://bahiaeconomica.com.br/wp/2020/10/15/pesquisa-aponta-2o-turno-entre-colbert-martins-e-ze-neto-em-feira-de-santana/,FEIRA DE SANTANA,1,P,0,,,ZE NETO,25,COLBERT MARTINS,24,GEILSON,4,CARLOS MEDEIROS,2,MARCELA,2,DAYANE,1,BETO,1,ARIMATEIA,1,,,,,,,,,,,,,,
BA-05992/2020,https://www.giroemipiau1.com.br/2020/10/17/prefeita-ana-cleia-lidera-disputa-eleitoral-em-ibirataia-aponta-pesquisa/,IBIRATAIA,1,P,1,,,ANA,"47,1",EURIDES NUNES,"19,8",ALEX MIRANDA,"18,3",LUIZ MACHADO,"5,7",,,,,,,,,,,,,,,,,,,,,,
BA-09106/2020,https://www.irecenoticias.com.br/noticia/robertao-lidera-sucessao-em-presidente-dutra-com-63-das-intencoes-de-voto/,PRESIDENTE DUTRA,1,P,1,,,PEDRO ROCHA,29,ROBERTAO,63,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-02230/2020,https://www.bahianoticias.com.br/noticia/253383-bn-seculus-em-sao-sebastiao-do-passe-nilza-da-mata-tem-preferencia-do-eleitorado.html,SÃO SEBASTIÃO DO PASSÉ,1,P,1,,,NILZA DA MATA,"45,75",ANGELO SANTANA,25,TANIA PORTUGAL,"4,75",EDVALDO,4,CAPITAO ANDERSON,3,,,,,,,,,,,,,,,,,,,,
BA-02230/2020,https://www.bahianoticias.com.br/noticia/253383-bn-seculus-em-sao-sebastiao-do-passe-nilza-da-mata-tem-preferencia-do-eleitorado.html,SÃO SEBASTIÃO DO PASSÉ,1,P,0,,,NILZA DA MATA,"43,25",ANGELO SANTANA,24,TANIA PORTUGAL,"4,25",EDVALDO,4,CAPITAO ANDERSON,"2,75",,,,,,,,,,,,,,,,,,,,
BA-03226/2020,https://blogdoadenilton.com/2020/10/07/31464/,PINTADAS,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-09530/2020,https://www.agmarrios.com.br/2020/10/valcyr-lidera-as-intencoes-de-votos-com.html,PINTADAS,1,P,0,,,VALCYR,"46,8",XOXA,"36,2",BATISTA,1,ADENOR,1,,,,,,,,,,,,,,,,,,,,,,
BA-09530/2020,https://www.agmarrios.com.br/2020/10/valcyr-lidera-as-intencoes-de-votos-com.html,PINTADAS,1,P,1,,,VALCYR,"52,3",XOXA,"40,6",,,,,,,,,,,,,,,,,,,,,,,,,,
CE-06409/2020,https://www.blogrobertomoreira.com/2020/10/regis-com-565-lidera-disputa-em-boa.html,BOA VIAGEM,1,P,0,,,REGIS,"44,5",ALINE VIEIRA,"22,4",,,,,,,,,,,,,,,,,,,,,,,,,,
CE-06409/2020,https://www.blogrobertomoreira.com/2020/10/regis-com-565-lidera-disputa-em-boa.html,BOA VIAGEM,1,P,1,,,REGIS,"56,5",ALINE VIEIRA,"28,9",EDVAN ABREU,"1,7",,,,,,,,,,,,,,,,,,,,,,,,
CE-02975/2020,https://www.blogdodiomararaujo.com.br/2020/10/divulgada-1-pesquisa-para-prefeito-de.html,CATARINA,1,P,,,,DR THIAGO,"60,9",STELA MACLA,"31,73",,,,,,,,,,,,,,,,,,,,,,,,,,
CE-06379/2020,http://blogdowilrismar.com.br/?view=1&id_evento=1529,FORTALEZA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE-07388/2020,https://www.sobral24horas.com/2020/10/capitao-wagner-lidera-em-fortaleza-com.html,FORTALEZA,1,P,1,,,CAPITAO WAGNER,35,LUIZIANNE LINS,"14,9",SARTO,"10,1",HEITOR FERRER,"7,3",RENATO ROSENO,"4,7",CELIO STUDART,"4,5",HEITOR FREIRE,"2,2",,,,,,,,,,,,,,,,
CE-07388/2020,https://cearaagora.com.br/eleicao-em-fortaleza-instituto-parana-aponta-capitao-wagner-com-35-luizianne-149-e-sarto-101/,FORTALEZA,1,P,0,,,CAPITAO WAGNER,"12,8",LUIZIANNE LINS,"5,7",SARTO,"4,6",HEITOR FERRER,2,RENATO ROSENO,"1,4",,,,,,,,,,,,,,,,,,,,
CE-09449/2020,https://cearaagora.com.br/datafolha-aponta-capitao-wagner-com-33-luizianne-24-e-sarto-com-15/,FORTALEZA,1,P,0,,,CAPITAO WAGNER,20,LUIZIANNE LINS,13,JOSE SARTO,9,CELIO STUDART,2,HEITOR FERRER,2,ROBERTO CLAUDIO,2,RENATO ROSENO,1,,,,,,,,,,,,,,,,
CE-09449/2020,https://cearaagora.com.br/datafolha-aponta-capitao-wagner-com-33-luizianne-24-e-sarto-com-15/,FORTALEZA,1,P,1,,,CAPITAO WAGNER,33,LUIZIANNE LINS,24,JOSE SARTO,15,HEITOR FERRER,5,RENATO ROSENO,4,CELIO STUDART,4,,,,,,,,,,,,,,,,,,
CE-02080/2020,https://blogdoaryaires.blogspot.com/2020/10/marco-pesquisa-zaytec-aponta-roger_18.html,MARCO,1,P,,,,ROGER,52,PAREDAO,"38,3",MARCOS CHAVES,"1,3",,,,,,,,,,,,,,,,,,,,,,,,
CE-05046/2020,http://www.radiowebeducativa.com.br/noticia/46336/salomao-tem-603-das-intencoes-de-voto-e-dr-francisco-338-aponta-pesquisa,MONSENHOR TABOSA,1,P,,,,DR SALOMAO,"60,3",DR FRANCISCO,"33,8",,,,,,,,,,,,,,,,,,,,,,,,,,
CE-03917/2020,https://www.newscariri.com.br/2020/10/pedro-henrique-lidera-com-395-a-corrida-eleitoral-em-santana-do-cariri,SANTANA DO CARIRI,1,P,0,,,PEDRO HENRIQUE,37,DR SAMUEL,27,VICENTE BRILHANTE,15,,,,,,,,,,,,,,,,,,,,,,,,
CE-03917/2020,http://www.gazetadocariri.com/2020/10/populacao-de-santana-do-cariri-vai-as.html,SANTANA DO CARIRI,1,P,1,,,PEDRO HENRIQUE,"39,5",DR SAMUEL,"27,5",VICENTE BRILHANTE,16,,,,,,,,,,,,,,,,,,,,,,,,
ES-03160/2020,https://www.aquinoticias.com/2020/10/pesquisa-instituto-solucao-victor-segue-na-lideranca-e-renata-empata-com-jonas-em-cachoeiro/,CACHOEIRO DE ITAPEMIRIM,1,P,1,,,VICTOR COELHO,33,JONAS NOGUEIRA,"10,25",RENATA FIORIO,"10,25",FABRICIO DO ZUMBI,"4,75",FAYDA BELO,3,DIEGO LIBARDI,3,,,,,,,,,,,,,,,,,,
ES-01921/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/10/15/pesquisa-rede-vitoria-futura-guerino-balestrassi-aparece-m-primeiro-em-colatina/,COLATINA,1,P,1,,,GUERINO BALESTRASSI,"31,3",LUCIANO MERLO,"9,8",GENIVALDO LIEVORE,"6,3",MARICELIS,"4,8",RENATA NUNES,"2,8",ELODILSON SABADINI,2,MARCOS D'AVILA,"1,5",GESSE,"1,3",,,,,,,,,,,,,,
ES-06372/2020,https://g1.globo.com/es/espirito-santo/eleicoes/2020/noticia/2020/10/17/pesquisa-ibope-em-cariacica-euclerio-sampaio-13percent-sandro-locutor-10percent-dr-helcio-9percent.ghtml,CARIACICA,1,P,0,,,EUCLERIO SAMPAIO,8,DR HELCIO,4,HERALDO LEMOS,3,CELIA TAVARES,2,JOEL DA COSTA,2,SANDRO LOCUTOR,2,SUBTENENTE ASSIS,2,ADILSON AVELINA,1,CELSO ANDREON,1,DR MOTTA,1,MARCOS BRUNO,1,,,,,,,,
ES-06372/2020,https://g1.globo.com/es/espirito-santo/eleicoes/2020/noticia/2020/10/17/pesquisa-ibope-em-cariacica-euclerio-sampaio-13percent-sandro-locutor-10percent-dr-helcio-9percent.ghtml,CARIACICA,1,P,1,,,EUCLERIO SAMPAIO,13,SANDRO LOCUTOR,10,DR HELCIO,9,CELIA TAVARES,7,SUBTENENTE ASSIS,6,CELSO ANDREON,5,MARCOS BRUNO,5,HERALDO LEMOS,4,JOEL DA COSTA,4,DR MOTTA,4,ADILSON AVELINA,3,PROFESSOR SAULO,2,IVAN BASTOS,1,,,,
ES-01921/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/10/15/pesquisa-rede-vitoria-futura-guerino-balestrassi-aparece-m-primeiro-em-colatina/,COLATINA,1,P,0,,,GUERINO BALESTRASSI,"19,5",LUCIANO MERLO,"4,3",GENIVALDO LIEVORE,"3,8",MARICELIS,"1,5",MARCOS D'AVILA,1,RENATA NUNES,1,ELODILSON SABADINI,1,,,,,,,,,,,,,,,,
ES-00386/2020,https://www.aquinoticias.com/2020/10/pesquisa-espontanea-mostra-intencao-de-voto-para-prefeito-em-conceicao-do-castelo/,CONCEIÇÃO DO CASTELO,1,P,0,,,CHRISTIANO SPADETTO,"16,62",GOTARDO,"14,03",SAULO BELISARIO,"8,31",VALBINHO,"7,01",,,,,,,,,,,,,,,,,,,,,,
ES-00386/2020,https://www.aquinoticias.com/2020/10/lider-nas-pesquisas-em-conceicao-do-castelo-gestao-de-christiano-e-aprovada-pela-maioria-da-populacao/,CONCEIÇÃO DO CASTELO,1,P,1,,,CHRISTIANO SPADETTO,"25,2",GOTARDO,"18,18",SAULO BELISARIO,"9,61",VALBINHO,"9,09",,,,,,,,,,,,,,,,,,,,,,
ES-05420/2020,https://www.folhaonline.es/eleicoes-2020-pesquisa-aponta-edson-magalhaes-em-primeiro-lugar-na-disputa-em-guarapari/,GUARAPARI,1,P,0,,,EDSON MAGALHAES,"21,5",CARLOS VON,"12,8",GEDSON MERIZIO,"3,8",OZIEL DE SOUSA,"1,8",FERNANDA MAZELLI,1,MARIA HELENA,1,,,,,,,,,,,,,,,,,,
ES-05420/2020,https://www.folhaonline.es/eleicoes-2020-pesquisa-aponta-edson-magalhaes-em-primeiro-lugar-na-disputa-em-guarapari/,GUARAPARI,1,P,1,,,EDSON MAGALHAES,"29,3",CARLOS VON,"22,3",GEDSON MERIZIO,8,OZIEL DE SOUSA,"3,8",FERNANDA MAZELLI,"3,5",CORONEL FERRARI,2,MARIA HELENA,"1,5",,,,,,,,,,,,,,,,
ES-04881/2020,https://en.calameo.com/read/004494476ecaa9bd0f896,NOVA VENÉCIA,1,P,1,,,EDSON MARQUIORI,"23,24",CLIO VENTURIM,"20,47",ANDRE FAGUNDES,"19,4",ANTONIO EMILIO,"5,12",PROFESSORA CLAUDIA,"2,99",GLEYCIARIA,"1,28",,,,,,,,,,,,,,,,,,
ES-03690/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/10/14/pesquisa-eleitoral-max-filho-e-neucimar-fraga-estao-empatados-em-vila-velha/,VILA VELHA,1,P,0,,,MAX FILHO,"9,7",NEUCIMAR FRAGA,"8,7",ARNALDINHO BORGO,"5,5",,,,,,,,,,,,,,,,,,,,,,,,
ES-03690/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/10/14/pesquisa-eleitoral-max-filho-e-neucimar-fraga-estao-empatados-em-vila-velha/,VILA VELHA,1,P,1,,,NEUCIMAR FRAGA,"19,2",MAX FILHO,"18,2",ARNALDINHO BORGO,12,DOUTOR HUDSON,"2,3",CORONEL WAGNER,"2,2",AMARILDO LOVATO,"1,5",FERNANDA MARTINS,"1,2",,,,,,,,,,,,,,,,
GO-05910/2020,https://www.facebook.com/RecordTVGoias/videos/1619087704938399/,APARECIDA DE GOIÂNIA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-01724/2020,https://sagresonline.com.br/fernando-pellozo-lidera-pesquisa-grupom-em-senador-canedo/,SENADOR CANEDO,1,P,0,,,FERNANDO PELLOZO,"23,1",DIVINO LEMES,"16,2",JULIO PINA,"3,5",TIAGO DO PISO,"1,7",,,,,,,,,,,,,,,,,,,,,,
GO-03716/2020,http://www.jornaldiariodonorte.com.br/noticias/elieudes-lidera-em-sao-luiz-do-norte-com-mais-de-50-13101532,SÃO LUIZ DO NORTE,1,P,0,,,ELIEUDES,"50,8",FERNANDINHO,"28,2",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-01675/2020,https://www.omaispositivo.com.br/ricardo-galvao-esta-em-primeiro-em-aragarcas/,ARAGARÇAS,1,P,0,,,RICARDO GALVAO,"39,09",PLINIO LEAO,"29,32",GIRLEY TITI,"5,23",PATRICK MEDEIROS,"1,32",,,,,,,,,,,,,,,,,,,,,,
GO-01675/2020,https://www.omaispositivo.com.br/ricardo-galvao-esta-em-primeiro-em-aragarcas/,ARAGARÇAS,1,P,1,,,RICARDO GALVAO,"45,91",PLINIO LEAO,"33,41",GIRLEY TITI,"7,05",PATRICK MEDEIROS,"2,5",,,,,,,,,,,,,,,,,,,,,,
GO-03716/2020,http://www.jornaldiariodonorte.com.br/noticias/elieudes-lidera-em-sao-luiz-do-norte-com-mais-de-50-13101532,SÃO LUIZ DO NORTE,1,P,1,,,ELIEUDES,"52,2",FERNANDINHO,"30,2",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-01724/2020,https://sagresonline.com.br/fernando-pellozo-lidera-pesquisa-grupom-em-senador-canedo/,SENADOR CANEDO,1,P,1,,,FERNANDO PELLOZO,"35,8",DIVINO LEMES,"21,9",JULIO PINA,"11,7",TIAGO DO PISO,"9,5",,,,,,,,,,,,,,,,,,,,,,
GO-00143/2020,https://www.portalimparcial.com.br/noticias/eleicoes-2020/a-virada-pesquisa-big-data-aguas-lindas-mostra-dr-lucas-1-ponto-a-frente-de-tullio/,ÁGUAS LINDAS DE GOIÁS,1,P,1,,,DR LUCAS,27,TULLIO,26,SERGIANA,3,SUBTENENTE CASTRO,2,HAMILTON BORGES,1,TENENTE RAJAO,1,,,,,,,,,,,,,,,,,,
GO-04719/2020,https://goias24horas.com.br/categoria/senador-canedo/,SENADOR CANEDO,1,P,,,,DIVINO LEMES,"39,2",FERNANDO PELLOSO,"19,5",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-05299/2020,https://www.emaisgoias.com.br/fernando-pellozo-lidera-prefeitaveis-com-29-em-senador-canedo-diz-pesquisa/,SENADOR CANEDO,1,P,0,,,FERNANDO PELLOZO,"23,94",DIVINO LEMES,"19,95",JULIO PINA,"10,97",TIAGO DO PISO,"3,74",,,,,,,,,,,,,,,,,,,,,,
GO-05299/2020,https://www.emaisgoias.com.br/fernando-pellozo-lidera-prefeitaveis-com-29-em-senador-canedo-diz-pesquisa/,SENADOR CANEDO,1,P,1,,,FERNANDO PELLOZO,"29,18",DIVINO LEMES,"22,94",JULIO PINA,"18,7",TIAGO DO PISO,"5,49",,,,,,,,,,,,,,,,,,,,,,
GO-02395/2020,https://www.goiasinterior.com.br/conteudo/editorias/cidades/buriti-alegre/indecisos-devem-decidir-quem-sera-o-proximo-prefeito-de-buriti-alegre.html,BURITI ALEGRE,1,P,1,,,ANDRE CHAVES,"34,2",JOAO ALFREDO,"25,3",FELIX ALVES,"24,4",GARIBALDO,"3,3",,,,,,,,,,,,,,,,,,,,,,
GO-02395/2020,https://www.goiasinterior.com.br/conteudo/editorias/cidades/buriti-alegre/indecisos-devem-decidir-quem-sera-o-proximo-prefeito-de-buriti-alegre.html,BURITI ALEGRE,1,P,0,,,ANDRE CHAVES,"30,7",JOAO ALFREDO,"22,7",FELIX ALVES,"20,3",GARIBALDO,"2,3",,,,,,,,,,,,,,,,,,,,,,
GO-07373/2020,https://www.dm.jor.br/politica/2020/10/andre-chaves-do-mdb-lidera-em-buriti-alegre-com-515/,BURITI ALEGRE,1,P,1,,,ANDRE CHAVES,"51,5",JOAO ALFREDO,31,FELIX ALVES,"12,6",GARIBALDO,"4,2",,,,,,,,,,,,,,,,,,,,,,
GO-00740/2020,https://goias24horas.com.br/157385-pesquisa-epp-alex-batista-lidera-com-8-pontos-de-vantagem-em-cidade-ocidental/,CIDADE OCIDENTAL,1,P,1,,,ALEX BATISTA,"30,8",FABIO CORREA,"22,3",RODOLFO VALENTE,"8,3",KEDMA,"2,9",,,,,,,,,,,,,,,,,,,,,,
GO-00143/2020,https://www.portalimparcial.com.br/noticias/eleicoes-2020/a-virada-pesquisa-big-data-aguas-lindas-mostra-dr-lucas-1-ponto-a-frente-de-tullio/,ÁGUAS LINDAS DE GOIÁS,1,P,0,,,DR LUCAS,17,TULLIO,17,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-00178/2020,http://ohoje.com/noticia/politica/n/181213/t/pesquisa-fox-mappin-o-hoje-aponta-empate-tecnico-entre-vanderlan-maguito-e-adriana,GOIÂNIA,1,p,1,,,VANDERLAN CARDOSO,"19,4",MAGUITO VILELA,19,ADRIANA ACCORSI,"17,9",FABIO JUNIOR,"6,9",ALYSSON LIMA,"4,7",MANU JACOB,"3,4",DRA CRISTINA,"2,6",,,,,,,,,,,,,,,,
GO-00178/2020,http://ohoje.com/noticia/politica/n/181213/t/pesquisa-fox-mappin-o-hoje-aponta-empate-tecnico-entre-vanderlan-maguito-e-adriana,GOIÂNIA,1,p,0,,,VANDERLAN CARDOSO,"13,3",ADRIANA ACCORSI,"12,8",MAGUITO,"12,5",FABIO JUNIOR,"6,8",MANU JACOB,"3,6",IRIS REZENDE,"2,2",ALYSSON LIMA,"1,9",DRA CRISTINA,"1,9",MAJOR ARAUJO,1,,,,,,,,,,,,
GO-00159/2020,https://www.jornalopcao.com.br/ultimas-noticias/vanuza-valadares-lidera-disputa-em-porangatu-aponta-pesquisa-289094/,PORANGATU,1,P,0,,,VANUZA VALADARES,36,PEDRO FERNANDES,"19,3",MARCIO LUIS,"19,3",JOSE UILTON,"1,5",,,,,,,,,,,,,,,,,,,,,,
GO-05451/2020,https://diariodegoias.com.br/pesquisa-diagnostico-aponta-empate-tecnico-entre-candidatos-na-estimulada-e-espontanea/,GOIÂNIA,1,P,0,,,MAGUITO,"22,4",VANDERLAN,"21,3",ADRIANA ACCORSI,"11,2",MAJOR ARAUJO,3,ELIAS VAZ,"2,4",ALYSSON LIMA,"2,2",IRIS REZENDE,"2,1",TALLES BARRETO,"1,1",,,,,,,,,,,,,,
GO-05451/2020,https://diariodegoias.com.br/pesquisa-diagnostico-aponta-empate-tecnico-entre-candidatos-na-estimulada-e-espontanea/,GOIÂNIA,1,P,1,,,MAGUITO,"27,5",VANDERLAN,"25,6",ADRIANA ACCORSI,"13,9",MAJOR ARAUJO,"3,7",ALYSSON LIMA,"3,5",ELIAS VAZ,"3,2",SAMUEL ALMEIDA,"3,2",TALLES BARRETO,"1,6",,,,,,,,,,,,,,
GO-05410/2020,https://www.goiasinterior.com.br/conteudo/editorias/cidades/joviania/roberta-lidera-primeira-pesquisa-da-global-consulting.html,JOVIÂNIA,1,P,1,,,ROBERTA,"35,7",RENIN,30,JEAN CARLO,"15,3",BISCOITO,"4,3",,,,,,,,,,,,,,,,,,,,,,
GO-05410/2020,https://www.goiasinterior.com.br/conteudo/editorias/cidades/joviania/roberta-lidera-primeira-pesquisa-da-global-consulting.html,JOVIÂNIA,1,P,0,,,ROBERTA,"27,3",RENIN,24,JEAN CARLO,"10,3",BISCOITO,"2,5",JAPAO,"1,9",,,,,,,,,,,,,,,,,,,,
GO-00159/2020,https://www.jornalopcao.com.br/ultimas-noticias/vanuza-valadares-lidera-disputa-em-porangatu-aponta-pesquisa-289094/,PORANGATU,1,P,1,,,VANUZA VALADARES,"38,5",PEDRO FERNANDES,21,MARCIO LUIS,"20,3",JOSE UILTON,2,,,,,,,,,,,,,,,,,,,,,,
GO-01265/2020,https://es-la.facebook.com/emfocoinformativo/posts/923928674783787,QUIRINÓPOLIS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-01273/2020,https://diariodegoias.com.br/pesquisa-fortiori-em-minacu-lereia-54-lucia-24-maurides-35/,MINAÇU,1,P,0,,,CARLOS LEREIA,"27,3",LUCIA BARBOSA,"12,9",MAURIDES RODRIGUES,2,ZILMARZINHO,2,WESLEY MEDEIROS,"1,5",,,,,,,,,,,,,,,,,,,,
GO-09536/2020,https://www.opopular.com.br/noticias/opiniao/opini%C3%A3o-1.146393/2020-poder%C3%A1-filtrar-2018-1.1963897,RIO VERDE,1,P,0,,,PAULO DO VALE,"52,1",DR OSVALDO,"10,2",CLAILTON FILHO,"1,7",,,,,,,,,,,,,,,,,,,,,,,,
GO-09536/2020,https://www.opopular.com.br/noticias/opiniao/opini%C3%A3o-1.146393/2020-poder%C3%A1-filtrar-2018-1.1963897,RIO VERDE,1,P,1,,,PAULO DO VALE,"65,3",DR OSVALDO,"14,2",CLAILTON FILHO,2,,,,,,,,,,,,,,,,,,,,,,,,
GO-05886/2020,https://sagresonline.com.br/dr-antonio-lidera-pesquisa-em-trindade-seguido-por-george-morais/,TRINDADE,1,P,0,,,DR ANTONIO,13,GEORGE MORAIS,12,MARDEN JUNIOR,9,ALEXANDRE CESAR,1,,,,,,,,,,,,,,,,,,,,,,
GO-09812/2020,http://www.podergoias.com.br/materia/3260/assertiva-pesquisas-agmar-ribeiro-dispara-em-rubiataba,RUBIATABA,1,P,1,,,AGMAR RIBEIRO,52,PADRE WEBER,18,SIRLENE BORBA,16,,,,,,,,,,,,,,,,,,,,,,,,
GO-05886/2020,https://sagresonline.com.br/dr-antonio-lidera-pesquisa-em-trindade-seguido-por-george-morais/,TRINDADE,1,P,1,,,DR ANTONIO,34,GEORGE MORAIS,25,MARDEN JUNIOR,14,ALEXANDRE CESAR,4,,,,,,,,,,,,,,,,,,,,,,
GO-01273/2020,https://diariodegoias.com.br/pesquisa-fortiori-em-minacu-lereia-54-lucia-24-maurides-35/,MINAÇU,1,P,1,,,CARLOS LEREIA,"54,6",LUCIA BARBOSA,"24,6",MAURIDES RODRIGUES,"3,5",ZILMARZINHO,"2,7",QUEIROZ,"1,7",WESLEY MEDEIROS,"1,5",,,,,,,,,,,,,,,,,,
MA-03274/2020,https://www.acidadedeverdade.com/2020/10/12/nova-pesquisa-eleitoral-aponta-ampla-vantagem-de-flavio-amorim-pl-com-62-da-preferencia-do-eleitorado-em-araguana/,ARAGUANÃ,1,P,1,,,FLAVIO AMORIM,62,WILLIAM PINHEIRO,"26,4",,,,,,,,,,,,,,,,,,,,,,,,,,
