tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
CE-07471/2020,https://varzeaalegreagora.com/ze-helder-lidera-corrida-eleitoral-com-595-aponta-pesquisa/,VÁRZEA ALEGRE,1,P,0,,,ZE HELDER,"52,8",RIBAMAR,14,CAPITAO HORIZONTE,"2,5",,,,,,,,,,,,,,,,,,,,,,,,
CE-07471/2020,https://varzeaalegreagora.com/ze-helder-lidera-corrida-eleitoral-com-595-aponta-pesquisa/,VÁRZEA ALEGRE,1,P,1,,,ZE HELDER,"59,5",RIBAMAR,"17,3",CAPITAO HORIZONTE,"4,8",,,,,,,,,,,,,,,,,,,,,,,,
ES-01913/2020,https://www.folhavitoria.com.br/politica/noticia/11/2020/victor-coelho-passa-dos-58-na-intencao-de-votos-validos-em-cachoeiro,CACHOEIRO DE ITAPEMIRIM,1,P,0,,,VICTOR COELHO,"45,5",JONAS NOGUEIRA,"7,8",DIEGO LIBARDI,"7,5",RENATO ROSENO,"2,8",FABRICIO ZUMBI,"1,8",FAYDA BELO,"1,8",JOANA D ARCK,"1,3",,,,,,,,,,,,,,,,
ES-02093/2020,https://sitebarra.com.br/v7/enivaldo-projeta-quase-80-dos-votos-validos-revela-pesquisa.html,BARRA DE SÃO FRANCISCO,1,P,0,,,ENIVALDO,52,DENILSON,3,JUVENAL,8,,,,,,,,,,,,,,,,,,,,,,,,
CE-07432/2020,https://tvwebcariri.com.br/2020/11/11/realtime-big-data-mostra-roberto-pessoa-com-42-e-julinho-11-em-maracanau/,MARACANAÚ,1,P,1,,,ROBERTO PESSOA,51,JULINHO LIDER,21,DANIEL BAIMA,7,FRANCISCO MOURA,2,CARLOS EDUARDO,1,,,,,,,,,,,,,,,,,,,,
CE-05199/2020,https://g1.globo.com/ce/ceara/eleicoes/2020/noticia/2020/11/09/pesquisa-ibope-em-maracanau-roberto-pessoa-tem-55percent-julinho-lider-do-camilo-24percent-daniel-baima-4percent.ghtml,MARACANAÚ,1,p,,,,ROBERTO PESSOA,55,JULINHO LIDER,24,DANIEL BAIMA,4,FRANCISCO MOURA,2,CARLOS EDUARDO,1,,,,,,,,,,,,,,,,,,,,
CE-07432/2020,https://tvwebcariri.com.br/2020/11/11/realtime-big-data-mostra-roberto-pessoa-com-42-e-julinho-11-em-maracanau/,MARACANAÚ,1,P,0,,,ROBERTO PESSOA,42,JULINHO LIDER,11,DANIEL BAIMA,4,FRANCISCO MOURA,1,,,,,,,,,,,,,,,,,,,,,,
CE-07789/2020,https://www.icapuinoticias.com.br/pt-de-icapui-encomenda-pesquisa-para-ser-divulgada-dia-13/,ICAPUÍ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-02093/2020,https://sitebarra.com.br/v7/enivaldo-projeta-quase-80-dos-votos-validos-revela-pesquisa.html,BARRA DE SÃO FRANCISCO,1,P,1,,,ENIVALDO,58,JUVENAL,"10,4",DENILSON FEIRANTE,"4,7",,,,,,,,,,,,,,,,,,,,,,,,
ES-01913/2020,https://www.folhavitoria.com.br/politica/noticia/11/2020/victor-coelho-passa-dos-58-na-intencao-de-votos-validos-em-cachoeiro,CACHOEIRO DE ITAPEMIRIM,1,P,1,,,VICTOR COELHO,"50,3",JONAS NOGUEIRA,"10,8",DIEGO LIBARDI,"9,5",FABRICIO DO ZUMBI,"3,8",FAYDA BELO,2.8,RENATA FIORIO,"2,8",JOANA D ARCK,"1,8",PAULO SERGIO,"1,5",IZAIAS JUNIOR,"1,5",,,,,,,,,,,,
ES-08677/2020,https://eshoje.com.br/prefeito-de-domingos-martins-tende-a-ser-reeleito-aponta-pesquisa/,DOMINGOS MARTINS,1,P,1,,,WANZETE,"42,5",EDU DO RESTAUNRANTE,"11,8",DIOGO ENDLICH,9,DAIANE OLIVEIRA,"8,3",FERNANDO FIGUEIREDO,"6,5",RIKELME,"1,5",,,,,,,,,,,,,,,,,,
ES-04516/2020,https://www.aquinoticias.com/2020/11/atual-prefeito-de-dores-do-rio-preto-ninho-tem-mais-de-60-dos-votos-aponta-pesquisa/,DORES DO RIO PRETO,1,p,1,,,NINHO,"65,43",CLAUDIA,"18,62",DODO DA MADALENA,"1,33",,,,,,,,,,,,,,,,,,,,,,,,
ES-04248/2020,https://folhalitoral.com.br/diego-leva-vantagem-de-38-sobre-vertinho-e-4-sobre-pignaton-em-ibiracu/,IBIRAÇU,1,p,0,,,DIEGO KRENTZ,"22,92",VERTINHO TONON,"20,63",ZE PIGNATON,"17,29",TIAO MATTIUZZI,"5,63",,,,,,,,,,,,,,,,,,,,,,
ES-04248/2020,https://folhalitoral.com.br/diego-leva-vantagem-de-38-sobre-vertinho-e-4-sobre-pignaton-em-ibiracu/,IBIRAÇU,1,p,1,,,DIEGO KRENTZ,"27,08",VERTINHO TONON,"23,96",ZE PIGNATON,"23,75",TIAO MATTIUZZI,"7,5",,,,,,,,,,,,,,,,,,,,,,
ES-01874/2020,https://www.folhadoes.com/noticia/politica-eleicoes-2020/71099/thyago-pecanha-perto-vencer-itapemirim-es-com-42-75,ITAPEMIRIM,1,P,1,,,DR TYAGO,"42,75",DR ANTONIO,28,CIMARINHO RUFINO,"8,25",MONICA QUINHA,"8,25",,,,,,,,,,,,,,,,,,,,,,
ES-01874/2020,https://www.folhadoes.com/noticia/politica-eleicoes-2020/71099/thyago-pecanha-perto-vencer-itapemirim-es-com-42-75,ITAPEMIRIM,1,P,0,,,DR TYAGO,"37,25",DR ANTONIO,"25,75",CIMARINHO RUFINO,"6,25",MONICA QUINHA,"5,75",,,,,,,,,,,,,,,,,,,,,,
ES-04766/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/11/11/guerino-zanon-consolida-frente-confortavel-em-linhares/,LINHARES,1,P,1,,,GUERINO,"50,5",LUCAS SCARAMUSSA,"9,8",ELIANA DADALTO,"6,3",MARCOS GARCIA,"4,5",,,,,,,,,,,,,,,,,,,,,,
ES-07883/2020,https://eshoje.com.br/eleicoes-na-serra-podem-ser-definidas-no-1o-turno/,SERRA,1,P,0,,,VIDIGAL,"28,5",FABIO DUARTE,"8,5",VANDINHO LEITE,"6,5",BRUNO LAMAS,3,,,,,,,,,,,,,,,,,,,,,,
ES-00387/2020,https://www.asajacadiz.org/2018/09/06/modificacion-de-la-autorizacion-conviso-one/,SERRA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-07883/2020,https://eshoje.com.br/eleicoes-na-serra-podem-ser-definidas-no-1o-turno/,SERRA,1,P,1,,,VIDIGAL,"40,3",VANDINHO LEITE,"12,5",FABIO DUARTE,"10,8",BRUNO LAMAS,"4,8",ALEXANDRE XAMBINHO,2,LUCIANA MALINI,1,,,,,,,,,,,,,,,,,,
ES-06595/2020,https://www.aquinoticias.com/2020/11/disparado-nas-pesquisas-wanderson-bueno-abre-quase-40-pontos-de-vantagem-em-viana/,VIANA,1,P,1,,1,CABO MAX,"20,06",CIDA ROCHA,"3,7",FAUSTAO,"7,41",GRAÇA FORTES,"2,16",LYRA DA FEDERAL,"8,33",WANDERSON BUENO,"58,33",,,,,,,,,,,,,,,,,,
ES-06595/2020,https://www.aquinoticias.com/2020/11/disparado-nas-pesquisas-wanderson-bueno-abre-quase-40-pontos-de-vantagem-em-viana/,VIANA,1,P,0,,1,CABO MAX,"20,66",CIDA ROCHA,"3,28",FAUSTAO,"6,89",GRAÇA FORTES,"2,3",LYRA DA FEDERAL,"8,2",WANDERSON BUENO,"58,69",,,,,,,,,,,,,,,,,,
GO-03619/2020,https://goias365.com.br/gustavo-mendanha-pode-ser-um-dos-mais-bem-votados-de-goias-aponta-pesquisa/,APARECIDA DE GOIÂNIA,1,P,0,,,MENDANHA,"67,1",MARCIA CALDAS,"8,5",BRUNO FELIPE,"3,8",VANDERLAN CARDOSO,"1,2",,,,,,,,,,,,,,,,,,,,,,
GO-03619/2020,https://goias365.com.br/gustavo-mendanha-pode-ser-um-dos-mais-bem-votados-de-goias-aponta-pesquisa/,APARECIDA DE GOIÂNIA,1,P,1,,,MENDANHA,"71,7",MARCIA CALDAS,"9,7",BRUNO FELIPE,"5,3",,,,,,,,,,,,,,,,,,,,,,,,
GO-03697/2020,https://www.dm.jor.br/eleicoes-2020/2020/11/vanderlan-lidera-segunda-pesquisa-da-cnn-brasil-com-26/,GOIÂNIA,1,P,1,,,VANDERLAN CARDOSO,26,MAGUITO VILELA,23,ADRIANA ACCORSI,13,,,,,,,,,,,,,,,,,,,,,,,,
GO-03697/2020,https://www.dm.jor.br/eleicoes-2020/2020/11/vanderlan-lidera-segunda-pesquisa-da-cnn-brasil-com-26/,GOIÂNIA,1,P,0,,,VANDERLAN CARDOSO,22,MAGUITO VILELA,19,ADRIANA ACCORSI,6,,,,,,,,,,,,,,,,,,,,,,,,
GO-03778/2020,https://diariodoestadogo.com.br/nova-pesquisa-fortiori-aponta-lideranca-de-maguito-mdb-em-goiania-80383/,GOIÂNIA,1,P,0,,,MAGUITO VILELA,"25,2",VANDERLAN CARDOSO,"20,4",ADRIANA ACCORSI,"5,1",ELIAS VAZ,"1,5",GUSTAVO GAYER,"1,2",MAJOR ARAUJO,"1,2",ALYSSON LIMA,"1,2",,,,,,,,,,,,,,,,
GO-03778/2020,https://diariodoestadogo.com.br/nova-pesquisa-fortiori-aponta-lideranca-de-maguito-mdb-em-goiania-80383/,GOIÂNIA,1,P,1,,,MAGUITO VILELA,30,VANDERLAN CARDOSO,"23,7",ADRIANA ACCORSI,"7,8",MAJOR ARAUJO,"2,7",ELIAS VAZ,"2,2",GUSTAVO GAYER,"1,5",ALYSSON LIMA,"1,5",MANU JACOB,1,,,,,,,,,,,,,,
GO-07354/2020,https://diariodoestadogo.com.br/pesquisa-grupom-jornal-opcao-aponta-empate-tecnico-em-goiania-80565/,GOIÂNIA,1,P,0,,,VANDERLAN CARDOSO,"23,5",MAGUITO VILELA,"22,6",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-03481/2020,https://sdnews.com.br/noticia/1673/santa-cruz-de-goias-angelo-da-paz-venceria-as-eleicoes-com-59-79-dos-votos-validos-de-acordo-com-a-p.html,SANTA CRUZ DE GOIÁS,1,P,0,,,ANGELO DA PAZ,"45,63",DR MATEUS,"32,55",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-07229/2020,http://www.jornaldiariodonorte.com.br/noticias/elizao-lidera-corrida-eleitoral-em-hidrolina-aponta-pesquisa-destake-09110854,HIDROLINA,1,P,1,,,ELIZAO,"52,3",EDSON AMARAL,"43,7",ZE PAULO MOURA,1,,,,,,,,,,,,,,,,,,,,,,,,
GO-02698/2020,https://www.jornalopcao.com.br/bastidores/pesquisa-mostra-dione-da-famoveis-em-primeiro-gugu-nader-cai-para-o-segundo-lugar-294781/,ITUMBIARA,1,P,,,,DIONE DA FAMOVEIS,"27,3",GUGU NADER,"24,9",ROGERIO REZENDE,"19,6",ZE ANTONIO,"10,6",,,,,,,,,,,,,,,,,,,,,,
GO-00220/2020,https://ausschreibungen-deutschland.de/619475_OperationsmikroskopReferenznummer_der_Bekanntmachung_IIIA1Go-00220_2020_Homburg,MONTE ALEGRE DE GOIÁS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-03481/2020,https://sdnews.com.br/noticia/1673/santa-cruz-de-goias-angelo-da-paz-venceria-as-eleicoes-com-59-79-dos-votos-validos-de-acordo-com-a-p.html,SANTA CRUZ DE GOIÁS,1,P,1,,,ANGELO DA PAZ,"48,83",DR MATEUS,"32,84",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09569/2020,http://www.escutec.com/noticias.php?codigo1=164,ALTAMIRA DO MARANHÃO,1,P,0,,,ILEIDA DO QUEIJO,43,MARTON PAGEU,28,ARLEIDE,20,,,,,,,,,,,,,,,,,,,,,,,,
MA-09569/2020,http://www.escutec.com/noticias.php?codigo1=164,ALTAMIRA DO MARANHÃO,1,P,1,,,ILEIDA DO QUEIJO,45,MARTON PAGEU,29,ARLEIDE,20,,,,,,,,,,,,,,,,,,,,,,,,
MA-01472/2020,https://www.netoweba.com.br/2020/11/doutora-aline-lideranca-absoluta.html,AMAPÁ DO MARANHÃO,1,P,,,,DR ALINE,39,TATE DO ADEMAR,"29,5",NELENE GOMES,"20,1",,,,,,,,,,,,,,,,,,,,,,,,
MA-02168/2020,https://marrapa.com/2020/11/datailha-professora-valderly-deve-ser-reeleita-com-folga-em-anapurus/,ANAPURUS,1,P,0,,,PROFESSORA VANDERLY,"54,4",JULIO CESAS,"35,7",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02168/2020,https://marrapa.com/2020/11/datailha-professora-valderly-deve-ser-reeleita-com-folga-em-anapurus/,ANAPURUS,1,P,1,,,PROFESSORA VANDERLY,"54,6",JULIO CESAS,"36,5",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09377/2020,https://jailsonmendes.com.br/2020/11/11/pesquisa-aponta-vitoria-de-simplesmente-maria-em-arari-vejam-os-numeros/,ARARI,1,P,0,,,ALVARO JARDIM,2,RUI FILHO,32,SIMPLESMENTE MARIA,34,,,,,,,,,,,,,,,,,,,,,,,,
MA-09377/2020,https://jailsonmendes.com.br/2020/11/11/pesquisa-aponta-vitoria-de-simplesmente-maria-em-arari-vejam-os-numeros/,ARARI,1,P,1,,,ALVARO JARDIM,4,RUI FILHO,41,SIMPLESMENTE MARIA,45,,,,,,,,,,,,,,,,,,,,,,,,
MA-05423/2020,https://minutobarra.com.br/eleicoes-2020/urgente-juiz-queiroga-filho-barra-divulgacao-de-pesquisa-eleitoral-em-barra-do-corda-que-seria-divulgada-neste-domingo8/,BARRA DO CORDA,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01097/2020,https://fhaloans.guide/loan-limits/1097,BOA VISTA DO GURUPI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05661/2020,http://www.escutec.com/noticia/eleic-es-2020-pesquisa-mostra-vitoria-de-dr-amilcar-em-barreirinhas,BARREIRINHAS,1,P,0,,,DR ALMILCAR,52,LEO COSTA,28,CELSINHO RODRIGUES,1,,,,,,,,,,,,,,,,,,,,,,,,
MA-05661/2020,http://www.escutec.com/noticia/eleic-es-2020-pesquisa-mostra-vitoria-de-dr-amilcar-em-barreirinhas,BARREIRINHAS,1,P,1,,,DR ALMILCAR,58,LEO COSTA,31,JOAB,3,CELSINHO RODRIGUES,2,WASHINGTON LUIZ,1,,,,,,,,,,,,,,,,,,,,
MA-07563/2020,https://www.atual10.com.br/2020/11/com-61-das-intencoes-de-votos-pesquisa.html,BURITIRANA,1,P,,,,TONY BRANDAO,61,NETO DO SUPERMERCADO,30,PROF SILVANETE,2,,,,,,,,,,,,,,,,,,,,,,,,
MA-02296/2020,http://www.escutec.com/noticias.php?codigo1=165,CÂNDIDO MENDES,1,P,0,,,FACINHO,45,CRISTOVAO LEITE,23,JOFRAN BRAGA,14,WANDERLEY BRAZ,6,,,,,,,,,,,,,,,,,,,,,,
MA-01994/2020,https://jailsonmendes.com.br/2020/11/05/faltando-10-dias-para-as-eleicoes-institutos-registram-pesquisas-em-arari-cajari-viana-penalva-e-sao-joao-batista-vejam-os-questionarios/,CAJARI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09600/2020,https://jailsonmendes.com.br/2020/11/05/faltando-10-dias-para-as-eleicoes-institutos-registram-pesquisas-em-arari-cajari-viana-penalva-e-sao-joao-batista-vejam-os-questionarios/,CAJARI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02296/2020,http://www.escutec.com/noticias.php?codigo1=165,CÂNDIDO MENDES,1,P,1,,,FACINHO,47,CRISTOVAO LEITE,25,JOFRAN BRAGA,16,WANDERLEY BRAZ,7,,,,,,,,,,,,,,,,,,,,,,
MA-03141/2020,https://luiscardoso.com.br/politica/2020/11/luiza-coutinho-vence-em-feira-nova-do-ma-aponta-pesquisa/,FEIRA NOVA DO MARANHÃO,1,P,1,,,LUIZA,55,TIAGO DANTAS,41,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08407/2020,https://gilbertoleda.com.br/2020/11/09/feira-nova-do-ma-tiago-dantas-tem-ampla-lideranca-diz-pesquisa/,FEIRA NOVA DO MARANHÃO,1,P,,,,TIAGO DANTAS,"51,86",LUIZA COUTINHO,"43,92",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02642/2020,https://www.realtor.com/realestateandhomes-detail/2020-Bridge-Rd_Eastham_MA_02642_M40268-01543,FERNANDO FALCÃO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01098/2020,https://fhaloans.guide/loan-limits/1098,CEDRAL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04463/2020,http://www.escutec.com/noticias.php?codigo1=169,COELHO NETO,1,P,1,,,BRUNO SILVA,58,AMERICO,19,ANTONIO PIRES,6,ILSON BAIANO,1,VAL CARA LEGAL,1,,,,,,,,,,,,,,,,,,,,
MA-01628/2020,http://www.escutec.com/noticias.php?codigo1=161,JENIPAPO DOS VIEIRAS,1,P,1,,,MOISES VENTURA,58,ARNOBIO,35,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01612/2020,fernandonascimentho.com/artigo/por-decisao-da-justica-pesquisa-eleitoral-da-qualitativa-instituto-de-opiniao-publica-eireli-teve-divulgacao-proibida-em-maracacume,MARACAÇUMÉ,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01613/2020,https://imirante.com/oestadoma/noticias/2020/11/10/escutec-mercial-arruda-lidera-disputa-eleitoral-em-grajau/,GRAJAÚ,1,p,1,,,MERCIAL ARRUDA,52,MARINALDO,23,ARTURZINHO,8,ALEX GALVAO,3,IZAIAS ALBUQUERQUE,,,,,,,,,,,,,,,,,,,,,
MA-04480/2020,http://reportertempo.com.br/duas-disputas-acirradas-um-imbroglio-judicial-e-uma-vitoria-certa-na-reta-final-nos-quatro-maiores-municipios/,IMPERATRIZ,1,P,,,,ASSIS RAMOS,32,MARCO AURELIO,27,ILDON MARQUES,17,SEBASTIAO MADEIRA,11,DANIEL FLIM,4,MARIANA CARVALHO,3,DANIEL VIEIRA,2,PASTOR LAERCIO,1,MANOEL GARIMPEIRO,1,SANDRA RICARDO,1,,,,,,,,,,
MA-04316/2020,https://gilbertoleda.com.br/2020/11/11/pesquisa-aponta-larga-vantagem-de-dr-junior-e-vitoria-com-5120-em-sao-luis-gonzaga/,SÃO LUÍS GONZAGA DO MARANHÃO,1,P,0,,,DR JUNIOR,"51,2",MARIA JOSE,"39,39",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02671/2020,https://fhaloans.guide/loan-limits/2671,PERITORÓ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09539/2020,https://oprogressonet.com/noticia/2535/pesquisa-quallity-confirma-lideranca-de-vilson-soares-para-prefeito-de-joao-lisboa,JOÃO LISBOA,1,P,0,,,VILSON SOARES,"52,3",FABIO HOLANDA,"33,33",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04457/2020,https://www.marcoaureliodeca.com.br/2020/11/10/dr-rafael-vence-eleicao-em-peritoro-aponta-escutec/,PERITORÓ,1,P,0,,,DR RAFAEL,45,DR JUNIOR,41,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04457/2020,https://www.marcoaureliodeca.com.br/2020/11/10/dr-rafael-vence-eleicao-em-peritoro-aponta-escutec/,PERITORÓ,1,P,1,,,DR RAFAEL,48,DR JUNIOR,43,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09539/2020,https://oprogressonet.com/noticia/2535/pesquisa-quallity-confirma-lideranca-de-vilson-soares-para-prefeito-de-joao-lisboa,JOÃO LISBOA,1,P,1,,,VILSON SOARES,"55,3",FABIO HOLANDA,"35,6",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03438/2020,https://www.blogarama.com/journalism-blogs/232715-blog-edgar-ribeiro/36823916-bomba-justica-eleitoral-detecta-indicio-fraude-suspende-pesquisa-raposa,RAPOSA,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08449/2020,https://www.luispablo.com.br/politica/2020/11/ocileia-fernandes-dispara-em-mais-uma-pesquisa-para-a-prefeitura-de-raposa/,RAPOSA,1,p,1,,,OCILEIA FERNANDES,"37,44",EUDES BARROS,"25,4",ANDREA DA COLONIA,"12,78",PADRE ANTONIO,"1,17",,,,,,,,,,,,,,,,,,,,,,
MA-06800/2020,https://www.netoferreira.com.br/poder/2020/11/pesquisa-ponta-lideranca-de-marcus-vinicius-em-sao-joao-do-paraiso/,SÃO JOÃO DO PARAÍSO,1,P,1,,,MARCOS VINICIUS,"38,2",BETO REGIS,"35,7",DR THIAGO,"11,1",,,,,,,,,,,,,,,,,,,,,,,,
MA-01668/2020,https://oprogressonet.com/noticia/2515/pesquisa-aponta-para-a-reeleicao-de-adao-carneiro-em-sao-francisco-do-brejao,SÃO FRANCISCO DO BREJÃO,1,P,0,,,ADAO CARNEIRO,"48,2",RONEI ALENCAR,,"39,5",,,,,,,,,,,,,,,,,,,,,,,,,
MA-06588/2020,https://oprogressonet.com/noticia/2537/dioni-alves-lidera-pesquisa-com-53-4-em-ribamar-fiquene,RIBAMAR FIQUENE,1,P,0,,,DIONI ALVES,"50,6",COCIFLAN,"30,2",ANDRE LUCENA,"2,7",FABIOLA FIQUENE,"2,2",,,,,,,,,,,,,,,,,,,,,,
MA-06588/2020,https://oprogressonet.com/noticia/2537/dioni-alves-lidera-pesquisa-com-53-4-em-ribamar-fiquene,RIBAMAR FIQUENE,1,P,1,,,DIONI ALVES,"53,4",COCIFLAN,"31,4",ANDRE LUCENA,"3,2",FABIOLA FIQUENE,"2,2",,,,,,,,,,,,,,,,,,,,,,
MA-02337/2020,https://www.carlinhosfilho.com.br/2020/11/pesquisa-aponta-que-dirce-do-jailson.html?m=1,LIMA CAMPOS,1,P,0,,,DIRCE DO JAILSON,65,ESTEVINHO,17,JAILSON,7,,,,,,,,,,,,,,,,,,,,,,,,
MA-02337/2020,https://www.carlinhosfilho.com.br/2020/11/pesquisa-aponta-que-dirce-do-jailson.html?m=1,LIMA CAMPOS,1,P,1,,,DIRCE DO JAILSON,72,ESTEVINHO,19,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01668/2020,https://oprogressonet.com/noticia/2515/pesquisa-aponta-para-a-reeleicao-de-adao-carneiro-em-sao-francisco-do-brejao,SÃO FRANCISCO DO BREJÃO,1,P,1,,,ADAO CARNEIRO,"48,7",RONEI ALENCAR,"41,3",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-06800/2020,https://www.netoferreira.com.br/poder/2020/11/pesquisa-ponta-lideranca-de-marcus-vinicius-em-sao-joao-do-paraiso/,SÃO JOÃO DO PARAÍSO,1,P,0,,,MARCOS VINICIUS,"33,4",BETO REGIS,"32,6",DR THIAGO,"10,3",,,,,,,,,,,,,,,,,,,,,,,,
MA-02379/2020,http://garrone.com.br/datailha-rony-lidera-e-deve-garantir-reeleicao-em-mirador/,MIRADOR,1,P,1,,,RONY,"45,1",DOMINGAS CABRAL,"42,7",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02379/2020,http://garrone.com.br/datailha-rony-lidera-e-deve-garantir-reeleicao-em-mirador/,MIRADOR,1,P,0,,,RONY,"44,9",DOMINGAS CABRAL,"41,4",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00983/2020,https://www.leandronoleto.com/2020/11/nova-iorque-pesquisa-bmo-confirma.html?m=1,NOVA IORQUE,1,P,1,,,MAYRA GUIMARAES,"53,85",DANIEL CASTRO,"40,17",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05259/2020,http://www.escutec.com/noticias.php?codigo1=172,SENADOR LA ROCQUE,1,P,1,,,DARIO,52,PROFESSOR BARTOLOMEU,40,DR ALDEAO,1,,,,,,,,,,,,,,,,,,,,,,,,
MA-09459/2020,https://www.leandronoleto.com/2020/11/pesquisa-aponta-vitoria-de-marlon.html,PASSAGEM FRANCA,1,P,,,,MARLON TORRES,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05178/2020,https://gilbertoleda.com.br/2020/11/10/data-ilha-confirma-crescimento-de-ronildo-campos-em-penalva/,PENALVA,1,P,1,,,RONILDO CAMPOS,"54,1",EDMILSON VIEGAS,"34,6",IGOR PENALVA,"1,9",SURAMA ROCHA,"5,4",,,,,,,,,,,,,,,,,,,,,,
MA-05178/2020,https://jailsonmendes.com.br/2020/11/10/ronildo-campos-amplia-vantagem-sobre-edmilson-e-deve-ser-reeleito-com-folga-em-penalva-vejam-os-numeros/,PENALVA,1,P,0,,1,RONILDO CAMPOS,"55,1",EDMILSON VIEGAS,37,SURAMA ROCHA,"4,5",IGOR PENALVA,"1,6",MAOZINHA,"1,8",,,,,,,,,,,,,,,,,,,,
MA-05037/2020,https://maramais.com.br/,RIACHÃO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02535/2020,https://fhaloans.guide/loan-limits/2535,SÃO JOSÉ DE RIBAMAR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03455/2020,https://maramais.com.br/wp-content/uploads/2020/11/Decisao-Imougnacao-de-Pesquisa-JEAN-F-DE-OLIVEIRA.pdf,SÃO JOSÉ DE RIBAMAR,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-07228/2020,http://professorcorreia.com.br/politica/pesquisa-escutec-confirma-vitoria-de-dr-julinho-em-sao-jose-de-ribamar/,SÃO JOSÉ DE RIBAMAR,1,P,,,,JOSE DE RIBAMAR,39,EUDES SAMPAIO,22,BETO DAS VILAS,10,JOTA PINTO,9,EDSON JUNIOR,6,MAGAO,2,,,,,,,,,,,,,,,,,,
MA-09383/2020,https://gilbertoleda.com.br/2020/11/09/data-ilha-ve-duarte-neto-e-rubens-jr-empatados/,SÃO LUÍS,1,p,1,,,BRAIDE,"37,2",DUARTE,"15,6",NETO,"14,7",RUBENS,"12,3",BIRA DO PANDARE,3,JEISAEL MARX,"2,3",YGLESIO MOISES,"1,8",SILVIO ANTONIO,"1,4",,,,,,,,,,,,,,
MA-05707/2020,https://jailsonmendes.com.br/2020/11/05/faltando-10-dias-para-as-eleicoes-institutos-registram-pesquisas-em-arari-cajari-viana-penalva-e-sao-joao-batista-vejam-os-questionarios/,VIANA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-04241/2020,https://www.diariodoaco.com.br/noticia/0083524-fernando-silva-esta-na-frente-na-corrida-a-prefeitura-de-naque,NAQUE,1,p,1,,,FERNANDO GOMES,68,ZUCA,16,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-08084/2020,https://gazetadosvales.com.br/index.php/2020/11/11/pontos-dos-volantes-atual-prefeito-dispara-com-60-das-intencoes-de-voto/,PONTO DOS VOLANTES,1,P,1,,,LEANDRO SANTANA,60,LEO DE TADEU,"23,7",,,,,,,,,,,,,,,,,,,,,,,,,,
MG-06358/2020,https://www.gazetadopovo.com.br/eleicoes/2020/pesquisa-eleitoral/prefeito-belo-horizonte-mg-datafolha-11-novembro-2020/,BELO HORIZONTE,1,P,,,,ALEXANDRE KALIL,63,JOAO VITOR XAVIER,8,AUREA CAROLINA,6,BRUNO ENGLER,4,NILMARIO MIRANDA,2,RODRIGO PAIVA,2,WENDEL MESQUITA,1,LUISA BARRETO,1,LAFAYETTE ANDRADA,1,MARILIA DOMINGUES,1,,,,,,,,,,
