tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
ES-03533/2020,https://www.ibopeinteligencia.com/noticias-e-pesquisas/vila-velha-arnaldinho-borgo-inicia-segundo-turno-com-ampla-vantagem-sobre-o-atual-prefeito-max-filho/,VILA VELHA,1,P,1,,,ARNALDINHO BORGO,58,MAX FILHO,31,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-06398/2020,https://www.ibopeinteligencia.com/noticias-e-pesquisas/porto-velho-candidato-a-reeleicao-hildon-chaves-sai-na-frente-no-segundo-turno/,PORTO VELHO,1,P,1,,,HILDON CHAVES,49,CRISTIANE LOPES,33,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-09448/2020,https://www.ibopeinteligencia.com/noticias-e-pesquisas/manaus-primeira-pesquisa-do-segundo-turno-mostra-david-almeida-na-lideranca-pela-prefeitura/,MANAUS,1,P,1,,,DAVID ALMEIDA,47,AMAZONINO MENDES,32,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-08277/2020,https://www.ibopeinteligencia.com/noticias-e-pesquisas/belem-pesquisa-mostra-empate-tecnico-entre-edmilson-rodrigues-e-delegado-federal-eguchi-na-disputa-pela-prefeitura/,BELÉM,1,P,1,,,EDMILSON RODRIGUES,45,EGUCHI,43,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-03817/2020,https://www.ibopeinteligencia.com/noticias-e-pesquisas/cariacica-primeira-pesquisa-do-segundo-turno-mostra-candidatos-empatados-apesar-da-vantagem-numerica-de-euclerio-sampaio/,CARIACICA,1,P,1,,,EUCLERIO SAMPAIO,44,CELIA TAVARES,38,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-06347/2020,https://www.ibopeinteligencia.com/noticias-e-pesquisas/rio-branco-primeira-pesquisa-no-segundo-turno-aponta-ampla-vantagem-de-tiao-bocalom-na-disputa-pela-prefeitura/,RIO BRANCO,1,P,1,,,TIAO BOCALOM,65,SOCORRO NERI,28,,,,,,,,,,,,,,,,,,,,,,,,,,
