tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,ambito,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""AC-07698/2022""",AC,ACRE,"Governador, Senador",1,https://acrenews.com.br/gladson-cameli-tem-365-das-intencoes-de-votos-ao-governo-jorge-viana-aparece-em-segundo/,AC,g,1,,,Gladson Cameli,"36,5",Jorge Viana,"19,2",Mara Rocha,"7,8",Petecão,"7,6",Marcio Bittar,5,,,,,,,,,,,,,,
"""AC-07698/2022""",AC,ACRE,"Governador, Senador",1,https://www.noticiasdahora.com.br/politica/alan-rick-lidera-para-o-senado-e-jenilson-aparece-em-segundo-marcia-e-a-que-tem-maior-rejeicao-diz-instituto-badra.html,AC,s,1,,,Alan Rick,"15,8",Jenilson Leite,"9,7",Ney Amorim,"8,4",Marcia Bittar,"6,4",Vanda Milani,"5,4",Nazaré Araújo,"3,2",Sanderson Moura,"1,7",,,,,,,,,,
"""AM-03189/2022""",AM,AMAZONAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AM-03759/2022""",AM,AMAZONAS,Governador,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AM-06012/2022""",AM,AMAZONAS,"Governador, Senador",1,https://www.cnnbrasil.com.br/politica/pesquisa-ipec-governo-do-amazonas-amazonino-mendes-e-wilson-lima-tem-30/,AM,g,1,,,Amazonino,30,Wilson Lima,30,Eduardo Braga,16,Ricardo Nicolau,5,Carol Braz,2,Henrique Oliveira,2,Nair Blair,1,,,,,,,,,,
"""AM-06012/2022""",AM,AMAZONAS,"Governador, Senador",1,https://www.cnnbrasil.com.br/politica/pesquisa-ipec-governo-do-amazonas-amazonino-mendes-e-wilson-lima-tem-30/,AM,s,1,,,Omar Aziz,29,Arthur Virgilio,25,Coronel Menezes,12,Luiz Castro,8,Peter Miranda,4,Marília Freire,2,Bessa,1,,,,,,,,,,
"""AP-01513/2022""",AP,AMAPÁ,"Governador, Senador",1,https://g1.globo.com/ap/amapa/eleicoes/2022/noticia/2022/08/24/ipec-clecio-tem-41percent-e-jaime-tem-35percent-na-disputa-para-o-governo-do-amapa.ghtml,AP,g,1,,,Clécio,41,Jaime,35,Gilvam,5,Jairo,2,Gesiel Oliveira,1,Gianfranco,1,,,,,,,,,,,,
"""AP-01513/2022""",AP,AMAPÁ,"Governador, Senador",1,https://g1.globo.com/ap/amapa/eleicoes/2022/noticia/2022/08/24/ipec-clecio-tem-41percent-e-jaime-tem-35percent-na-disputa-para-o-governo-do-amapa.ghtml,AP,g,0,,,Clécio,30,Jaime,28,Gilvam,2,Gesiel,1,Jairo,1,,,,,,,,,,,,,,
"""AP-01513/2022""",AP,AMAPÁ,"Governador, Senador",1,https://g1.globo.com/ap/amapa/eleicoes/2022/noticia/2022/08/24/ipec-clecio-tem-41percent-e-jaime-tem-35percent-na-disputa-para-o-governo-do-amapa.ghtml,AP,s,1,,,Davi Alcolumbre,39,Rayssa Furlan,21,Capi,12,Guaracy,4,Gilberto Laurindo,2,Sueli Pini,2,Valdenor Guedes,2,Marinaldo Sousa Silva,1,,,,,,,,
"""AP-01513/2022""",AP,AMAPÁ,"Governador, Senador",1,https://g1.globo.com/ap/amapa/eleicoes/2022/noticia/2022/08/24/ipec-clecio-tem-41percent-e-jaime-tem-35percent-na-disputa-para-o-governo-do-amapa.ghtml,AP,s,0,,,Davi Alcolumbre,27,Rayssa Furlan,16,Capi,5,Guaracy,1,Marinaldo,1,Sueli Pini,1,Valdenor Guedes,1,,,,,,,,,,
