tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,ambito,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""AM-04749/2022""",AM,AMAZONAS,"Governador, Senador",1,https://www.cnnbrasil.com.br/politica/pesquisa-realtime-para-o-governo-do-amazonas-wilson-tem-34-amazonino-29/,AM,g,1,,,Wilson Lima,34,Amazonino,29,Eduardo Braga,16,Ricardo Nicolau,5,Henrique Oliveira,2,,,,,,,,,,,,,,
"""AM-04749/2022""",AM,AMAZONAS,"Governador, Senador",1,https://www.cnnbrasil.com.br/politica/pesquisa-realtime-para-o-governo-do-amazonas-wilson-tem-34-amazonino-29/,AM,s,1,,,Omar Aziz,29,Arthur Virgilio,22,Coronel Menezes,20,Luiz Castro,5,Marilia Freire,2,Peter Miranda,1,,,,,,,,,,,,
"""AM-08471/2022""",AM,AMAZONAS,"Governador, Senador",1,https://realtime1.com.br/politica/omar-aziz-lidera-as-intencoes-de-voto-tambem-na-pesquisa-quaest/,AM,g,0,,,Wilson Lima,23,Amazonino,13,Eduardo Braga,8,Ricardo Nicolau,1,,,,,,,,,,,,,,,,
"""AM-08471/2022""",AM,AMAZONAS,"Governador, Senador",1,https://realtime1.com.br/politica/omar-aziz-lidera-as-intencoes-de-voto-tambem-na-pesquisa-quaest/,AM,g,1,,,Wilson Lima,35,Amazonino,27,Eduardo Braga,21,Ricardo Nicolau,5,Carol Braz,2,Henrique Oliveira,1,Israel Tuyuka,1,,,,,,,,,,
"""AM-08471/2022""",AM,AMAZONAS,"Governador, Senador",1,https://realtime1.com.br/politica/omar-aziz-lidera-as-intencoes-de-voto-tambem-na-pesquisa-quaest/,AM,s,0,,,Omar Aziz,12,Coronel Menezes,7,Arthur Neto,7,Luiz Castro,1,,,,,,,,,,,,,,,,
"""AM-08471/2022""",AM,AMAZONAS,"Governador, Senador",1,https://realtime1.com.br/politica/omar-aziz-lidera-as-intencoes-de-voto-tambem-na-pesquisa-quaest/,AM,s,1,,,Omar Aziz,34,Arthur Virgilio,21,Coronel Menezes,18,Luiz Castro,5,Marilia Freire,3,Bessa,2,Peter Miranda,2,,,,,,,,,,
"""AP-00875/2022""",AP,AMAPÁ,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AP-09424/2022""",AP,AMAPÁ,"Governador, Senador, Deputado Federal, Deputado Estadual, Deputado Distrital",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BA-02878/2022""",BA,BAHIA,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BA-04071/2022""",BA,BAHIA,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BA-05325/2022""",BA,BAHIA,"Governador, Senador",1,https://www1.folha.uol.com.br/poder/2022/09/datafolha-jeronimo-cresce-12-pontos-e-reduz-margem-de-acm-neto-na-bahia.shtml,BA,g,1,,,ACM Neto,49,Jeronimo,28,João Roma,7,Kleber Rosa,1,Giovani Damico,1,Marcelo Millet,1,,,,,,,,,,,,
"""BA-05325/2022""",BA,BAHIA,"Governador, Senador",1,https://www1.folha.uol.com.br/poder/2022/09/datafolha-jeronimo-cresce-12-pontos-e-reduz-margem-de-acm-neto-na-bahia.shtml,BA,g,0,,,ACM Neto,27,Jeronimo,7,João Roma,2,,,,,,,,,,,,,,,,,,
"""BA-05325/2022""",BA,BAHIA,"Governador, Senador",1,https://www1.folha.uol.com.br/poder/2022/09/datafolha-jeronimo-cresce-12-pontos-e-reduz-margem-de-acm-neto-na-bahia.shtml,BA,s,1,,,Otto Alencar,39,Cacá Leão,16,Raíssa Soares,8,Cícero Araújo,6,Tamara Azevedo,4,Marcelo Barreto Luz,3,,,,,,,,,,,,
"""BR-00161/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00527/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00583/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00698/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00745/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00756/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01023/2022""",BR,BRASIL,Presidente,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01166/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01391/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01439/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01471/2022""",BR,BRASIL,Presidente,1,https://tribunahoje.com/noticias/politica/2022/09/14/109059-paulo-dantas-lidera-em-mais-uma-pesquisa-do-data-sensus-para-o-governo-do-estado,AL,pr,0,,,Lula,"45,4",Bolsonaro,"28,2",Ciro,"2,8",Tebet,1,,,,,,,,,,,,,,,,
"""BR-01471/2022""",BR,BRASIL,Presidente,1,https://tribunahoje.com/noticias/politica/2022/09/14/109059-paulo-dantas-lidera-em-mais-uma-pesquisa-do-data-sensus-para-o-governo-do-estado,AL,pr,1,,,Lula,51,Bolsonaro,31,Ciro,4,Tebet,2,,,,,,,,,,,,,,,,
"""BR-01493/2022""",BR,BRASIL,Presidente,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01527/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01798/2022""",BR,BRASIL,Presidente,1,https://oglobo.globo.com/blogs/pulso/post/2022/09/pesquisa-quaest-rj-bolsonaro-tem-40percent-no-estado-contra-36percent-de-lula.ghtml,RJ,pr,1,,,Bolsonaro,40,Lula,36,Ciro,8,Tebet,5,,,,,,,,,,,,,,,,
"""BR-02176/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02453/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02619/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02688/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02907/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02955/2022""",BR,BRASIL,Presidente,1,https://www.poder360.com.br/governo/lula-43-x-37-bolsonaro-no-1o-turno-diz-poderdata/,BR,pr,1,,,Lula,43,Bolsonaro,37,Ciro,8,Tebet,5,D'Ávila,1,,,,,,,,,,,,,,
"""BR-03104/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03385/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03420/2022""",BR,BRASIL,Presidente,1,https://www.gazetadopovo.com.br/eleicoes/2022/pesquisa-eleitoral/genial-quaest-para-presidente-14-09-2022/,BR,pr,1,,,Lula,42,Bolsonaro,34,Ciro,7,Tebet,4,D'Ávila,1,Soraya,1,,,,,,,,,,,,
"""BR-03759/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03795/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03892/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03927/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04010/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04099/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04183/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04401/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04443/2022""",BR,BRASIL,Presidente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04596/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04693/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04922/2022""",BR,BRASIL,Presidente,1,https://realtime1.com.br/politica/omar-aziz-lidera-as-intencoes-de-voto-tambem-na-pesquisa-quaest/,AM,pr,0,,,Lula,39,Bolsonaro,30,Ciro,2,,,,,,,,,,,,,,,,,,
"""BR-04922/2022""",BR,BRASIL,Presidente,1,https://realtime1.com.br/politica/omar-aziz-lidera-as-intencoes-de-voto-tambem-na-pesquisa-quaest/,AM,pr,1,,,Lula,47,Bolsonaro,35,Ciro,5,Tebet,4,Soraya,1,Vera,1,,,,,,,,,,,,
"""BR-04932/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-05432/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-05544/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-05635/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06004/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06014/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06194/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06309/2022""",BR,BRASIL,Presidente,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06789/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06984/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07182/2022""",BR,BRASIL,Presidente,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07197/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07276/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07455/2022""",BR,BRASIL,Presidente,1,https://www.cartacapital.com.br/politica/datafolha-na-bahia-lula-lidera-com-62-contra-20-de-bolsonaro-e-7-de-ciro/,BA,pr,1,,,Lula,62,Bolsonaro,20,Ciro,7,Tebet,3,Vera,1,Soraya,1,,,,,,,,,,,,
"""BR-07837/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07954/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-08115/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-08961/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""DF-05378/2022""",DF,DISTRITO FEDERAL,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ES-04992/2022""",ES,ESPÍRITO SANTO,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ES-05139/2022""",ES,ESPÍRITO SANTO,Governador,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ES-08752/2022""",ES,ESPÍRITO SANTO,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GO-01516/2022""",GO,GOIÁS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GO-02198/2022""",GO,GOIÁS,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GO-03072/2022""",GO,GOIÁS,"Governador, Senador",1,https://diariodegoias.com.br/marconi-e-wilder-em-empate-tecnico-na-unica-vaga-para-o-senado-diz-pesquisa-atlasintel/,GO,s,1,,,Marconi Perillo,"17,8",Wilder Morais,"16,3",Delegado Waldir,13,Denise Carvalho,"7,9",Alexandre Baldy,"7,2",João Campos,"5,3",Manu Jacob,"2,9",Vilmar Rocha,"2,5",Leonardo Rizzo,"1,8",,,,,,
"""GO-03072/2022""",GO,GOIÁS,"Governador, Senador",1,https://diariodegoias.com.br/pesquisa-atlasintel-poe-caiado-com-408-mendanha-249-e-vitor-hugo-143/,GO,g,1,,,Ronaldo Caiado,"40,8",Mendanha,"24,9",Major Vitor Hugo,"14,3",Wolmir Amado,6,Cíntia Dias,"1,1",,,,,,,,,,,,,,
"""GO-09920/2022""",GO,GOIÁS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MA-00937/2022""",MA,MARANHÃO,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RJ-06349/2022""",RJ,RIO DE JANEIRO,"Governador, Senador",1,https://oglobo.globo.com/blogs/pulso/post/2022/09/pesquisa-quaest-rj-castro-cresce-e-lidera-disputa-pelo-governo-com-31percent-dos-votos-freixo-marca-21percent.ghtml?li_source=LI&li_medium=news-page-widget,RJ,g,1,,,Cláudio Castro,31,Freixo,21,Rodrigo Neves,7,Cyro Garcia,4,Witzel,2,Ganime,2,Juliete,2,Eduardo Serra,1,Luiz Eugenio,1,,,,,,
"""RJ-06349/2022""",RJ,RIO DE JANEIRO,"Governador, Senador",1,https://www.cnnbrasil.com.br/politica/pesquisa-quaest-para-o-governo-do-rio-de-janeiro-castro-tem-31-e-freixo-21/,RJ,s,1,,,Romário,37,Molon,13,Daciolo,9,Clarissa Garotinho,9,Ceciliano,4,Helvio Costa,1,Marcelo Itagiba,1,,,,,,,,,,
