tse_id,estimulada,position,scenario,candidate,value
MG003972012,True,p,87,Júlio Elias (PSL),13.8
MG003972012,True,p,87,NS/NR,18.5
MG003972012,True,p,87,Brancos/Nulos,4.8
MG009112012,True,p,88,Deiró Marra (PR),38.2
MG009112012,True,p,88,Dr. Lucas (PPS),33.8
MG009112012,True,p,88,Júlio Elias (PSL),12.1
MG009112012,True,p,88,NS/NR,11
MG009112012,True,p,88,Brancos/Nulos,4.9
MG057742016,True,p,89,Odelmo Leão,64.7
MG057742016,True,p,89,Alexandre Andrade,7.3
MG057742016,True,p,89,Gilmar Machado,6.4
MG057742016,True,p,89,Outro/Equívoco,0.9
MG057742016,True,p,89,Gilberto Cunha,0.6
MG057742016,True,p,89,Cida,0.3
MG057742016,True,p,89,NS/NR,12.8
MG057742016,True,p,89,Branco/Nulo,6.9
MG017472016,True,p,90,Edinho,45.5
MG017472016,True,p,90,Eli Corrêa,29.3
MG017472016,True,p,90,BRANCO/NULO,10.7
MG017472016,True,p,90,NS/NR,14.5
MG063622016,True,p,91,Jofre,42.8
MG063622016,True,p,91,Fradique,33
MG063622016,True,p,91,Glauco Vicente,9.7
MG063622016,True,p,91,BRANCO/NULO,6.3
MG063622016,True,p,91,NS/NR,8.2
MG062062016,True,p,92,Dr. Kenny,50.1
MG062062016,True,p,92,João Flávio,27.5
MG062062016,True,p,92,Processo,4.6
MG062062016,True,p,92,BRANCO/NULO,4
MG062062016,True,p,92,NS/NR,13.7
MG027752016,True,p,93,Pascoalino,61.9
MG027752016,True,p,93,Giovani Baia,24.4
MG027752016,True,p,93,Carlos Eduardo (Lobão),5.4
MG027752016,True,p,93,BRANCO/NULO,3.2
MG027752016,True,p,93,NS/NR,5.1
SP047542016,True,p,94,Dr. Dirceo,60.5
SP047542016,True,p,94,Carlinhos do Carmo,39.5
SP047542016,True,p,95,Dr. Dirceo,55.4
SP047542016,True,p,95,Carlinhos do Carmo,44.6
SP047542016,True,p,96,Dr. Dirceo,57.6
SP047542016,True,p,96,Carlinhos do Carmo,42.4
MG074762016,True,p,97,Adeilson,51.9
MG074762016,True,p,97,Roberto Ferreira,35.1
MG074762016,True,p,97,BRANCO/NULO,4.6
MG074762016,True,p,97,NS/NR,8.4
PB062542016,True,p,98,Luciano Cartaxo,45.4
PB062542016,True,p,98,Cida Ramos,21.1
PB062542016,True,p,98,Professor Charliton,2.2
PB062542016,True,p,98,Victor Hugo,0.1
PB062542016,True,p,98,BRANCO/NULO,18.8
PB062542016,True,p,98,NS/NR,12.3
MG050422016,True,p,99,Rutilio,52.6
MG050422016,True,p,99,Alisão,34.8
MG050422016,True,p,99,BRANCO/NULO,6
MG050422016,True,p,99,NS/NR,6.6
MG011212016,True,p,100,Jacques Soares,55.7
MG011212016,True,p,100,Adilson Bastos,30.4
MG011212016,True,p,100,BRANCO/NULO,3.7
MG011212016,True,p,100,NS/NR,10.2
MG003072016,True,p,101,Ualisson do Primo,45.9
MG003072016,True,p,101,Diógenes,40.3
MG003072016,True,p,101,Dr. Éder,4.1
MG003072016,True,p,101,BRANCO/NULO,3.4
MG003072016,True,p,101,NS/NR,6.3
MG039872016,True,p,102,Deiró,48.6
MG039872016,True,p,102,Greyce Elias,19.2
MG039872016,True,p,102,Betinho,9.7
MG039872016,True,p,102,Cassio Remis,2.4
MG039872016,True,p,102,Fausto,1.9
MG039872016,True,p,102,BRANCO/NULO,4
MG039872016,True,p,102,NS/NR,14.2
MG018692016,True,p,103,Edilamar Novais,50.6
MG018692016,True,p,103,Tenente Carlos,35
MG018692016,True,p,103,Hildebrando,1.9
MG018692016,True,p,103,BRANCO/NULO,6.1
MG018692016,True,p,103,NS/NR,6.4
MG016752016,True,p,104,Antoninho,50.3
MG016752016,True,p,104,Cleiton,29.9
MG016752016,True,p,104,BRANCO/NULO,10.1
MG016752016,True,p,104,NS/NR,9.7
MG004062016,True,p,105,Fernandinho,61.5
MG004062016,True,p,105,Eliana do Escritório,25.6
MG004062016,True,p,105,BRANCO/NULO,3.5
MG004062016,True,p,105,NS/NR,9.5
MG060592016,True,p,106,Faustinho,48
MG060592016,True,p,106,João Rodrigues,45.6
MG060592016,True,p,106,BRANCO/NULO,1.6
MG060592016,True,p,106,NS/NR,4.8
RS092142016,False,p,107,Carine Frassoni,25.4
RS092142016,False,p,107,Ico,19.4
RS092142016,False,p,107,Glauber Lima,18.9
RS092142016,False,p,107,Edu Oliveira,8.9
RS092142016,False,p,107,Claudio Coronel,5.3
RS092142016,False,p,107,BRANCO/NULO,5.3
RS092142016,False,p,107,NS/NR,16.8
MG019012016,True,p,108,Maira,31.5
MG019012016,True,p,108,Fausto Veloso,24.4
MG019012016,True,p,108,Dr. César,23.6
MG019012016,True,p,108,BRANCO/NULO,9.7
MG019012016,True,p,108,NS/NR,10.8
MG021732016,True,p,109,Zé Humberto,50.7
MG021732016,True,p,109,Jadir do Afonso,35.8
MG021732016,True,p,109,BRANCO/NULO,2.3
MG021732016,True,p,109,NS/NR,11.3
MG022702016,True,p,110,José Eustáquio,47.4
MG022702016,True,p,110,Amarildo Ferreira,19.4
MG022702016,True,p,110,Jader Carvalho,5.7
MG022702016,True,p,110,BRANCO/NULO,12.3
MG022702016,True,p,110,NS/NR,15.2
MG009482016,True,p,111,Saulo,66.8
MG009482016,True,p,111,Victor Hugo,7.4
MG009482016,True,p,111,Dr. Morais,7.2
MG009482016,True,p,111,Wilson Dornelas,4.2
MG009482016,True,p,111,Hunder Franco,1.7
MG009482016,True,p,111,Joãozinho Dentista,1.5
MG009482016,True,p,111,BRANCO/NULO,5.2
MG009482016,True,p,111,NS/NR,5.9
MG072522016,True,p,112,Dr. Anuar,44.4
MG072522016,True,p,112,Beto,44.1
MG072522016,True,p,112,BRANCO/NULO,1.4
MG072522016,True,p,112,NS/NR,10.2
MG018692016,False,p,113,Edilamar Novais,47.8
MG018692016,False,p,113,Tenente Carlos,32.8
MG018692016,False,p,113,Hildebrando,1.9
MG018692016,False,p,113,Outro/Equívoco,0.3
MG018692016,False,p,113,BRANCO/NULO,4.2
MG018692016,False,p,113,NS/NR,13.1
MG018692016,True,p,114,Edilamar Novais,59.2
MG018692016,True,p,114,Tenente Carlos,23.6
MG018692016,True,p,114,Hildebrando,0.6
MG018692016,True,p,114,NS/NR,16.7
RJ069582016,True,p,115,Gean,54.9
RJ069582016,True,p,115,Marcionílio,39.5
RJ069582016,True,p,115,BRANCO/NULO,1.3
RJ069582016,True,p,115,NS/NR,4.3
MG052652016,True,p,116,Vinícius Finamore,69
MG052652016,True,p,116,Beto do Taliba,26.7
MG052652016,True,p,116,BRANCO/NULO,2.7
MG052652016,True,p,116,NS/NR,1.6
MG045162016,True,p,117,Ualisson do Primo,52.3
MG045162016,True,p,117,Diógenes,40
MG045162016,True,p,117,Dr. Éder,2.3
MG045162016,True,p,117,BRANCO/NULO,1.9
MG045162016,True,p,117,NS/NR,3.5
MG040892016,True,p,118,Aracely de Paula,46.3
MG040892016,True,p,118,Mauro Chaves,29.2
MG040892016,True,p,118,Daniel Rosa,2.7
MG040892016,True,p,118,BRANCO/NULO,13.1
MG040892016,True,p,118,NS/NR,8.7
MG099982016,True,p,119,Edson Cesário,37.4
MG099982016,True,p,119,Seiji Sekita,32
MG099982016,True,p,119,Claudionor,10.6
MG099982016,True,p,119,Wilton do Taxi,1.7
MG099982016,True,p,119,Zezé do Ciro Franco,1.5
MG099982016,True,p,119,BRANCO/NULO,5.4
MG099982016,True,p,119,NS/NR,11.3
MG074872016,True,p,120,Benice Maia,56.9
MG074872016,True,p,120,Ricardo Garcia,30.3
MG074872016,True,p,120,BRANCO/NULO,3
MG074872016,True,p,120,NS/NR,9.9
PE050882016,True,p,121,João Lira,61.6
PE050882016,True,p,121,Miguel Barbosa,31.5
PE050882016,True,p,121,Kalina Rufino,4.3
PE050882016,True,p,121,Professor Jeronimo,0.6
PE050882016,True,p,121,BRANCO/NULO,0.9
PE050882016,True,p,121,NS/NR,1.1
RJ097902016,True,p,122,Dr. Vinícius,58.6
RJ097902016,True,p,122,Alexandre da Auto Escola,22.1
RJ097902016,True,p,122,Dr. Nando Gouveia,8.4
RJ097902016,True,p,122,Thiego Ladeira,1
RJ097902016,True,p,122,BRANCO/NULO,6.4
RJ097902016,True,p,122,NS/NR,3.6
MG081832016,True,p,123,Renatinho Ourives,42.6
MG081832016,True,p,123,Fábio Kallas,21.5
MG081832016,True,p,123,Tia Cenira,10.6
MG081832016,True,p,123,BRANCO/NULO,12.9
MG081832016,True,p,123,NS/NR,12.4
MG029872016,True,p,124,Raul Belém,44.5
MG029872016,True,p,124,Marcão,36.4
MG029872016,True,p,124,Nilton Eduardo,2.4
MG029872016,True,p,124,Wesley Roel,1.1
MG029872016,True,p,124,Serginho de Jesus,0.9
MG029872016,True,p,124,BRANCO/NULO,5.5
MG029872016,True,p,124,NS/NR,9.2
MG080022016,True,p,125,Odelmo Leão,67
MG080022016,True,p,125,Alexandre Andrade,10.3
MG080022016,True,p,125,Gilmar Machado,7.9
MG080022016,True,p,125,Cida,0.5
MG080022016,True,p,125,Gilberto Cunha,0.5
MG080022016,True,p,125,BRANCO/NULO,8.2
MG080022016,True,p,125,NS/NR,5.6
GO077512016,True,p,126,Dedé Chaves,52.3
GO077512016,True,p,126,Marco Aurélio,35.6
GO077512016,True,p,126,BRANCO/NULO,3.3
GO077512016,True,p,126,NS/NR,8.8
MG098882016,True,p,127,Zé Prates,48.5
MG098882016,True,p,127,Kinka,27.9
MG098882016,True,p,127,Benone,6
MG098882016,True,p,127,Tiburcin,0.5
MG098882016,True,p,127,BRANCO/NULO,6
MG098882016,True,p,127,NS/NR,11.2
SP064972016,True,p,128,João Dória,35.3
SP064972016,True,p,128,Celso Russomano,23.5
SP064972016,True,p,128,Marta,10.1
SP064972016,True,p,128,Fernando Haddad,6.8
SP064972016,True,p,128,Luiz Erundina,2.3
SP064972016,True,p,128,Major Olímpio,1.1
SP064972016,True,p,128,João Bico,0.8
SP064972016,True,p,128,Levy Fidelix,0.4
SP064972016,True,p,128,Ricardo Young,0.2
SP064972016,True,p,128,Altino,0.1
SP064972016,True,p,128,BRANCO/NULO,15
SP064972016,True,p,128,NS/NR,4.4
MG090462016,True,p,129,João Leite,25.9
MG090462016,True,p,129,Kalil,17.3
MG090462016,True,p,129,Délio Malheiros,4.1
MG090462016,True,p,129,Luis Tibe,3.7
MG090462016,True,p,129,Rodrigo Pacheco,3.3
MG090462016,True,p,129,Sargento Rodrigues,2.3
MG090462016,True,p,129,Eros Biondini,1.0
MG090462016,True,p,129,Reginaldo Lopes,0.7
MG090462016,True,p,129,Marcelo Álvaro Antonio,0.5
MG090462016,True,p,129,Maria da Consolação,0.5
MG090462016,True,p,129,Vanessa Portugal,0.3
MG090462016,True,p,129,BRANCO/NULO,21.4
MG090462016,True,p,129,NS/NR,19.1
MG065072016,True,p,130,LIndomar,57.9
MG065072016,True,p,130,Douglas,22.8
MG065072016,True,p,130,BRANCO/NULO,7.1
MG065072016,True,p,130,NS/NR,12.2
MG021182016,True,p,131,BELCHIOR,45.4
MG021182016,True,p,131,JOSÉ NAVES,39.5
MG021182016,True,p,131,JOÃOZINHO,8.6
MG021182016,True,p,131,BRANCO/NULO,1.3
MG021182016,True,p,131,NS/NR,5.3
MG087882016,True,p,132,JOÃOZINHO,45.8
MG087882016,True,p,132,SALIM CURI,45.8
MG087882016,True,p,132,BRANCO/NULO,2.3
MG087882016,True,p,132,NS/NR,6.2
GO037032016,True,p,133,IRIS REZENDE,33.5
GO037032016,True,p,133,VANDERLAN,28.1
GO037032016,True,p,133,DELEGADO WALDIR,6
GO037032016,True,p,133,ADRIANA ACCORSI,3.5
GO037032016,True,p,133,FRANCISCO JR,3.1
GO037032016,True,p,133,FLÁVIO SOFIATI,0.5
GO037032016,True,p,133,DJALMA ARAÚJO,0.1
GO037032016,True,p,133,BRANCO/NULO,9.2
GO037032016,True,p,133,NS/NR,16
PE080762016,True,p,134,GERALDO JÚLIO,31.8
PE080762016,True,p,134,JOÃO PAULO,27.7
PE080762016,True,p,134,DANIEL COELHO,9.9
PE080762016,True,p,134,CARLOS AUGUSTO,4.1
PE080762016,True,p,134,PRISCILA KRAUSE,2.7
PE080762016,True,p,134,EDILSON SILVA,1
PE080762016,True,p,134,SIMONE FONTANA,1
PE080762016,True,p,134,PANALEÃO,0.8
PE080762016,True,p,134,BRANCO/NULO,12.4
PE080762016,True,p,134,NS/NR,8.8
MG078802016,True,p,135,CARLIN MOURA,16.9
MG078802016,True,p,135,ADEMIR LUCAS,16.8
MG078802016,True,p,135,ALEX DE FREITAS,12.1
MG078802016,True,p,135,JANDER FILARETTI,6.5
MG078802016,True,p,135,RODINEI,4.1
MG078802016,True,p,135,KAKA MENEZES,2.6
MG078802016,True,p,135,MONIQUE PACHECO,1.1
MG078802016,True,p,135,EDUARDO FERREIRA,0.4
MG078802016,True,p,135,GERALDO ARAÚJO (BATATA),0.4
MG078802016,True,p,135,DOMINGOS DE CASTRO,0.1
MG078802016,True,p,135,BRANCO/NULO,16.9
MG078802016,True,p,135,NS/NR,22
SP025692016,True,p,136,SIDNEI FRANCO DA ROCHA,37.9
SP025692016,True,p,136,GILSON DE SOUZA,14.1
SP025692016,True,p,136,DR. UBIALI,10.4
SP025692016,True,p,136,FLÁVIA LANCHA,10.3
SP025692016,True,p,136,GILMAR DOMINICI,4.8
SP025692016,True,p,136,THIAGO RODRIGUES,0.8
SP025692016,True,p,136,BRANCO/NULO,9.3
SP025692016,True,p,136,NS/NR,12.4
RN079782016,True,p,137,CARLOS EDUARDO,46.3
RN079782016,True,p,137,KELPS,8
RN079782016,True,p,137,FERNANDO MINEIRO,7.5
RN079782016,True,p,137,MARCIA MAIA,3.9
RN079782016,True,p,137,ROBERIO PAULINO,2
RN079782016,True,p,137,FREITAS JR,1.2
RN079782016,True,p,137,ROSALIA FERNANDES,0.1
RN079782016,True,p,137,BRANCO/NULO,27
RN079782016,True,p,137,NS/NR,4.1
PR088862016,True,p,138,SILVIO BARROS,42.4
PR088862016,True,p,138,WILSON QUINTEIRO,11.8
PR088862016,True,p,138,ULISSES MAIA,11.6
PR088862016,True,p,138,HUMBERTO HENRIQUE,3.5
PR088862016,True,p,138,FLÁVIO VICENTE,1
PR088862016,True,p,138,INVESTIGADOR NILSON,0.8
PR088862016,True,p,138,PRISCILA GUEDES,0.4
PR088862016,True,p,138,BRANCO/NULO,12.9
PR088862016,True,p,138,NS/NR,15.8
RS028212016,True,p,139,SEBASTIÃO MELO,35.1
RS028212016,True,p,139,LUCIANA GENRO,18.2
RS028212016,True,p,139,RAUL PONT,16.7
RS028212016,True,p,139,NELSON MARCHEZAN JR,14.1
RS028212016,True,p,139,MARCELO CHIODO,1.5
RS028212016,True,p,139,MAURÍCIO,1.1
RS028212016,True,p,139,JULIO FLORES,0.7
RS028212016,True,p,139,FABIO OSTERMANN,0.4
RS028212016,True,p,139,BRANCO/NULO,3.6
RS028212016,True,p,139,NS/NR,8.5
AL073142016,True,p,140,RUI PALMEIRA,33.9
AL073142016,True,p,140,CICERO ALMEIDA,26.7
AL073142016,True,p,140,JHC,14.1
AL073142016,True,p,140,PAULO MEMORIA,1
AL073142016,True,p,140,FERNANDO DO VILLAGE,0.9
AL073142016,True,p,140,GUSTAVO PESSOA,0.9
AL073142016,True,p,140,BRANCO/NULO,0.9
AL073142016,True,p,140,NS/NR,10.7
ES085122016,True,p,141,GILSON AMARO,35.5
ES085122016,True,p,141,CLAUMIR ZAMPROGNO,24.4
ES085122016,True,p,141,KLEBER MEDICI,12.5
ES085122016,True,p,141,MARCELO CORTELETTI,3.7
ES085122016,True,p,141,BRANCO/NULO,5.4
ES085122016,True,p,141,NS/NR,18.5
MG043592016,True,p,142,JOÃO LEITE,40.9
MG043592016,True,p,142,KALIL,33.4
MG043592016,True,p,142,BRANCO/NULO,17.3
MG043592016,True,p,142,NS/NR,8.4
GO004112016,True,p,143,IRIS REZENDE,43.5
GO004112016,True,p,143,VANDERLAN,40.4
GO004112016,True,p,143,BRANCO/NULO,7.4
GO004112016,True,p,143,NS/NR,8.6
RS048842016,True,p,144,NELSON MARCHEZAM JÚNIOR,42.6
RS048842016,True,p,144,SEBASTIÃO MELO,27.1
RS048842016,True,p,144,BRANCO/NULO,18.1
RS048842016,True,p,144,NS/NR,12.1
PE021822016,True,p,145,GERALDO JÚLIO,58.5
PE021822016,True,p,145,JOÃO PAULO,24.7
PE021822016,True,p,145,BRANCO/NULO,13.3
PE021822016,True,p,145,NS/NR,3.6
RJ078902016,True,p,146,CRIVELLA,45.3
RJ078902016,True,p,146,MARCELO FREIXO,35.6
RJ078902016,True,p,146,BRANCO/NULO,12.9
RJ078902016,True,p,146,NS/NR,6.1
ES020642016,True,p,147,LUCIANO,48.6
ES020642016,True,p,147,AMARO NETO,40.3
ES020642016,True,p,147,BRANCO/NULO,5.5
ES020642016,True,p,147,NS/NR,5.6
CE077792016,True,p,148,ROBERTO CLÁUDIO,48.6
CE077792016,True,p,148,CAPITÃO WAGNER,40.1
CE077792016,True,p,148,BRANCO/NULO,7.9
CE077792016,True,p,148,NS/NR,3.4
SE029092016,True,p,149,VALADARES FILHO,44.5
SE029092016,True,p,149,EDVALDO NOGUEIRA,32.9
SE029092016,True,p,149,BRANCO/NULO,17.6
SE029092016,True,p,149,NS/NR,5
MG097092016,True,p,150,BRUNO SIQUEIRA,58.7
MG097092016,True,p,150,MARGARIDA SALOMÃO,27.7
MG097092016,True,p,150,BRANCO/NULO,5.5
MG097092016,True,p,150,NS/NR,8.1
SP062222016,True,p,151,CRESPO,47.9
SP062222016,True,p,151,RAUL MARCELO,35.4
SP062222016,True,p,151,BRANCO/NULO,15
SP062222016,True,p,151,NS/NR,1.7
SP042122016,True,p,152,ÁTILA JACOMUSSI,51.6
SP042122016,True,p,152,DONISETE BRAGA,21.6
SP042122016,True,p,152,BRANCO/NULO,22.1
SP042122016,True,p,152,NS/NR,4.7
SP047172016,True,p,153,GAZZETTA,55.8
SP047172016,True,p,153,RAUL,26.4
SP047172016,True,p,153,BRANCO/NULO,8.1
SP047172016,True,p,153,NS/NR,9.6
SP048102016,True,p,154,DUARTE NOGUEIRA,44.4
SP048102016,True,p,154,RICARDO SILVA,32.1
SP048102016,True,p,154,BRANCO/NULO,17.1
SP048102016,True,p,154,NS/NR,6.3
SP066382016,True,p,155,SIDNEI FRANCO DA ROCHA,45
SP066382016,True,p,155,GILSON DE SOUZA,41.9
SP066382016,True,p,155,BRANCO/NULO,9.4
SP066382016,True,p,155,NS/NR,3.6
ES064582016,True,p,156,MAX FILHO,47.5
ES064582016,True,p,156,NEUCIMAR FRAGA,34.6
ES064582016,True,p,156,BRANCO/NULO,11.7
ES064582016,True,p,156,NS/NR,6.2
GO097752016,True,p,157,ROBERTO DO ORION,45.9
GO097752016,True,p,157,JOÃO GOMES,33.9
GO097752016,True,p,157,BRANCO/NULO,12.6
GO097752016,True,p,157,NS/NR,7.6
PA081752016,True,p,158,ZENALDO COUTINHO,43.2
PA081752016,True,p,158,EDMILSON,42.4
PA081752016,True,p,158,BRANCO/NULO,10.3
PA081752016,True,p,158,NS/NR,4.1
RJ058642016,True,p,159,BERNARDO ROSSI,50.1
RJ058642016,True,p,159,RUBENS BOMTEMPO,40.5
RJ058642016,True,p,159,BRANCO/NULO,4.5
RJ058642016,True,p,159,NS/NR,5
SP024842016,True,p,160,LUIZ FERNANDO MACHADO,57.2
SP024842016,True,p,160,PEDRO BIGARDI,31.3
SP024842016,True,p,160,BRANCO/NULO,7.4
SP024842016,True,p,160,NS/NR,4.1
ES067442016,True,p,161,MARCELO SANTOS,45.4
ES067442016,True,p,161,JUNINHO,34.9
ES067442016,True,p,161,BRANCO/NULO,12.6
ES067442016,True,p,161,NS/NR,7.1
RS031212016,True,p,162,DANIEL GUERRA,47.4
RS031212016,True,p,162,EDSON NESPOLO,47
RS031212016,True,p,162,BRANCO/NULO,3.7
RS031212016,True,p,162,NS/NR,2
GO057332016,True,p,163,VANDERLAN,42.8
GO057332016,True,p,163,IRIS REZENDE,42.6
GO057332016,True,p,163,BRANCO/NULO,5.1
GO057332016,True,p,163,NS/NR,9.5
SP002972016,True,p,164,PAULO SERRA,54.4
SP002972016,True,p,164,CARLOS GRANA,25
SP002972016,True,p,164,BRANCO/NULO,14
SP002972016,True,p,164,NS/NR,6.7
SP037462016,True,p,165,ÁTILA JACOMUSSI,68.6
SP037462016,True,p,165,DONISETE BRAGA,18.1
SP037462016,True,p,165,NS/NR,13.3
MG057502016,True,p,166,JOÃO LEITE,34.1
MG057502016,True,p,166,KALIL,33.5
MG057502016,True,p,166,BRANCO/NULO,22.4
MG057502016,True,p,166,NS/NR,10
RS067442016,False,p,167,POZZOBOM,37.7
RS067442016,False,p,167,VALDECI OLIVEIRA,37.4
RS067442016,False,p,167,BRANCO/NULO,3.5
RS067442016,False,p,167,NS/NR,21.4
RS067442016,True,p,168,VALDECI OLIVEIRA,44.1
RS067442016,True,p,168,POZZOBOM,41.3
RS067442016,True,p,168,BRANCO/NULO,4.1
RS067442016,True,p,168,NS/NR,10.5
MG000652016,True,p,169,ALEX DE FREITAS,41
MG000652016,True,p,169,CARLIN DE MOURA,20.2
MG000652016,True,p,169,BRANCOS/NULOS,24.2
MG000652016,True,p,169,NS/NR,14.7
GO072452016,True,p,170,IRIS REZENDE,46.8
GO072452016,True,p,170,VANDERLAN,38.6
GO072452016,True,p,170,BRANCOS/NULOS,9.6
GO072452016,True,p,170,NS/NR,5
GO089772016,True,p,171,IRIS REZENDE,46.5
GO089772016,True,p,171,VANDERLAN,37.6
GO089772016,True,p,171,BRANCOS/NULOS,9.2
GO089772016,True,p,171,NS/NR,6.7
BR032292018,True,pr,172,Jair Bolsonaro - PSL/17,41.5
BR032292018,True,pr,172,Fernando Haddad - PT/13,18.8
BR032292018,True,pr,172,Ciro Gomes - PDT/12,8.4
BR032292018,True,pr,172,Geraldo Alckmin - PSDB/45,4.2
BR032292018,True,pr,172,João Amoêdo - NOVO/30,2.9
BR032292018,True,pr,172,Marina Silva - REDE/18,1.4
BR032292018,True,pr,172,Alvaro Dias - PODE/19,1
BR032292018,True,pr,172,Cabo Daciolo - PATRI/51,1
BR032292018,True,pr,172,Henrique Meirelles - MDB/15,0.8
BR032292018,True,pr,172,Guilherme Boulos - PSOL/50,0.7
BR032292018,True,pr,172,Eymael - DC/27,0.1
BR032292018,True,pr,172,Vera - PSTU/16,0.1
BR032292018,True,pr,172,João Goulart Filho - PPL/54,0.1
BR032292018,True,pr,172,Ausente Branco/nulo,11.5
BR032292018,True,pr,172,NS/NR,7.5
