tse_id,estimulada,position,scenario,candidate,value
SE075212016,False,p,0,Não sabe,31.7
SE075212016,False,p,0,Ninguém,9.2
SE075212016,False,p,0,Edvaldo Nogueira,28.8
SE075212016,False,p,0,Valadares Filho,17.9
SE075212016,False,p,0,João Alves,6.3
SE075212016,False,p,0,Dr. Emerson,2.6
SE075212016,False,p,0,Joao Tarantella,1.4
SE075212016,False,p,0,Sonia Meire,1.2
SE075212016,False,p,0,Vera Lúcia,1.0
SE075212016,True,p,1,Não sabe,6.3
SE075212016,True,p,1,Nenhum,9.2
SE075212016,True,p,1,Edvaldo Nogueira,38.0
SE075212016,True,p,1,Valadares Filho,25.8
SE075212016,True,p,1,João Alves,10.0
SE075212016,True,p,1,Dr. Emerson,4.4
SE075212016,True,p,1,Vera Lúcia,3.1
SE075212016,True,p,1,Joao Tarantella,1.9
SE075212016,True,p,1,Sonia Meire,1.3
SE075182016,False,p,2,Não sabe,42.0
SE075182016,False,p,2,Ninguém,13.0
SE075182016,False,p,2,Edvaldo Nogueira,21.8
SE075182016,False,p,2,Valadares Filho,11.3
SE075182016,False,p,2,João Alves,5.9
SE075182016,False,p,2,Dr. Emerson,3.3
SE075182016,False,p,2,Sonia Meire,1.3
SE075182016,False,p,2,Vera Lúcia,1.3
SE075182016,False,p,2,João Tarantella,0.4
SE075182016,True,p,3,Não sabe,6.0
SE075182016,True,p,3,Nenhum,12.8
SE075182016,True,p,3,Edvaldo Nogueira,36.3
SE075182016,True,p,3,Valadares Filho,20.8
SE075182016,True,p,3,João Alves,10.3
SE075182016,True,p,3,Dr. Emerson,5.9
SE075182016,True,p,3,Vera Lúcia,4.6
SE075182016,True,p,3,Sonia Meire,2.8
SE075182016,True,p,3,João Tarantella,0.8
PA066382016,False,p,4,Não sabe,65.9
PA066382016,False,p,4,Ninguém,6.9
PA066382016,False,p,4,Edmilson Rodrigues,11.8
PA066382016,False,p,4,Éder Mauro,7.7
PA066382016,False,p,4,Zenaldo Coutinho,4.5
PA066382016,False,p,4,Carlos Maneschy,1.3
PA066382016,False,p,4,Úrsula Vidal,0.7
PA066382016,False,p,4,Regina Barata,0.6
PA066382016,False,p,4,Outros nomes citados,0.6
PA066382016,True,p,5,Não sabe,7.3
PA066382016,True,p,5,Nenhum,8.9
PA066382016,True,p,5,Edmilson Rodrigues,36.1
PA066382016,True,p,5,Éder Mauro,24.9
PA066382016,True,p,5,Zenaldo Coutinho,13.0
PA066382016,True,p,5,Úrsula Vidal,2.7
PA066382016,True,p,5,Regina Barata,2.4
PA066382016,True,p,5,Carlos Maneschy,2.3
PA066382016,True,p,5,Lélio Costa,1.0
PA066382016,True,p,5,Cleber Rabelo,0.4
PA066382016,True,p,5,Luiz Menezes,0.4
PA066382016,True,p,5,Ivanildo Gomes (Professor Ivanildo),0.7
PA097362016,False,p,6,Não sabe,78.7
PA097362016,False,p,6,Ninguém,6.8
PA097362016,False,p,6,Edmilson Rodrigues,7.2
PA097362016,False,p,6,Éder Mauro,4.4
PA097362016,False,p,6,Zenaldo Coutinho,2.7
PA097362016,False,p,6,Outros nomes citados,0.3
PA097362016,True,p,7,Não sabe,8.2
