tse_id,url,,estado,sg_ue,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
BR-00214/2014,https://bomdiainvestidor.blogspot.com/2014/,86849395000117,BR,BR,1,PR,1.0,,,dilma rousseff,0.38,aecio neves,0.22,eduardo campos,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00214/2014,https://www.jornalgrandebahia.com.br/2014/07/eleicoes-2014-pesquisa-do-instituto-sensus-aponta-lideranca-estavel-de-dilma-rousseff/,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00214/2014,https://www.paradoxzero.com/2014/pesquisa-istoe-sensus-brasil-julho-2014/,86849395000117,BR,BR,1,PR,1.0,,,dilma rousseff,0.311,aecio neves,0.211,eduardo campos,0.072,pastor everaldo,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00292/2014,"http://www.maxpress.com.br/Conteudo/1,692516,Pesquisa_HOJE_ACE_mostra_preferencia_do_eleitor_para_deputados_federal_e_estadual,692516,7.htm",73988917000110,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00292/2014,https://folhaguarulhense.blogspot.com/2014/08/dilma-lidera-com-27-e-alckmin-aparece.html,73988917000110,BR,BR,1,PR,1.0,,,dilma rousseff,0.27,aecio neves,0.19,eduardo campos,0.07,pastor everaldo,0.05,rui costa pimenta ,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00292/2014,https://folhaguarulhense.blogspot.com/2014/08/dilma-lidera-com-27-e-alckmin-aparece.html,73988917000110,BR,BR,1,G,1.0,,,geraldo alkmin,0.48,paulo skaf,0.13,alexandre padilha,0.07,wagner farias,0.02,gilberto naalini,0.02,raimundo sena,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00292/2014,https://guarulhosweboficial.blogspot.com/2014/08/dilma-lidera-com-27-e-alckmin-aparece.html,73988917000110,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00292/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1569/4,73988917000110,BR,BR,1,DF,1.0,,,celso russomano,0.1517,janete pieta,0.0938,paulo maluf,0.0758,eduardo soltur,0.0659,tiririca,0.0639,jorge tadeu,0.0619,guti,0.0519,eli correa filho,0.0439,elmer japones,0.022,marcos feliciano,0.02,andres sanchez,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00292/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1569/4,73988917000110,BR,BR,1,DE,1.0,,,alan neto,0.1657,alencar,0.1038,prof. Auriel brito,0.0699,jorge wilson,0.0559,gileno,0.0499,adriana,0.0459,geraldo celestino,0.0379,campos machado,0.022,carlos bezerra,0.018,heleno metalurgico,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00336/2014,https://es.scribd.com/document/256449163/Porque-Sao-Contestaveis-Pesquisas-Eleitorais-Presidente,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00336/2014,https://istoe.com.br/377789_O+ULTIMO+RETRATO+ELEITORAL/,86849395000117,BR,BR,1,PR,1.0,,,dilma rousseff,0.327,aecio neves,0.214,eduardo campos,0.092,pastor everaldo,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00541/2014,https://boapedrada.blogspot.com/2014/,86849395000117,BR,BR,1,PR,1.0,,,dilma rousseff,0.298,marina silva,0.295,aecio neves,0.152,pastor everaldo,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00756/2014,https://bispomagalhaes.blogspot.com/2014/09/,86849395000117,BR,BR,1,PR,1.0,,,dilma rousseff,0.351,marina silva,0.25,aecio neves,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00756/2014,https://blogdozeca100.blogspot.com/2014/09/,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00756/2014,https://jornalggn.com.br/eleicoes/a-semana-e-o-calendario-de-pesquisas-eleitorais/,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00756/2014,https://saraiva13.blogspot.com/2014/09/novas-pesquisas-no-forno.html,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00868/2014,https://www.infomoney.com.br/politica/mda-vox-populi-e-sensus-registram-pesquisas-a-serem-divulgadas-semana-que-vem/,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00918/2014,https://agentepoeta.blogspot.com/2014/,86849395000117,BR,BR,1,PR,1.0,,,dilma rousseff,0.373,marina silva ,0.225,aecio neves,0.206,pastor everaldo,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00918/2014,https://canalabertosp.blogspot.com/2014/10/sensus-dilma-tem-373-das-intencoes-de.html,86849395000117,BR,BR,1,PR,1.0,,,dilma rousseff,0.351,marina silva,0.25,aecio neves,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00918/2014,https://canalabertosp.blogspot.com/2014/10/sensus-dilma-tem-373-das-intencoes-de.html,86849395000117,BR,BR,1,PR,1.0,,,dilma rousseff,0.4,marina silva,0.24,aecio neves,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00918/2014,https://canalabertosp.blogspot.com/2014/10/sensus-dilma-tem-373-das-intencoes-de.html,86849395000117,BR,BR,1,PR,1.0,,,dilma rousseff,0.4,marina silva,0.24,aecio neves,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00918/2014,https://jornalggn.com.br/eleicoes/na-reta-final-eis-o-calendario-de-pesquisas-eleitorais/,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00952/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1609/15,73988917000110,BR,BR,1,PR,1.0,,,marina silva,0.32,dilma rousseff,0.26,aecio neves,0.17,ze maria,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00952/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1609/15,73988917000110,BR,BR,1,G,1.0,,,geraldo alkmin,0.38,alexandre padilha,0.16,paulo skaf,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00952/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1609/15,73988917000110,BR,BR,1,S,1.0,,,jose serra,0.29,eduardo suplicy,0.25,gilberto kassab,0.1,ana liuza ,0.03,marlene campos machado,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00952/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1610,73988917000110,BR,BR,1,DE,1.0,,,alencar ,0.1085,alan neto,0.0868,girleno,0.0454,jorge wilson,0.0434,adriana,0.0414,heleno metalurgico,0.0276,lame,0.0276,paulo sergio,0.0178,geraldo celestino,0.0138,alexandre kise,0.0118,kamei,0.0118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00952/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1610,73988917000110,BR,BR,1,DE,0.0,,,alencar ,0.0217,alan neto,0.0197,prof. Auriel,0.0138,girleno,0.0118,jorge wilson,0.0118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00952/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1610,73988917000110,BR,BR,1,DF,1.0,,,janete pieta,0.0632,guti,0.0573,eduardo soltur,0.0514,marcio nakashima,0.0336,jorge tadeu,0.0316,elmer japones,0.0178,abdo mazlam,0.0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00952/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1610,73988917000110,BR,BR,1,DF,0.0,,,eduardo soltur,0.0276,janete pieta,0.0276,guti,0.0217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00952/2014,https://www.guarulhosemrede.com.br/alencar-se-destaca-entre-candidatos-em-guarulhos/,73988917000110,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-00952/2014,https://www.guarulhosemrede.com.br/segundo-pesquisa-marina-venceria-em-guarulhos/,73988917000110,BR,BR,1,PR,1.0,,,marina silva,0.32,dilma rousseff,0.26,aecio neve,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01039/2014,https://www.infomoney.com.br/politica/ibope-datafolha-mda-vox-populi-e-2-sensus-na-vespera-do-1o-turno-6-pesquisas-no-radar/,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01076/2014,http://www.angueraonlineba.com/2014/10/aecio-disparado-na-frente-de-dilma-diz.html,86849395000117,BR,BR,1,PR,1.0,,,aecio neve,0.588,dilma rousseff,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01076/2014,https://sleekdata.blogspot.com/2014/,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01094/2014,https://barrocasnoar.blogspot.com/2014/10/istoesensus-mostra-vantagem-de-13-de.html,86849395000117,BR,BR,1,PR,1.0,,,aecio neves,0.564,dilma rousseff,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01094/2014,https://blogdopavulo.blogspot.com/2014/10/pesquisa-sensus-mostra-vantagem-128-de.html,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01094/2014,https://www.paradoxzero.com/2014/pesquisa-istoe-sensus-brasil-outubro-2014-3/,86849395000117,BR,BR,1,PR,1.0,,,aecio neves ,0.497,dilma rousseff,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01119/2014,https://henriquebarbosa.com/2014/10/16/pesquisa-datafolha-deve-ser-divulgada-na-proxima-2a-feira/,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01119/2014,https://issuu.com/folhametronews/docs/folhametro-17-10-14,86849395000117,BR,BR,1,PR,1.0,,,aecio neves,0.51,dilma rousseff,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01166/2014,https://aguilho-tina.blogspot.com/2014/10/,86849395000117,BR,BR,1,PR,1.0,,,aecio nrves,0.546,dilma rousseff,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01166/2014,https://amigosdadireita.blogspot.com/2014/10/aecio-frente-de-da-comunista-dilma.html,86849395000117,BR,BR,1,PR,1.0,,,aecio nrves,0.481,dilma rousseff,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01166/2014,https://blogolharnoticias.blogspot.com/2014/10/,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01166/2014,https://odairsilvaaraioses.blogspot.com/2014/,86849395000117,BR,BR,1,PR,0.0,,,aecio neves,0.478,dilma rousseff,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01193/2014,http://www.angueraonlineba.com/2014/10/,86849395000117,BR,BR,1,PR,1.0,,,aecio neves,0.521,dilma rousseff,0.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01193/2014,http://www.angueraonlineba.com/2014/10/pesquisa-istoe-aecio-com-vantagem.html,86849395000117,BR,BR,1,PR,0.0,,,aecio neves,0.45,dilma rousseff,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01193/2014,https://diariodetangara.blogspot.com/2014_10_26_archive.html,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01193/2014,https://difusorademirandiba.blogspot.com/2014/10/,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02407/2018,https://cesarweis.com/istoe-sensus-bolsonaro-lidera-primeiro-turno-e-derrota-todos-candidatos-no-segundo/,86849395000117,BR,BR,1,PR,1.0,,,jair bolsoraro,0.306,fernando haddad,0.245,ciro gomes,0.077,geraldo alckmin,0.056,marina silva,0.027,joao amoedo,0.019,alvaro dias,0.017,henrique merelles,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02407/2018,https://resistenciademocraticabr.blogspot.com/2018/09/,86849395000117,BR,BR,1,PR,0.0,,,jair bolsonaro,0.28,fernando haddad,0.218,ciro gomes,0.063,gerldo alckmin,0.045,marina silva,0.018,joao amoedo,0.016,alvaro dias,0.015,henrique merelles,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02407/2018,https://tenentelaurentinoagora.blogspot.com/2018/09/pesquisa-istoesensus-bolsonaro-venceria.html,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02443/2018,http://www.folhamorena.com/eleicoes-2018/vereadores-que-moram-nas-moreninhas-vao-buscar-vaga-na-assembleia/,86849395000117,BR,BR,1,DE,1.0,,,marcio fernando,0.0233,cabo almi,0.0166,lidio lopes,0.0158,chiquinho telles,0.0141,leomalos,0.0133,lucas de lima,0.0133,gerson claro,0.0125,neno razak,0.0116,jamilson name,0.0116,grazielle machado,0.0116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02443/2018,https://www.jd1noticias.com/politica/pesquisa-ranking-mostra-triplo-empate-para-o-governo/54265/,86849395000117,BR,BR,1,G,1.0,,,puccinelli,0.2717,azambuja,0.2608,odilon,0.2458,coronel david,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02443/2018,https://www.jd1noticias.com/politica/pesquisa-ranking-mostra-triplo-empate-para-o-governo/54265/,86849395000117,BR,BR,1,G,0.0,,,puccinelli,0.1525,azambuja,0.135,odilon,0.1117,coronel david,0.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02443/2018,https://www.jpnews.com.br/tres-lagoas/pesquisa-aponta-preferencias-de-eleitores-em-30-cidades-do-estado/113659/,86849395000117,BR,BR,1,S,1.0,,,nelsinho,0.36,zeca do pt ,0.2233,waldemir,0.12,pedro chaves,0.0724,sergio harfouche,0.0658,dorival betine,0.0616,chico maia,0.0592,marcelo miglioli,0.0392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02443/2018,https://www.jpnews.com.br/tres-lagoas/pesquisa-aponta-preferencias-de-eleitores-em-30-cidades-do-estado/113659/,86849395000117,BR,BR,1,S,0.0,,,nelsinho,0.13,zeca do pt ,0.0633,waldemir,0.0483,delcidio do amaral,0.0425,pedro chaves,0.0158,dorival betine,0.015,chico maia,0.0125,sergio harfouche,0.0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02443/2018,https://www.jpnews.com.br/tres-lagoas/pesquisa-aponta-preferencias-de-eleitores-em-30-cidades-do-estado/113659/,86849395000117,BR,BR,1,DF,0.0,,,beto pereira,0.0175,fabio trad,0.0166,rose modesto,0.0166,henrique mandeta,0.0141,vander loubert,0.0141,geraldo rezende,0.0133,tereza cristina,0.0133,wilton acosta,0.0116,elizeu dionizio,0.0108,alcides bernal,0.0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02443/2018,https://www.jpnews.com.br/tres-lagoas/pesquisa-aponta-preferencias-de-eleitores-em-30-cidades-do-estado/113659/,86849395000117,BR,BR,1,PR,1.0,,,jair bolsonaro,0.3266,lula da silva,0.3058,ciro gomes,0.0891,marina silva,0.0266,geraldo ackmin,0.025,alvaro dias,0.0241,valeria monteiro,0.0141,rodrigo maia,0.0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02443/2018,https://www.msnoticias.com.br/editorias/politica-mato-grosso-sul/silvio-mori-cresce-nas-intencoes-de-votos-revela-nova-pesquisa/81177/,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02443/2018,https://www.todapolitica.com/eleicoes-2018/pesquisa-eleitoral-mato-grosso-do-sul/,86849395000117,BR,BR,1,G,1.0,,,odilon de oliveira,0.3074,andre puccinelli,0.2939,reinaldo azambuja,0.2577,humberto amaducci,0.0147,joao alfredo,0.0124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-04551/2018,https://leilovia.com.br/politica/veja-as-proximas-pesquisas-eleitorais-ibope-datafolha-e-mais-pesquisas-serao-divulgadas-nesta-semana/,86849395000117,BR,BR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
