tse_id,url,,estado,sg_ue,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
RN-00056/2012,https://adjalmifelix.blogspot.com/2012_08_24_archive.html,40808743000107,RN,18414,1.0,P,1.0,,,arlindo dantas,0.452,kericles alves,0.248,roda trigueiro,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00056/2012,https://www.blogdedaltroemerenciano.com.br/2012/08/pesquisa-a-perfil-vai-divulgar-pesquisa-feita-em-sao-jose-de-mipibu/,40808743000107,RN,18414,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00074/2012,https://issuu.com/jornaldehoje/docs/03092012,40808743000107,RN,17434,1.0,P,0.0,,,kerginaldo pinto,0.3025,odete lopes,0.1425,dr. Wilson,0.08,eduardo lemos,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00074/2012,https://issuu.com/jornaldehoje/docs/03092012,40808743000107,RN,17434,1.0,P,1.0,,,kerginaldo pinto,0.37,odete lopes,0.1675,dr. Wilson,0.1525,eduardo lemos,0.0825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00074/2012,https://issuu.com/jornaldehoje/docs/03092012,40808743000107,RN,17434,1.0,V,1.0,,,fatima jacome,0.04,magali,0.0325,joad,0.0325,lampiao,0.0325,oscar,0.03,wilder,0.0275,raimundo nonato,0.0275,neneo,0.0275,champirra,0.0175,cledina,0.015,chico paraiba,0.015,edinho ribeiro,0.015,irmao wagner,0.0125,dercio cabral,0.0125,wescley,0.01,ari marcos,0.01,berguinho,0.01,sargento dantas,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00074/2012,https://olivacijunior.blogspot.com/2012/09/,40808743000107,RN,17434,1.0,P,1.0,,,kerginaldo pinto,0.6375,odete lopes,0.1025,dr. Wilson,0.0425,eduardo lemos,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00075/2012,https://issuu.com/jornaldehoje/docs/03092012,40808743000107,RN,17795,1.0,P,1.0,,,mauricio marques,0.45,gilson moura,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00075/2012,https://issuu.com/jornaldehoje/docs/03092012,40808743000107,RN,17795,1.0,P,0.0,,,mauricio marques,0.408,gilson moura,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00075/2012,https://robsonpiresxerife.com/notas/jornal-de-hoje-pesquisa-revela-14-de-maioria-de-mauricio-para-prefeito-de-parnamirim/,40808743000107,RN,17795,1.0,P,1.0,,,mauricio marques,0.578,gilson moura,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00075/2012,https://www.thaisagalvao.com.br/2012/09/03/page/2/,40808743000107,RN,17795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00088/2012,http://blogdojp.com.br/?paged=732,40808743000107,RN,17876,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00088/2012,https://issuu.com/zenitech_info/docs/gazeta_2012-09-09,40808743000107,RN,17876,1.0,P,1.0,,,fabricio torquato,0.554,braulio figuereido,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00088/2012,https://issuu.com/zenitech_info/docs/gazeta_2012-09-09,40808743000107,RN,17876,1.0,P,0.0,,,fabricio torquato,0.536,braulio figuereido,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00089/2012,https://blogdotonimartins.blogspot.com/2012/09/,40808743000107,RN,16497,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00089/2012,https://robsonpiresxerife.com/notas/perfil-dinarte-diniz-do-dem-lidera-campanha-em-carnaubais/,40808743000107,RN,16497,1.0,P,1.0,,,dinarte diniz,0.4775,luizinho cavalcante,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00089/2012,https://robsonpiresxerife.com/notas/perfil-dinarte-diniz-do-dem-lidera-campanha-em-carnaubais/,40808743000107,RN,16497,1.0,P,0.0,,,dinarte diniz,0.485,luizinho cavalcante,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00089/2012,https://robsonpiresxerife.com/notas/perfil-dinarte-diniz-do-dem-lidera-campanha-em-carnaubais/,40808743000107,RN,16497,1.0,P,1.0,,,dinarte diniz,0.4475,luizinho cavalcante,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00090/2012,https://baraunaatual.blogspot.com/2012/09/rapidinhas-da-terca_11.html,40808743000107,RN,17590,1.0,P,0.0,,,larissa rosada,0.375,claudia regina,0.3267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00090/2012,https://baraunaatual.blogspot.com/2012/09/rapidinhas-da-terca_11.html,40808743000107,RN,17590,1.0,P,1.0,,,larissa rosada,0.4001,claudia regina,0.3433,cinquentinha,0.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00091/2012,http://www.blogjoselitobraz.com/2012/09/eider-lidera-pesquisas-e-venceria-com.html,40808743000107,RN,16136,1.0,P,1.0,,,eider medeiros,0.5375,abelardo rodrigues,0.3475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00091/2012,https://issuu.com/jornaldehoje/docs/13092012,40808743000107,RN,16136,1.0,P,1.0,,,eider medeiros,0.495,abelardo rodrigues,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00092/2012,https://salamandranewsrn.blogspot.com/2012/09/segundo-perfil-gilson-dias-lidera-em.html,40808743000107,RN,16772,1.0,P ,1.0,,,gilson dias,0.6525,dr. Marquinhos,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00092/2012,https://salamandranewsrn.blogspot.com/2012/09/segundo-perfil-gilson-dias-lidera-em.html,40808743000107,RN,16772,1.0,P,0.0,,,gilson dias,0.6475,dr. Marquinhos,0.2975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00092/2012,https://vernotici.blogspot.com/2012/09/prefeito-de-antonio-martins-retem.html,40808743000107,RN,16772,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00093/2012,https://issuu.com/zenitech_info/docs/gazeta_2012-09-13/19,40808743000107,RN,16837,1.0,P,1.0,,,anax vale,0.5775,aisa martins,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00096/2012,https://baixadomeionoticias.blogspot.com/2012_09_27_archive.html,40808743000107,RN,18759,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00097/2012,https://apodimaisvoce.blogspot.com/2012/09/leia-pesquisa-perfil-aponta-lideranca.html,40808743000107,RN,16195,1.0,P,1.0,,,flaviano monteiro,0.31,gorete silveira,0.278,dr. Pinheiro bezerra,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00097/2012,https://joseniasfreitas.blogspot.com/2012/09/pesquisa-registrada-no-trern-realizada.html,40808743000107,RN,16195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, com erros gravissimos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00101/2012,https://issuu.com/jornaldehoje/docs/15092012,40808743000107,RN,17418,1.0,P,0.0,,,fernando cunha,0.38,marilia dias,0.338,dr. Menguinha,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00101/2012,https://issuu.com/jornaldehoje/docs/15092012,40808743000107,RN,17418,1.0,P,1.0,,,fernando cunha,0.432,marilia dias,0.348,dr. Menguinha,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00108/2012,http://www.ricardomorais.net/2012/09/,40808743000107,RN,16756,1.0,P,0.0,,,junior de januncio,0.54,claudio pinheiro,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00108/2012,http://www.ricardomorais.net/2012/09/,40808743000107,RN,16756,1.0,P,1.0,,,junior de januncio,0.553,claudio pinheiro,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00114/2012,https://focosertanejo.blogspot.com/2012/09/daniel-pereira-venceria-eleicao-em.html,40808743000107,RN,16144,1.0,P,0.0,,,daniel pereire,0.3625,renato,0.2875,sandro salviano,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00114/2012,https://focosertanejo.blogspot.com/2012/09/daniel-pereira-venceria-eleicao-em.html,40808743000107,RN,16144,1.0,P,1.0,,,daniel pereire,0.305,renato,0.26,sandro salviano,0.1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00114/2012,https://robsonpiresxerife.com/notas/fernando-pedrozadaniel-pereira-lidera-pesquisa-perfil-com-maioria-de-75/,40808743000107,RN,16144,1.0,P,1.0,,,daniel pereire,0.3675,renato,0.29,sandro salviano,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00114/2012,https://www.carloscosta.com.br/2012/09/,40808743000107,RN,16144,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00123/2012,https://issuu.com/jornaldehoje/docs/22092012,40808743000107,RN,17434,1.0,P,1.0,,,kerginaldo pinto,0.42,odete lopes,0.175,dr.wilson,0.125,eduardo lemos,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00123/2012,https://issuu.com/jornaldehoje/docs/22092012,40808743000107,RN,17434,1.0,P,0.0,,,kerginaldo pinto,0.39,odete lopes,0.12,dr.wilson,0.1,eduardo lemos,0.0675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN-00123/2012,https://macaumelhor.blogspot.com/#!,40808743000107,RN,17434,1.0,P,1.0,,,kerginaldo pinto,0.6975,odete lopes,0.0625,dr.wilson,0.04,eduardo lemos,0.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
