tse_id,url,,estado,sg_ue,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
PR-00723/2012,https://paginabrasileira.blogspot.com/2012_10_28_archive.html,7871966000143,PR,76678,1,P,1.0,,1.0,alexandre kireeff,0.505,marcelo belinati,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-00723/2012,https://paginabrasileira.blogspot.com/2012_10_28_archive.html,7871966000143,PR,76678,1,P,1.0,,1.0,alexandre kireeff,0.5053,marcelo belinati,0.4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-00723/2012,https://paginabrasileira.blogspot.com/2012_10_28_archive.html,7871966000143,PR,76678,1,P,1.0,,,alexandre kireeff,0.482,marcelo belinati,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-00723/2012,https://paginabrasileira.blogspot.com/2012_10_28_archive.html,7871966000143,PR,76678,1,p,1.0,,,alexandre kireeff,0.484,marcelo belinati,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-00728/2012,http://foro.catholic.net/viewtopic.php?t=16853,7871966000143,PR,78476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-00729/2012,https://publicrecords.directory/profiles/angel-betancourt.1183507.html,7871966000143,PR,75990,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-00751/2016,https://static.poder360.com.br/2017/01/Cascavel_prefeito_1turno.pdf,4996040000196,PR,79677,1,P,1.0,,,leonardo paranhos,0.537,marcio pacheco,0.227,marcos vinicius,0.038,walter parcianello,0.037,helio laurindo,0.037,aderbal,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-00751/2016,https://static.poder360.com.br/2017/01/Cascavel_prefeito_1turno.pdf,4996040000196,PR,79677,1,P,0.0,,,leonardo paranhos,0.458,marcio pacheco,0.187,helio laurindo,0.027,walter parcianello,0.025,marcos vinicius,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-00850/2016,http://www.radaroficial.com.br/d/4931182589640704,15293191000102,PR,75175,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01041/2016,http://www.facedanoticia.com.br/nota-de-esclarecimento/,4996040000196,PR,84530,1,P,1.0,,,lara,0.361,edison repinoski,0.3317,malko,0.0659,tercio albuquerque,0.0146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01068/2016,https://www.radioculturafoz.com.br/2016/09/28/pesquisa-mostra-intensao-de-voto-em-santa-terezinha-de-itaipu/,481961000165,PR,84670,1,P,1.0,,1.0,claudio ebarhard,0.869,xande,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01068/2016,https://www.radioculturafoz.com.br/2016/09/28/pesquisa-mostra-intensao-de-voto-em-santa-terezinha-de-itaipu/,481961000165,PR,84670,1,P,1.0,,,claudio ebarhard,0.782,xande,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01171/2016,https://issuu.com/tribunadecianorte/docs/01_e_02_10_tcianorte,4996040000196,PR,79316,1,P,1.0,,,boia,0.515,nilson policial,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01359/2016,https://www.tribunadecianorte.com.br/noticia/pesquisa-traz-paulinho-mineiro-com-529-em-indianopolis,4996040000196,PR,79618,1,P,1.0,,,paulinho mineiro,0.5294,elaine,0.3235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01597/2016,https://www.domzale.si/files/other/mixed/41/99632pp_184100_dotacija_organizacijam_in_drutvom.pdf,15293191000102,PR,78638,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01762/2016,https://noticiasdearapoti.blogspot.com/2016/09/braz-mente-proximo-prefeito-vai-pegar.html,15293191000102,PR,74292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01900/2018,https://cbncuritiba.com/nova-pesquisa-ibope-com-intencoes-de-voto-para-governador-e-senador-no-parana-deve-ser-divulgada-na-proxima-semana/,481961000165,PR,PR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01900/2018,https://issuu.com/jornalpaginaum/docs/paginaum3183,481961000165,PR,PR,1,G,1.0,,,ratinho jr,0.401,cida borghetti,0.17,joao arruda,0.074,dr. Rosinha,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01900/2018,https://issuu.com/jornalpaginaum/docs/paginaum3183,481961000165,PR,PR,1,S,1.0,,,roberto requiao,0.312,flavio arns,0.165,beto richa,0.131,alex canziani,0.13,professor oriovento guimaraes,0.095,mirian gonçalves,0.049,rodrigo reis,0.024,rodrigo tomazini,0.022,roselaine barroso,0.021,nelton,0.02,jacque parmigiani,0.012,gilson mezarobba,0.01,ze boni,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01900/2018,https://issuu.com/jornalpaginaum/docs/paginaum3183,481961000165,PR,PR,1,S,1.0,,,roberto requiao,0.368,beto richa,0.295,flavio arns,0.151,alex canziani,0.099,professor oriovento guimaraes,0.039,mirian gonçalves,0.03,professor wilson picler,0.03,rodrigo tomazini,0.021,rodrigo reis,0.018,ze boni,0.014,roselaine barroso,0.013,nelton,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01900/2018,https://issuu.com/jornalpaginaum/docs/paginaum3183,481961000165,PR,PR,1,PR,1.0,,,jair bolsonaro,0.319,alvoro dias,0.123,fernando haddad,0.118,ciri gomes,0.056,geraldo alckmin,0.041,joao amoedo,0.03,marina silva,0.029,henrique meirelles,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01900/2018,https://ricmais.com.br/noticias/eleicoes-2018/nova-pesquisa-eleitoral-para-governador-do-parana-e-registrada-no-tse/,481961000165,PR,PR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01900/2018,https://www.cristianolima.com/2018/09/radar-revela-77-de-indecisos/,481961000165,PR,PR,1,G,0.0,,,ratinho jr,0.1325,cida borghetti,0.054,joao arruda,0.014,dr. Rosinha,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01900/2018,https://www.todapolitica.com/eleicoes-2018/pesquisa-eleitoral-parana/,481961000165,PR,PR,1,G,1.0,,,ratinho jr,0.42,cida borghetti,0.13,joao arruda,0.06,dr. Rosinha,0.04,prof. Pina,0.01,ogier buchi,0.01,prof.ivan bernardo,0.01,priscila ebara,0.01,prof. Jorge bernardo,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01904/2016,http://www.cmf.sc.gov.br/tramitacao/PR.-01904-2016,15293191000102,PR,76333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-01932/2016,http://www.cmf.sc.gov.br/tramitacao/PR.-01932-2016,4996040000196,PR,79111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-03478/2016,https://www.folhadelondrina.com.br/politica/informe-folha-959453.html,15293191000102,PR,76678,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-03736/2016,https://issuu.com/tribunadecianorte/docs/28_09_tcianorte,4996040000196,PR,75779,1,P,1.0,,,marcao barronco,0.8,marcia da fabrica,0.1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-03895/2016,http://www.guiamedianeira.com.br/noticia/12934/,15293191000102,PR,77011,1,P,1.0,,,ricardo endrigo,0.528,dr. Tomas,0.24,evandro mees,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-03895/2016,http://www.guiamedianeira.com.br/noticia/12934/,15293191000102,PR,77011,1,P,1.0,,,ricardo endrigo,0.668,dr. Tomas,0.092,evandro mees,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-04594/2018,http://portalpalotina.com.br/artigo/ratinho-junior-e-osmar-dias-tem-pequena-diferenca-em-pesquisa-C-18334,481961000165,PR,PR,1,G,1.0,,,ratinho jr,0.321,osmar dias,0.262,cida borghetti,0.102,dr. Rosinha,0.029,jorge bernardi,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-04594/2018,https://jornalterceiraopiniao.com.br/ratinho-jr-lidera-pesquisa-para-o-governo-do-parana-2/,481961000165,PR,PR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-04594/2018,https://www.todapolitica.com/eleicoes-2018/pesquisa-eleitoral-parana/,481961000165,PR,PR,1,S,1.0,,,roberto requiao,0.259,beto richa,0.216,rubens bueno,0.164,delegado franceschini,0.141,flavio arns,0.103,takaiama,0.091,christiane yared,0.076,alex canziani,0.062,professor oriovisto,0.052,wilson picler,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-05041/2018,http://fminterativa.net/noticia-detalhe.php?id=8235,481961000165,PR,PR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-05041/2018,https://www.blogdoberimbau.com/2018/09/eleicoes-ratinho-venceria-no-1-turno-e.html,481961000165,PR,PR,1,G,1.0,,,ratinho jr.,0.553,cida borghetti,0.447,joao arruda,0.234,dr. Rosinha,0.102,professor ivan bernardo,0.063,orier buchi,0.011,jorge bernardi,0.01,professor piva,0.01,priscila ebara,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-05041/2018,https://www.blogdoberimbau.com/2018/09/eleicoes-ratinho-venceria-no-1-turno-e.html,481961000165,PR,PR,1,S,1.0,,,flavio arns,0.312,flavio arns,0.165,beto richa,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-05041/2018,https://www.blogdoberimbau.com/2018/09/eleicoes-ratinho-venceria-no-1-turno-e.html,481961000165,PR,PR,1,S,1.0,,,flavio arns,0.368,beto richa,0.13,alex canziani,0.13,professor oriovisto,0.095,mirian gonçalves,0.049,rodrigo reis,0.024,rodrigo tamazini,0.022,roselaine barroso,0.021,nelton friedrich,0.02,jacque parmegiani,0.01,gilson mezarobba,0.01,ze boni,0.01,compadre luiz adao,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-05041/2018,https://www.fabiocampana.com.br/2018/09/nao-ha-eleicao-ganha-vamos-para-o-2-turno-diz-cida-borghetti/,481961000165,PR,PR,1,G,1.0,,,ratinho jr.,0.141,cida borghtti,0.08,joao arruda,0.026,dr. Rosinha,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-05140/2016,https://umuaramanews.com.br/2016/09/13/pesquisa-mostra-pozzobom-na-frente-na-disputa-pela-prefeitura-de-umuarama/,15293191000102,PR,79359,1,P,1.0,,1.0,pozzabom,0.466,favaro ,0.368,rigobelo,0.128,gilberto narciso,0.024,edilson,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-05689/2016,https://issuu.com/tribunadecianorte/docs/03_e_04_09_tcianorte,4996040000196,PR,79618,1,P,1.0,,,paulinho mineiro,0.5647,elaine massulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-05689/2016,https://www.domzale.si/files/other/mixed/41/99634pp_185100_program_sporta_in_rekreacije.pdf,4996040000196,PR,79618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-06163/2016,http://www.centralr3.com.br/2016/09/roncador-doutora-marilia-lidera.html,15293191000102,PR,78271,1,P,1.0,,,doutora marilia,0.656,orlando da fonseca,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-06259/2016,http://www.mariluz.cidadeportal.com.br/noticia/30009/03-06-17/rafael-bolacha-tem-vantagem-de-17-pontos-diz-nova-pesquisa--para-eleicoes-em-moreira-sales,15293191000102,PR,77070,1,P,1.0,,1.0,rafael bolacha,0.586,magali berti,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-06939/2016,https://blogdoroque.com.br/2016/09/26/eleicoes-2016-pesquisa-confirma-larga-vantagem-de-hidek-em-sao-joao-do-ivai/,15293191000102,PR,78751,1,P,1.0,,,fabio hidek miura,0.673,juninho,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-07722/2016,http://www.blogdomano.com/2016/09/,15293191000102,PR,75264,1,P,1.0,,1.0,luciana bueno,0.589,natal casavechia,0.302,marilza trizotti,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-07730/2016,https://www.domzale.si/files/other/mixed/41/99634pp_185100_program_sporta_in_rekreacije.pdf,4996040000196,PR,74845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-08109/2016,https://www.bemparana.com.br/noticia/plano-de-governo--,481961000165,PR,75655,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-09787/2016,https://ar.scribd.com/document/325779869/Folha-Extra-1620,15293191000102,PR,78131,1,P,1.0,,1.0,mario pereira,0.513,batata,0.408,felippo,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-09856/2016,http://oregionalpr.com.br/2016/09/pesquisa-o-regionalalvorada-mostra-maria-julia-na-frente-em-quitandinha/,15293191000102,PR,78018,1,P,1.0,,,maria julia,0.456,ze quirera,0.336,paulinho,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00002/2014,https://www.arquivojudicial.com/processo/cA0IbgeHs,2503309000120,RO,RO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00007/2014,http://rondoniaempauta.com.br/nl/politica/irpe-expedido-e-confucio-lideram-pesquisa-ao-governo-de-rondonia/,2503309000120,RO,RO,1,G,1.0,,,confucio moura,0.236,padre ton,0.175,alex testoni,0.134,maurao de carvalho,0.075,beto catanhede,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00007/2014,http://rondoniaempauta.com.br/nl/politica/irpe-expedido-e-confucio-lideram-pesquisa-ao-governo-de-rondonia/,2503309000120,RO,RO,1,G,1.0,,,expedito junior,0.27,confucio moura,0.241,padre ton,0.166,beto catanhede,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00007/2014,http://rondoniaempauta.com.br/nl/politica/irpe-expedido-e-confucio-lideram-pesquisa-ao-governo-de-rondonia/,2503309000120,RO,RO,1,S,1.0,,,expedito junior,0.219,fatima cleide,0.173,acir gurgacz,0.159,sheila cassol,0.122,moreira mendes,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00007/2014,https://www.conesulnoticias.com.br/31/03/2014/pesquisa-revela-ultimas-sondagens-ao-governo-de-rondonia/,2503309000120,RO,RO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00010/2014,http://www.folharondoniense.com.br/atualidades/rejeicao-recorde-de-confucio-so-17-dos-rondonienses-consideram-boa-a-administracao-do-estado-83-a-rejeitam/,2503309000120,RO,RO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00013/2014,https://www.arquivojudicial.com/processo/cw4w4naFq,2503309000120,RO,RO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00020/2014,http://www.carvalhofurtadoadv.com.br/2019/04/10/engenheiro/,2503309000120,RO,RO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00027/2014,http://www.carvalhofurtadoadv.com.br/2020/03/10/consignacao-em-pagamento/,2503309000120,RO,RO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00030/2014,http://rondoniaempauta.com.br/nl/politica/irpe-e-revista-enquete-divulgam-lista-dos-candidatos-a-deputados-mais-citados-em-pesquisas/,2503309000120,RO,RO,1,DF,1.0,,,marinha raupp,0.153,nilton capixaba,0.082,fatima cleide,0.059,mariana carvalho,0.053,marcos rogerio ,0.041,garçon,0.041,roberto sobrinho,0.041,lucio mosquini,0.041,anselmo de jesus,0.039,luis claudio,0.029,thiago flores,0.029,raquel donadon,0.029,sheila cassol,0.028,agnaldo muniz,0.027,amir lando,0.026,guilherme moreia mendes,0.021,bianco,0.018,rosaria helena,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00030/2014,http://rondoniaempauta.com.br/nl/politica/irpe-e-revista-enquete-divulgam-lista-dos-candidatos-a-deputados-mais-citados-em-pesquisas/,2503309000120,RO,RO,1,DE,1.0,,,lebrao,0.025,zequinha,0.024,adelino folador,0.022,ana maria negreiros,0.02,luizinho goebel,0.019,rosangela donador,0.018,heminio coelho,0.018,jean de oliveira,0.017,euclides maciel,0.017,edson martins,0.017,ezequiel neiva,0.017,glaucione,0.016,maurao de carvalho,0.016,marcelino tenorio,0.016,leo moraes,0.015,laerte gomes,1.4,flavio correa,1.4,tucura,1.4,ademir raupp,0.014,aecio da tv,0.014,alex redano,0.014,claudio carvalho,0.013,volpi,0.013,lazinho da fetagro,0.012,epifania,0.012,solange pereira,0.012,ribamar araujo,0.012,loco do sticero,0.011,kleiton roque,0.011,geraldo da rondonia,0.011,ezequiel da radio,0.011,anderson singesperon,0.011,brito,0.011,lucia tereza,0.011,,,,,,,,,,,,,,,,,,
RO-00030/2014,http://www.folharondoniense.com.br/geral/em-nova-pesquisa-expedito-mantem-lideranca-confucio-despenca-e-e-ameacado-por-padre-ton/,2503309000120,RO,RO,1,G,1.0,,,expedito junior,0.314,confucio moura,0.218,padre ton,0.175,jaqueline cassol,0.162,pimenta de rondonia,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00030/2014,http://www.folharondoniense.com.br/geral/em-nova-pesquisa-expedito-mantem-lideranca-confucio-despenca-e-e-ameacado-por-padre-ton/,2503309000120,RO,RO,1,S,1.0,,,ivone cassol,0.262,moreira mendes,0.243,acir gurgacz,0.237,aloisio vidal,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00030/2014,http://www.folharondoniense.com.br/geral/pesquisa-aponta-scheilla-cassol-entre-os-10-primeiros-para-a-camara/,2503309000120,RO,RO,1,V,1.0,,,marinha raupp,0.263,nilton capixaba,0.111,sheilla cassol,0.058,anselmo de jesus,0.055,luiz claudio,0.05,fatima cleide,0.047,expedito neto,0.042,agnaldo nuniz,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00030/2014,https://painelpolitico.com/primeira-pesquisa-de-setembro-mantem-expedito-confucio-e-ton/,2503309000120,RO,RO,1,G,1.0,,,expedito junior,0.327,confucio moura,0.224,padre ton,0.197,jaqueline cassol,0.121,pimenta de rondonia,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00043/2014,https://www.arquivojudicial.com/processo/cA7Bdl7Jg,2503309000120,RO,RO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00065/2012,https://www.rondoniagora.com/eleicoes/rover-estaria-reeleito-com-56-de-votos-garante-pesquisa-em-vilhena,2503309000120,RO,132,1,P,1.0,,,jose rover,0.564,cesar estefanes,0.125,luizinho goebel,0.115,julinho da radio,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00069/2012,https://www.arquivojudicial.com/processo/cwaBcscLu,2503309000120,RO,639,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00080/2012,https://jaruweb.wordpress.com/2012/08/15/eleicoes-2012-cesar-cassol-tem-715-em-rolim-de-moura-diz-pesquisa/,2503309000120,RO,299,1,P,1.0,,,cesar cassol,0.715,olimpio da central,0.075,adilson julio,0.057,julio gazele,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00080/2012,https://pt.scribd.com/document/220442102/Diario-1457-19-22-4-2014-1,2503309000120,RO,299,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00097/2012,https://www.conesulnoticias.com.br/28/08/2012/irpe-divulga-pesquisas-em-cerejeiras-chupinguaia-e-alvorada/,2503309000120,RO,272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO-00098/2012,https://www.conesulnoticias.com.br/28/08/2012/irpe-divulga-pesquisas-em-cerejeiras-chupinguaia-e-alvorada/,2503309000120,RO,809,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
