tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
PI-00100/2014,https://180graus.com/pesquisa-eleitoral/credibilidadeburiti-dos-lopes-traz-iracema-e-juliana-moraes-liderando,PI,PIAUÍ,1,DF,0.0,,,IRACEMA PORTELA ,"8,5",JULIO CESAR,"3,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00100/2014,https://180graus.com/pesquisa-eleitoral/credibilidadeburiti-dos-lopes-traz-iracema-e-juliana-moraes-liderando,PI,PIAUÍ,1,DE,0.0,,,JULIANA MORAES SOUZA,"13,59",ROBERT RIOS ,"2,18",THEMISTOCLES FILHO ,"1,46",ISMAR MARQUES ,"1,46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00102/2012,https://blogaraioses.blogspot.com/2012/07/data-az-mao-santa-segue-liderando.html,PI,PARNAÍBA,1,G,0.0,,,MAO SANTA ,25,FLORENTINO NETO ,"10,33",JOAOZINHO UNIMAGEM ,"9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00102/2012,https://blogaraioses.blogspot.com/2012/07/data-az-mao-santa-segue-liderando.html,PI,PARNAÍBA,1,G,1.0,,,MAO SANTA ,"37,67",JOAOZINHO UNIMAGEM,"22,17",FLORENTINO NETO ,"16,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00107/2014,https://180graus.com/pesquisa-eleitoral/credibilidadeagua-branca-wilson-brandao-e-iracema-portela-lideram,PI,PIAUÍ,1,DF,0.0,,,IRACEMA PORTELA ,"19,42",ATILA LIRA,"4,13",JULIO CESAR ,"3,64",MARCELO CASTRO ,"1,94",MERLONG ,"1,21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00107/2014,https://180graus.com/pesquisa-eleitoral/credibilidadeagua-branca-wilson-brandao-e-iracema-portela-lideram,PI,PIAUÍ,1,DE,0.0,,,WILSON BRANDAO ,"29,13",DR. PESSOA ,"5,83",GUSTAVO NEIVA,"5,83",EDSON FERREIRA,"4,13",JULIANA MORAES SOUZA,"3,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00108/2014,https://180graus.com/pesquisa-eleitoral/credibilidade-wilsao-aparece-com-42-e-elmano-ferrer-tem-26,PI,PIAUÍ,1,G,1.0,,,WELLINGTON DIAS ,"44,85",ZE FILHO,"32,12",MAO SANTA ,"7,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00108/2014,https://180graus.com/pesquisa-eleitoral/credibilidade-wilsao-aparece-com-42-e-elmano-ferrer-tem-26,PI,PIAUÍ,1,G,0.0,,,WELLINGTON DIAS ,34,ZE FILHO,24,MAO SANTA ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00108/2014,https://180graus.com/pesquisa-eleitoral/credibilidade-wilsao-aparece-com-42-e-elmano-ferrer-tem-26,PI,PIAUÍ,1,S,0.0,,,WILSON MARTINS ,"42,79",ELMANO FERRER,"26,12",GUSTAVO HENRIQUE ,"1,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00108/2014,https://180graus.com/pesquisa-eleitoral/credibilidade-wilsao-aparece-com-42-e-elmano-ferrer-tem-26,PI,PIAUÍ,1,DF,0.0,,,ATILA LIRA,"6,46",IRACEMA PORTELA,"5,43",MARCELO CASTRO ,"3,93",MARLOS SAMPAIO,"3,28",REJANE DIAS,"2,62",HERACLITO FORTES,"2,43",HUGO NAPOLEAO,"2,43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00108/2014,https://180graus.com/pesquisa-eleitoral/credibilidade-wilsao-aparece-com-42-e-elmano-ferrer-tem-26,PI,PIAUÍ,1,DE,0.0,,,JULIANA MORAES SOUZA,"3,75",WILSON BRENDAO,"2,53",THEMISTOCLES FILHO ,"2,53",MARDEN MENEZES,"2,43",EDSON FERREIRA,"1,69",ZE HAMILTON ,"1,59",ROBERT RIOS ,"1,5",ISMAR MARQUES ,"1,40",SEVERO EULALIO ,"1,22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00113/2014,https://180graus.com/pesquisa-eleitoral/credibilidadepicos-bele-e-iracema-portela-lideram-em-intencao-de-voto,PI,PIAUÍ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00115/2014,https://180graus.com/pesquisa-eleitoral/credibilidadebatalha-wilsao-surge-com-34-e-elmano-ferrer-com-21,PI,PIAUÍ,1,G,1.0,,,ZE FILHO ,"38,59",WELLINGTON DIAS,"31,31",MAO SANTA ,"4,61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00115/2014,https://180graus.com/pesquisa-eleitoral/credibilidadebatalha-wilsao-surge-com-34-e-elmano-ferrer-com-21,PI,PIAUÍ,1,G,0.0,,,ZE FILHO ,"35,92",WELLINGTON DIAS,"27,91",MAO SANTA ,"2,18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00115/2014,https://180graus.com/pesquisa-eleitoral/credibilidadebatalha-wilsao-surge-com-34-e-elmano-ferrer-com-21,PI,PIAUÍ,1,S,1.0,,,WILSON MARTINS ,"34,22",ELMANO FERRER ,"21,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00115/2014,https://180graus.com/pesquisa-eleitoral/credibilidadebatalha-wilsao-surge-com-34-e-elmano-ferrer-com-21,PI,PIAUÍ,1,DE,0.0,,,WILSON BRANDAO,"12,86",FLORE ISABEL ,"2,67",LIMA ,"1,94",ZE SANTANA ,"1,21",ISMAR MARQUES ,"1,21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00115/2014,https://180graus.com/pesquisa-eleitoral/credibilidadebatalha-wilsao-surge-com-34-e-elmano-ferrer-com-21,PI,PIAUÍ,1,DF,0.0,,,ATILA LIRA ,"4,61",IRACEMA PORTELA,"3,88",REJANE DIAS ,"3,16",MARLOS SAMPAIO,"2,91",OSMAR JUNIOR ,"1,46",HERACLITO FORTES,"1,21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00117/2012,https://www.viagora.com.br/noticias/intencao-de-votos-em-pedro-ii-walmir-cafe-5783-roberio-leite-3667-e-mauro-junior-083-2557.html,PI,PEDRO II,1,P,0.0,,,DR. WALMIR CAFÉ,"57,17",ROBERIO LEITE,"32,33",ALVIMAR MARTINS ,"3,67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00117/2012,https://www.viagora.com.br/noticias/intencao-de-votos-em-pedro-ii-walmir-cafe-5783-roberio-leite-3667-e-mauro-junior-083-2557.html,PI,PEDRO II,1,P,1.0,,,DR. WALMIR CAFÉ,"14,67",ROBERIO LEITE,"25,33",MAURO JUNIOR ,"19,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00117/2014,https://180graus.com/pesquisa-eleitoral/credibilidadedeputado-estadual-wilson-brandao-22-e-aluisio-martins-13,PI,PIAUÍ,1,G,1.0,,,ZE FILHO ,"42,48",WELLINGTON DIAS,"32,22",MAO SANTA ,"1,94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00117/2014,https://180graus.com/pesquisa-eleitoral/credibilidadedeputado-estadual-wilson-brandao-22-e-aluisio-martins-13,PI,PIAUÍ,1,S,1.0,,,WILSON MARTINS ,"35,19",ELMANO FERRER ,"22,57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00117/2014,https://180graus.com/pesquisa-eleitoral/credibilidadedeputado-estadual-wilson-brandao-22-e-aluisio-martins-13,PI,PIAUÍ,1,DE,0.0,,,WILSON BRANDAO,"22,57",ALUISIO MARTINS ,"13,35",JULIANA MORAES SOUZA,"13,11",DR. PINTO ,"1,7",EDSON FERREIRA,"1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00117/2014,https://180graus.com/pesquisa-eleitoral/credibilidadedeputado-estadual-wilson-brandao-22-e-aluisio-martins-13,PI,PIAUÍ,1,DF,0.0,,,ASSIS CARVALHO ,"16,75",ATILA LIRA ,"8,74",SILAS FREIRE,"4,37",PAES LANDIM,"3,4",REJANE DIAS ,"1,46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00118/2014,http://correnteenoticia.com.br/geral-geral/5128-eleicoes-2014-data-az-wellington-dias-tem-50-e-ze-filho-27.html,PI,PIAUÍ,1,G,1.0,,,WELLINGTON DIAS ,50,ZE FILHO,"27,37",MAO SANTA ,"8,59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00118/2014,http://correnteenoticia.com.br/geral-geral/5128-eleicoes-2014-data-az-wellington-dias-tem-50-e-ze-filho-27.html,PI,PIAUÍ,1,G,0.0,,,WELLINGTON DIAS ,"34,13",ZE FILHO,"19,17",MAO SANTA ,"4,46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00118/2014,https://cidadesnanet.com/news/politica/data-az-quatro-entre-dez-eleitores-estao-sem-candidato-a-deputado/,PI,PIAUÍ,1,DF,,,,MARCELO CASTRO ,"6,05",ATILA LIRA ,"5,09",HUGO NAPOLEAO,"4,77",SILAS FREIRE ,"4,69",REJANE DIAS ,"4,38",JULIO CESAR ,"3,34",PAES LANDIM,"2,86",IRACEMA POTELLA ,"2,70",HERACLITO FORTES ,"2,47",MARLLOS SAMPAIO ,"2,39",FABIO ABREU ,"1,75",MAINHA ,"1,67 ",ASSIS CARVALHO ,"1,35",OSMAR JUNIOR ,"1,03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00118/2014,https://cidadesnanet.com/news/politica/data-az-quatro-entre-dez-eleitores-estao-sem-candidato-a-deputado/,PI,PIAUÍ,1,DE,,,,BETO REGO ,"2,7",JULIANA MORAES SOUZA,"2,39",FLORA IZABEL,"1,99",FERNANDO MONTEIRO ,"1,91",LIZIE COELHO ,"1,81",ROBERT RIOS ,"1,83",WILSON BRENDAO ,"1,83",EDSON FERREIRA,"1,75",GEORGIANO ,"1,51",MAURO TAPETY ,"1,43",FABIO NOVO ,"1,43",TERERE,"1,43",ZE SANTANA ,"1,27",BELE MEDEIROS ,"1,19",THEMISTOCLES FILHO,"1,19",JANAINA MARQUES,"1,11",ALUISIO MARTINS ,"1,11",ANTONIO FELIX,"1,11",MARDEN MENEZES,"1,11",SA JUNIOR ,"1,03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00122/2012,https://issuu.com/jornal-o-dia/docs/abri-20/15,PI,MIGUEL ALVES,1,P,1.0,,,OLIVEIRA JR.,"50,24",DRA. SALATE ,"24,05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00126/2012,https://portaldocatita.blogspot.com/2012/07/instituto-credibilidade.html,PI,PARNAÍBA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00135/2014,https://180graus.com/pesquisa-eleitoral/credibilidaderegeneracao-fabio-xavier-e-silas-freire-na-lideranca,PI,PIAUÍ,1,DF,0.0,,,SILAS FREIRE ,"8,86",JULIO CESAR ,8,FLAVIO NOGUEIRA ,"4,29",ATILA LIRA ,"2,57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00135/2014,https://180graus.com/pesquisa-eleitoral/credibilidaderegeneracao-fabio-xavier-e-silas-freire-na-lideranca,PI,PIAUÍ,1,DE,0.0,,,FABIO XAVIER ,"20,29",HELIO ISAIAS ,"9,43",JOAO MADISON ,"3,14",WILSON BRANDAO ,"2,86",FLAVIO NOGUEIRA JUNIOR ,"1,71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00136/2012,https://issuu.com/jornal-o-dia/docs/agosto-29,PI,ELESBÃO VELOSO,1,P,1.0,,,RONALDO BARBOSA ,"61,76",DR. DEZINHO,"19,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00139/2014,https://180graus.com/pesquisa-eleitoral/credibilidadejose-de-freitas-atila-lira-e-flora-izabel-lideram-pesquisa,PI,PIAUÍ,1,DE,0.0,,,FLORA ISABEL,6,JULIANA MORAES SOUZA,5,"RUBEM MARTINS 2,57",TERESA BRITO ,"1,71",JOAO DE DEUS ,"1,71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00139/2014,https://180graus.com/pesquisa-eleitoral/credibilidadejose-de-freitas-atila-lira-e-flora-izabel-lideram-pesquisa,PI,PIAUÍ,1,DF,0.0,,,ATILA LIRA ,8,HUGO NAPOLEAO ,7,IRACEMA PORTELA ,"3,71",FABIO ABREU ,"3,43",SILAS FREIRE ,"3,43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00141/2014,https://180graus.com/pesquisa-eleitoral/credibilidade-em-parnagua-hugo-napoleao-e-gustavo-neiva-lideram,PI,PIAUÍ,1,DE,0.0,,,GUSTAVO NEIVA,29,GEORGIANO,"7,71",ZE SANTANA ,"7,71",FABIO NOVO ,"4,29",FERNANDO MONTEIRO ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00141/2014,https://180graus.com/pesquisa-eleitoral/credibilidade-em-parnagua-hugo-napoleao-e-gustavo-neiva-lideram,PI,PIAUÍ,1,DF,0.0,,,HUGO NAPOLEAO ,14,IRACEMA PORTELA ,13,JULIO CESAR ,"9,14",MARCELO CASTRO,"6,29",ATILA LIRA,"5,14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00142/2014,https://avozdopiaui.blogspot.com/2014/09/data-az-wellington-aumenta-diferenca-e.html,PI,PIAUÍ,1,G,1.0,,,WELLINGTON DIAS ,"52,27",ZE FILHO,"27,92",MAO SANTA,"6,92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00142/2014,https://avozdopiaui.blogspot.com/2014/09/data-az-wellington-aumenta-diferenca-e.html,PI,PIAUÍ,1,G,0.0,,,WELLINGTON DIAS ,"41,61",ZE FILHO,"22,51","4,3","6,92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00142/2014,https://cidadesnanet.com/news/politica/data-az-eleicao-para-o-senado-esta-tecnicamente-empatada-no-piaui/,PI,PIAUÍ,1,S,1.0,,,WILSON MARTINS ,"38,82",ELMANO FERRER ,"36,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00142/2014,https://cidadesnanet.com/news/politica/data-az-eleicao-para-o-senado-esta-tecnicamente-empatada-no-piaui/,PI,PIAUÍ,1,S,0.0,,,WILSON MARTINS ,"25,7",ELMANO FERRER ,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00145/2012,https://www.gp1.com.br/colunistas/dois-institutos-de-pesquisa-do-piaui-apresentam-numeros-totalmente-opostos-para-as-eleicoes-de-pirip-261710.html,PI,PIRIPIRI,1,P,1.0,,,ODIVAL ANDRADE ,42,LUIZ MENEZES,"36,29",PAULO LIMEIRA ,"1,43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00146/2014,https://180graus.com/pesquisa-eleitoral/brvoxboa-hora-atila-lira-e-wilson-brandao-lideram-intencoes-de-voto,PI,PIAUÍ,1,DF,0.0,,,ATILA LIRA ,29,HUGO NAPOLEAO ,5,REJANE MARTINS,"4,67",RODRIGO MARTINS ,3,HERACLITO FORTES,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00146/2014,https://180graus.com/pesquisa-eleitoral/brvoxboa-hora-atila-lira-e-wilson-brandao-lideram-intencoes-de-voto,PI,PIAUÍ,1,DE,0.0,,,WILSON MARTINS ,36,ANTONIO FELIX,8,ZE SANTANA ,7,NIZE REGO,"4,33",MARDEN MENEZES,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00149/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-juazeiro-do-piaui-osmar-junior-e-lizie-coelho-na-lideranca,PI,PIAUÍ,1,DE,0.0,,,LIZIE COELHO ,20,ANTONIO FELIX,9,WILSON BRANDAO ,"3,67",ALUISIO MARTINS ,"2,67",MARDEN MENEZES,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00149/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-juazeiro-do-piaui-osmar-junior-e-lizie-coelho-na-lideranca,PI,PIAUÍ,1,DF,0.0,,,OSMAR JUNIOR ,20,IRACEMA PORTELA ,5,ATILA LIRA,4,MARLLOS SAMPAIO,4,JULIO CESAR,"2,67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00150/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-jatoba-do-piaui-marllos-sampaio-e-aluisio-martins-lideram,PI,PIAUÍ,1,DE,0.0,,,ALUISIO MARTINS ,10,ANTONIO FELIX,9,THEMISTOCLES FILHO,"7,33",LIMMA ,6,GEORGIANO,"4,67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00150/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-jatoba-do-piaui-marllos-sampaio-e-aluisio-martins-lideram,PI,PIAUÍ,1,DF,0.0,,,MARLLOS SAMPAIO ,11,REJANE DIAS ,7,JULIO CESAR ,6.67,ASSIS CARVALHO,"5,33",FABIO ABREU ,"4,67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00153/2014,https://180graus.com/pesquisa-eleitoral/credibilidade-wilson-brandao-e-iracema-na-lideranca,PI,PIAUÍ,1,DF,0.0,,,IRACEMA PORTELA ,"5,15",REJANE DIAS ,"4,68",ATILA LIRA,4,JULIO CESAR ,"2,9",MARCELO CASTRO,"2,6",HUGO NAPOLEAO ,"2,34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00153/2014,https://180graus.com/pesquisa-eleitoral/credibilidade-wilson-brandao-e-iracema-na-lideranca,PI,PIAUÍ,1,DE,0.0,,,WILSON BRANDAO ,"5,43",ZE SANTANA ,"2,34",JULIANA MORAES SOUZA,"2,15",THEMISTOCLES FILHO ,"2,06",EDSON FERREIRA ,"2,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00153/2014,https://cocalnoticias.blogspot.com/2014/09/wellington-tem-47-ze-filho-34-e-mao.html,PI,PIAUÍ,1,G,1.0,,,WELLINGTON DIAS ,"47,57",ZE FILHO,"34,18",MAO SANTA,"4,59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00154/2014,https://180graus.com/pesquisa-eleitoral/saindo-faisca-a-disputa-entre-severo-e-bele-medeiros-na-regiao-de-picos,PI,PIAUÍ,1,DE,,,,SEVERO EULALIO ,"9,06",BELE MEDEIROS ,"8,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00155/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-altos-assis-carvalho-e-wilson-brandao-liderando-pesquisa,PI,PIAUÍ,1,DE,0.0,,,WILSON BRANDAO ,6,LIMMA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00155/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-altos-assis-carvalho-e-wilson-brandao-liderando-pesquisa,PI,PIAUÍ,1,DF,0.0,,,ASSIS CARVALHO,7,REJANE DIAS ,"1,8",SILAS FREIRE ,"1,56",ATILA LIRA ,"1,56 ",HUGO NAPOLEAO ,"1,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00156/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-nazaria-flavio-nogueira-e-flavio-nogueira-jr-lideram-pesquisa,PI,PIAUÍ,1,DE,0.0,,,NOGUEIRA JR. ,14,JANAINNA MARQUES,4,THEMISTOCLES FILHO,"2,81",HENRIQUE REBELO,"2,5",FERNANDO MONTEIRO ,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00156/2014,https://180graus.com/pesquisa-eleitoral/brvox-em-nazaria-flavio-nogueira-e-flavio-nogueira-jr-lideram-pesquisa,PI,PIAUÍ,1,DF,0.0,,,NOGUEIRA ,10,SILAS FREIRE,6,REJANE DIAS ,"5,62",FABIO ABREU ,"3,44",MARLLOS SAMPAIO,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00157/2014,https://180graus.com/pesquisa-eleitoral/brvoxguadalupe-traz-julio-cesar-e-gorgiano-neto-liderando-a-pesquisa,PI,PIAUÍ,1,DE,0.0,,,GEORGIANO ,41,FLAVIO JR.,9,ZE SANTANA ,"3,75",WILSON BRANDAO ,"0,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00157/2014,https://180graus.com/pesquisa-eleitoral/brvoxguadalupe-traz-julio-cesar-e-gorgiano-neto-liderando-a-pesquisa,PI,PIAUÍ,1,DF,0.0,,,JULIO CESAR ,49,FLAVIO   ,7,ATILA LIRA,"3,75",OSMAR JPUNIOR,"1,25",IRACEMA PORTELA,"1,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI-00158/2014,https://180graus.com/pesquisa-eleitoral/brvoxipiranga-do-piaui-traz-iracema-e-fernando-monteiro-na-lideranca,PI,PIAUÍ,1,DE,0.0,,,FERNANDO MONTEIRO ,27,ZE CARVALHO,11,PABLO SANTOS ,"6,88",RUBEM MARINS ,5,MAURO TEPETY ,"3,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
