tse_id,url,,estado,sg_ue,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
MA-00049/2014,https://clodoaldocorrea.com.br/tag/fiema/,63581458000100,BR,BR,1.0,G,1.0,,,FLAVIO DINO,58,LOBAO FILHO,29,ZE LUIS LAGO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00049/2014,https://clodoaldocorrea.com.br/tag/disputa/,63581458000100,BR,BR,1.0,S,,,,GASTAO VIEIRA,34,ROBERTO ROCHA,34,MARCOS SILVA,4,HAROLDO SABOIA,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00054/2014,https://radioieshua87.blogspot.com/2014/09/,63581458000100,BR,BR,1.0,G,,,,FLAVIO DINO,60,LOBAO FILHO,24,SAULO ARCANGELLI,1,ZE LUIS LAGO,1,ANTONIO PEDROSA,1,PROF. JOSIVALDO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00054/2014,https://www.tubinews.com/2014/09/dino-sobe-e-vai-60-das-intencoes-de.html,63581458000100,MA,MA,1.0,S,,,,ROBERTO ROCHA,36,GASTAO VIEIRA,29,MARCOS SILVA,4,HAROLDO SABOIA,3,GERSAO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00061/2012,http://www.netoferreira.com.br/page/5/?s=Urbano+Santos,14266926000138,MA,9458,1.0,P,1.0,,,IRACEMA VALE,"62,75",LEA,"23,51",ZEQUINHA,"11,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00063/2012,https://issuu.com/atosefatos2/docs/782012,63581458000100,MA,9210,1.0,P,1.0,,,CASTELO,34,EDIVALDO HOLANDA,19,TADEU PALACIO,17,ELIZIANE GAMA,6,WASHINGTON OLIVEIRA,5,MARCOS SILVA,3,HAROLDO SABOIA,2,EDNALDO NEVES,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00064/2014,https://leonidasparnarama.blogspot.com/2014/10/ultima-exatatvguarafiema-aponta-flavio.html,63581458000100,MA,MA,1.0,PR,,,,DILMA ROUSSEFF,60,MARINA SILVA,23,AECIO NEVES,10,PASTOR EVERALDO,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00064/2014,https://jornalpequeno.blog.br/johncutrim/ultima-exatatvguarafiema-aponta-flavio-com-65-dos-votos-validos/,63581458000100,BR,BR,1.0,G,0.0,,,FLAVIO DINO,47,LOBAO FILHO,23,ZE LUIS LAGO,1,SAULO ARCANGELI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00064/2014,https://jornalpequeno.blog.br/johncutrim/ultima-exatatvguarafiema-aponta-flavio-com-65-dos-votos-validos/,63581458000100,BR,BR,1.0,G,1.0,,,FLAVIO DINO,57,LOBAO FILHO,28,PROF. JOSIVALDO,1,ZE LUIS LAGO,1,PEDROSA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00064/2014,https://bloguedovarao.blogspot.com/2014/10/empate-rigoroso-na-disputa-pelo-senado.html,63581458000100,BR,BR,1.0,S,,,,ROBERTO ROCHA,36,GASTAO VIEIRA,36,MARCOS SILVA,4,HAROLDO SABOIA,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00101/2012,http://www.blogwilliam.com.br/2012/08/aldy-saraiva-contrata-pesquisa.html,63581458000100,MA,7617,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00110/2012,https://noticiasdeparaibanoma.blogspot.com/2012/08/sao-joao-dos-patos-pesquisa-aponta-dr.html,14266926000138,MA,9199,1.0,P,,,,DR. WALDENIO,"56,89",ARICELLI,"27,74",ODIVIO,"1,20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00134/2012,http://www.netoferreira.com.br/page/5/?s=Urbano+Santos,14266926000138,MA,9458,1.0,P,1.0,,,IRACEMA CRISTINA,"77,54",LEA COSTA,"17,64",ZEQUINHA,"4,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00135/2012,https://foguinhomidia.blogspot.com/2012_09_02_archive.html,63581458000100,MA,8273,1.0,P,0.0,,,CARMEN NETO,50,GLINOEL GARRETO,31,BESALIEL ALBUQUERQUE,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00135/2012,https://foguinhomidia.blogspot.com/2012_09_02_archive.html,63581458000100,MA,8273,1.0,P,1.0,,,CARMEN NETO,52,GLINOEL GARRETO,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00141/2012,https://jornalpequeno.blog.br/johncutrim/pesquisa-indica-vitoria-de-ze-arlindo-em-pinheiro/,63581458000100,MA,8699,1.0,G,,,,FLAVIO DINO,58,EDSON LOBAO,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00141/2012,https://jornalpequeno.blog.br/johncutrim/pesquisa-indica-vitoria-de-ze-arlindo-em-pinheiro/,63581458000100,MA,8699,1.0,V,,,,LEONARDO AS,9,JAELSON,5,SINVALDO SOUSA,3,BETO DE RIBAO,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00141/2012,https://jornalpequeno.blog.br/johncutrim/pesquisa-indica-vitoria-de-ze-arlindo-em-pinheiro/,63581458000100,MA,8699,1.0,P,1.0,,,ZE ARLINDO,45,FILUCA MENDES,41,VALDENY,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DENUNCIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00141/2012,https://jornalpequeno.blog.br/johncutrim/pesquisa-indica-vitoria-de-ze-arlindo-em-pinheiro/,63581458000100,MA,8699,1.0,P,0.0,,,ZE ARLINDO,45,FILUCA MENDES,39,COMPANHEIRO VALDENY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DENUNCIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00141/2012,https://paulinhocastro.blogspot.com/2012/09/tre-veda-divulgacao-de-pesquisa.html,63581458000100,MA,8699,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00154/2012,https://horanews34.wordpress.com/2012/09/28/pinoquio-instituto-que-divulgou-pesquisa-que-apontou-carmen-neto-com-vantagem-em-mata-roma-e-apontado-como-suspeito-de-alterar-resultados-em-diversas-cidades/,14266926000138,MA,8273,1.0,P,0.0,,,CARMEM NETO,"53,68",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00154/2012,https://horanews34.wordpress.com/2012/09/28/pinoquio-instituto-que-divulgou-pesquisa-que-apontou-carmen-neto-com-vantagem-em-mata-roma-e-apontado-como-suspeito-de-alterar-resultados-em-diversas-cidades/,14266926000138,MA,8273,1.0,P,1.0,,,CARMEM NETO,"58,03",GLINOEL GARRETO,"40,80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00162/2012,https://professorcorreia.blogspot.com/2016/03/pesquisa-eleitoral-realizada-pela.html,14266926000138,MA,7412,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00185/2012,http://www.netoferreira.com.br/poder/2012/09/eduardo-castelo-branco-lidera-disputa-em-anajatuba-com-4116-2/,14266926000138,MA,7137,1.0,P,1.0,,,EDUARDO CASTELO BRANCO,"41,16",HELDER ARAGAO,"31,77",PROFESSOR WELITON,"25,73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00189/2012,https://saomateusdomaranhao.blogspot.com/2012/09/,14266926000138,MA,7870,1.0,P,,,,DRA. JESUS,,"53,52",VALERIO,"45,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00303/2012,https://jersanaraujo.blogspot.com/2012/09/inopma-divulga-resultado-de-pesquisa.html,14266926000138,MA,9270,1.0,P,1.0,,,CONCEICAO,"59,82",MARIA RAIMUNDA,"38,79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00366/2012,https://jornalpequeno.blog.br/johncutrim/informes-e-ultimas-pesquisas-eleitorais-em-varios-municipios-do-ma-parte-2/,14266926000138,MA,7749,1.0,P,1.0,,,CONSUELO,"71,60",LOURO DO BENVINDO,"23,26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00369/2012,https://gdnoticias.wordpress.com/2012/09/28/empresa-sob-suspeita-registra-nova-pesquisa-eleitoral-em-goncalves-dias/,14266926000138,MA,7854,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPRESA DENUNCIADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00370/2012,https://www.casemine.com/judgement/in/5728f331e5610928928a25ac,14266926000138,MA,7056,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00373/2012,https://jornalpequeno.blog.br/johncutrim/informes-e-ultimas-pesquisas-eleitorais/,14266926000138,MA,7102,1.0,P,,,,VALMIR AMORIM,"54,91",MARCIO WEBA,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00374/2012,https://marcelovieira.blog.br/2012/10/04/aldir-cunha-lidera-pesquisa-em-junco-do-maranhao/,14266926000138,MA,7781,1.0,P,,,,ALDIR CUNHA,"67,1",ZÉ RICARDO,"31,95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00425/2012,https://portaldevitoriadomearim.blogspot.com/2012/10/dr-joel-lidera-com-7114-em-cajari_1728.html,14266926000138,MA,7471,1.0,P,0.0,,,DR. JOEL,"68,22",ABRAHAO,"26,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00425/2012,https://portaldevitoriadomearim.blogspot.com/2012/10/dr-joel-lidera-com-7114-em-cajari_1728.html,14266926000138,MA,7471,1.0,P,1.0,,,DR. JOEL,"71,14",ABRAHAO,"27,98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00425/2012,https://portaldevitoriadomearim.blogspot.com/2012/10/dr-joel-lidera-com-7114-em-cajari_1728.html,14266926000138,MA,7471,1.0,V,0.0,,,REGINHO,"10,79",BIEL LIMA,"6,41",NONATO PEREIRA,"4,66",ADALTON,"4,37",HEITOR LINDOSO,"4,08",JOAO DE VERONICA,"4,08",DIDI,"2,62",ZE DO POVO,"2,62",BERTOLINO,"1,75",DANIEL CARDOSO,"1,75",IRMA KATIA,"1,75",JANAINA,"1,75",JUCA,"1,75",BABALU,"1,46",CENTO E VINTE,"1,46",ALTEMAR LOBATO,"1,46",JOANA AIRES,"1,46",ASSIS,"1,17",JANE DE ZE HENRIQUE,"1,17",NILCINHO,"1,17",ISAEL,"1,17",RUBENILSON,"1,17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00440/2012,https://paraibano-maranho-paraibanomanews.blogspot.com/2012/10/sao-joao-dos-patos-pesquisa-indica.html,14266926000138,MA,9199,1.0,P,,,,DR. WALDENIO,57,DRA. ARICELLI,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00490/2012,https://notasdodanielaguiar.blogspot.com/2012/10/pesquisa-atemir-lidera-com-folga-em.html,14266926000138,MA,7048,1.0,P,1.0,,,ATEMIR BOTELHO,"56,57",FUFUCA,"40,80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00494/2012,https://jornalpequeno.blog.br/johncutrim/informes-e-ultimas-pesquisas-eleitorais-em-varios-municipios-do-ma-parte-2/,14266926000138,MA,7196,1.0,P,,,,MARIA,"54,86",DJALMA MELO,"40,92",AURINETE FREITAS,"2,20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00512/2012,http://www.blogdoacelio.com.br/inop-aponta-vitoria-do-pt-no-municipio-de-timbiras/,14266926000138,MA,9350,1.0,P,1.0,,,NONATO PESSOA,"44,64",FABRICIO DO FOTO,"23,18",DANIEL ALVIM,"20,24",DR. BEL,"5,36",CARLINHOS BORBA,"3,63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02463/2016,http://www.barradocordanews.com/2016/08/nova-pesquisa-aponta-lideranca.html,14266926000138,MA,7315,1.0,P,1.0,,,ERIC COSTA,"61,25",JUNIOR DO NENZIM,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02463/2016,http://www.barradocordanews.com/2016/08/nova-pesquisa-aponta-lideranca.html,14266926000138,MA,7315,1.0,P,0.0,,,ERIC COSTA,"59,50",JUNIOR DO NENZIM,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02539/2016,https://www.realtytrac.com/home-values/ma/dukes-county/edgartown/02539/12th-st/,14266926000138,MA,7668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02999/2016,https://mayconalves.com.br/josinha-cunha-lidera-pesquisas-para-prefeita-de-ze-doca/,14266926000138,MA,9717,1.0,P,0.0,,,DEPUTADO JOSIMAR,"24,57",JOSINHA CUNHA,"13,31",ZE COSTA,"12,80",NATIM,"5,97",DR. ALBERTO,"2,39",DR. ALCIR,"1,54",NORMA,"1,02",DR. JUNIOR,"1,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02999/2016,https://mayconalves.com.br/josinha-cunha-lidera-pesquisas-para-prefeita-de-ze-doca/,14266926000138,MA,9717,1.0,P,1.0,,,JOSINHA CUNHA,"53,26",ZE COSTA,"21,31",NORMA,"4,98",DR. ALBERTO,"4,12",RENATO 10,"2,41",DR. JUNIOR,"2,23",LINDALVA,"1,55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03793/2016,http://www.netoferreira.com.br/politica/2016/06/pre-candidata-josinha-cunha-lidera-pesquisa-em-ze-doca/,14266926000138,MA,9717,1.0,P,1.0,,,JOSINHA CUNHA,"58,16",ZE COSTA,"21,99",DR. ALBERTO,"3,19",RENATO 10,3,DR. JUNIOR,"2,66",LINDALVA,"1,60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03908/2016,http://www.blogdodavimax.com.br/2016/09/,14266926000138,MA,7129,1.0,P,,,,FERNANDA GONCALO,"48,68",ALAN LINHARES,"40,87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04065/2016,http://www.rennatocosta.com/2016/08/,14266926000138,MA,9717,1.0,P,,,,JOSINHA,"63,23",ZE COSTA,"31,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04244/2016,https://joselandiareal.blogspot.com/2016/10/bine-tem-6397-raimundo-zuca-3128-diz_1.html,14266926000138,MA,8117,1.0,P,1.0,,,BINE,"63,97",RAIMUNDO ZUCA,"31,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04784/2016,https://www.youtube.com/watch?v=GOwWEBoswxs,14266926000138,MA,7439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05401/2016,https://www.carlinhosfilho.com.br/2016/09/pesquisa-estimulada-aponta-larga.html,14266926000138,MA,8117,1.0,P,1.0,,,BINE,"59,50",RAIMUNDO ZUCA,"34,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05454/2016,http://www.professorantoniojose.com.br/politica/eleitoral/,14266926000138,MA,7676,1.0,P,1.0,,,DR. ANTONIO CARLOS,"52,96",VALMIRA MIRANDA,"35,86",VINICIUS,"2,30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05454/2016,http://www.professorantoniojose.com.br/politica/eleitoral/,14266926000138,MA,7676,1.0,P,0.0,,,DR. ANTONIO CARLOS,"49,01",VALMIRA MIRANDA,"32,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05877/2016,https://luispablo.com.br/politica/2016/09/com-5722-dos-votos-fufuca-sera-o-novo-prefeito-de-alto-alegre-do-pindare/,14266926000138,MA,7048,1.0,P,0.0,,,FUFUCA DANTAS,"57,22",NETINHO,"33,60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-07340/2016,http://www.rennatocosta.com/2016/06/pesquisa-aponta-reeleicao-do-prefeito.html,14266926000138,MA,7781,1.0,P,1.0,,,ALDIR CUNHA,"66,29",ANTONIO FILHO,"27,71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-07340/2016,http://www.rennatocosta.com/2016/06/pesquisa-aponta-reeleicao-do-prefeito.html,14266926000138,MA,7781,1.0,P,0.0,,,ALDIR CUNHA,"59,71",ANTONIO FILHO,"18,29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08053/2016,https://chicodavoz.blogspot.com/2016/09/,14266926000138,MA,9652,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09312/2016,https://gilbertoleda.com.br/2016/09/28/notinhas-da-boca-da-noite-18/,14266926000138,MA,9431,1.0,P,1.0,,,ALEXANDRE BAQUIL,"37,86",ROMILDO DO HOSPITAL,"31,74",CHICO CANAVIEIRA,"19,89",ALFREDO FILHO,"1,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09440/2016,https://www.facebook.com/atufaianews/,14266926000138,MA,9199,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09453/2016,http://www.reginaldocazumba.com.br/2016/08/pesquisa-aponta-vantagem-de-thiago.html,14266926000138,MA,9032,1.0,S,0.0,,,TIAGO MENDONCA,"54,24",BIGU,"38,74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09453/2016,http://www.reginaldocazumba.com.br/2016/08/pesquisa-aponta-vantagem-de-thiago.html,14266926000138,MA,9032,1.0,P,1.0,,,TIAGO MENDONCA,"54,24",BIGU,"41,40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00488/2016,https://cuiabafocomt.blogspot.com/2016/10/com-442-na-pesquisa-emanuel-pinheiro.html,14853122000135,MT,98671,1.0,P,1.0,,,EMANUEL PINHEIRO,"44,2",WILSON SANTOS,"32,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00488/2016,https://cuiabafocomt.blogspot.com/2016/10/cuiaba-disparou-no-calculo-de-votos.html,14853122000135,MT,98671,1.0,P,0.0,,,EMANUEL PINHEIRO,"38,8",WILSON SANTOS,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00001/2012,https://www.clickpb.com.br/politica/apos-desistencia-de-agra-datavox-registra-1a-pesquisa-eleitoral-em-jp-140853.html,10956929000142,PB,20516,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00002/2012,http://livrozilla.com/doc/1416565/acesse-aqui,10956929000142,PB,20516,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00008/2012,https://www.datasheetarchive.com/MT111-datasheet.html,10956929000142,PB,21512,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00010/2012,https://paraibahoje.wordpress.com/2012/05/28/datavox-mostra-maranhao-e-agra-tecnicamente-empatados/,10956929000142,PB,20516,1.0,P,0.0,,,JOSE MARANHAO,"4,8",LUCIANO AGRA,"4,8",CICERO LUCENA,"4,2",ESTELIZABEL BEZERRA,"2,7",LUCIANO CARTAXO,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00010/2012,https://paraibahoje.wordpress.com/2012/05/28/datavox-mostra-maranhao-e-agra-tecnicamente-empatados/,10956929000142,PB,20516,1.0,P,1.0,,,JOSE MARANHAO,"24,1",CICERO LUCENA,"18,5",ESTELIZABEL BEZERRA,"9,8",LUCIANO CARTAXO,9,TOINHO DO SOPAO,"3,6",NONATO BANDEIRA,"2,8",LOURDES SARMENTO,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00010/2012,https://paraibahoje.wordpress.com/2012/05/28/datavox-mostra-maranhao-e-agra-tecnicamente-empatados/,10956929000142,PB,20516,1.0,P,1.0,,,JOSE MARANHAO,"23,4",LUCIANO AGRA,"23,1",CICERO LUCENA,"17,9",LUCIANO CARTAXO,"6,1",TOINHO DO SOPAO,"3,3",NONATO BANDEIRA,"2,7",LOURDES SARMENTO,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB-00011/2012,https://hugoigaracy.blogspot.com/2012/06/daniella-ribeiro-volta-liderar-pesquisa.html,10956929000142,PB,19810,1.0,P,0.0,,,DANIELLA RIBEIRO,"11,6",ROMERO RODRIGUES,"7,8",TATIANA MEDEIROS,"5,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
