tse_id,url,,estado,sg_ue,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
MT-07720/2018,https://www.sonoticias.com.br/politica/real-dados-aponta-empate-em-sinop-para-governador-nilson-lidera-ao-senado-e-juarez-a-federal/,3973340000197,MT,MT,1.0,DE,1.0,,,SILVANO AMARAL ,"6,6",DILMAR DAL BOSCO,"4,2",ADENILSON ROCHA ,"4,2",ICARO SEVERO ,"3,2",EDVALDO COSTA,"1,6",PROFESSORA BRANCA,"1,4",SEBASTIAO RESENDE,"0,6",CORONEL HECTOR,"0,4",EDINHO PAIVA,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07746/2018,http://www.digorestenoticias.com.br/mauro-dispara-em-em-sinop-e-taques-e-o-4o-indecisos-sao-52/,3973340000197,MT,MT,1.0,G,1.0,,,MAURO MENDES,12,WELLINGTON FAGUNDES,"7,4",OTAVIANO PIVETTA,"6,8",PEDRO TAQUES,"6,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07746/2018,http://www.digorestenoticias.com.br/mauro-dispara-em-em-sinop-e-taques-e-o-4o-indecisos-sao-52/,3973340000197,MT,MT,1.0,G,0.0,,,BLAIRO MAGGI ,2,MAURO MENDES ,"1,6",PEDRO TAQUES,"1,6",OTAVIANO PIVETTA,1,WELLINGTON FAGUNDES,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07746/2018,https://www.folhamax.com/politica/em-reduto-eleitoral-leitao-lidera-com-folga-ao-senado-3-empatam-em-2-lugar/173935,3973340000197,MT,MT,1.0,S,1.0,,,NILSON LEITAO,"25,4",JAIME CAMPOS,"5,4",SELMA ARRUDA,"4,6",CARLOS FAVARO,4,MARIA LUCIA NEDER,"3,2",ADILTON SACHETTI,"1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07746/2018,https://www.folhamax.com/politica/em-reduto-eleitoral-leitao-lidera-com-folga-ao-senado-3-empatam-em-2-lugar/173935,3973340000197,MT,MT,1.0,S,0.0,,,NILSON LEITAO,5,JUAREZ COSTA,"1,6",BLAIRO MAGGI,"1,4",CARLOS FAVARO,"0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07818/2016,https://www.sonoticias.com.br/politica/sorriso-pesquisa-real-dados-aponta-rossato-com-425-e-lafin-com-362-das-intencoes-de-votos/,3973340000197,MT,98930,1.0,P,0.0,,,DILCEU ROSSATO,"42,5",ARI LAFIN ,"36,2",JUNIOR PE NO CHAO,"0,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07818/2016,https://www.sonoticias.com.br/politica/sorriso-pesquisa-real-dados-aponta-rossato-com-425-e-lafin-com-362-das-intencoes-de-votos/,3973340000197,MT,98930,1.0,P,1.0,,,DILCEU ROSSATO,"45,2",ARI LAFIN,"39,8",JUNIOR PE NO CHAO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-08025/2016,https://www.sonoticias.com.br/politica/real-dados-aponta-que-moacir-tem-48-e-benicio-357-das-intencoes-de-votos-em-vera/,3973340000197,MT,98973,1.0,P,0.0,,,MOACIR GIACOMELLI,48,BENICIO BOEING,"35,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-08025/2016,https://www.sonoticias.com.br/politica/real-dados-aponta-que-moacir-tem-48-e-benicio-357-das-intencoes-de-votos-em-vera/,3973340000197,MT,98973,1.0,P,1.0,,,MOACIR GIACOMELLI,"49,3",BENICIO BOEING,"38,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-08263/2016,https://www.sonoticias.com.br/politica/rodrigo-do-posto-lidera-pesquisa-real-dados-para-prefeito-de-santa-carmem/,3973340000197,MT,90107,1.0,P,0.0,,,RODRIGO DO POSTO ,"51,5",RUDIMAR CAMASSOLA,"28,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-08263/2016,https://www.sonoticias.com.br/politica/rodrigo-do-posto-lidera-pesquisa-real-dados-para-prefeito-de-santa-carmem/,3973340000197,MT,90107,1.0,P,1.0,,,RODRIGO DO POSTO ,53,RUDIMAR CAMASSOLA,"30,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-08534/2016,https://www.sonoticias.com.br/politica/giacomelli-lidera-pesquisa-real-dados-para-prefeito-de-vera-com-432-boeing-tem-268/,3973340000197,MT,98973,1.0,P,0.0,,,MOACIR GIACOMELLI,"43,2",BENICIO BOEING,"26,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-08534/2016,https://www.sonoticias.com.br/politica/giacomelli-lidera-pesquisa-real-dados-para-prefeito-de-vera-com-432-boeing-tem-268/,3973340000197,MT,98973,1.0,P,1.0,,,MOACIR GIACOMELLI,47,BENICIO BOEING,"31,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-09296/2016,http://gcnoticias.com.br/politica/dorner-contrata-pesquisas-e-decide-nao-divulgar-resultados/32643584,3973340000197,MT,89850,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-09373/2016,https://www.sonoticias.com.br/policia/arnobio-lidera-pesquisa-real-dados-para-prefeito-de-marcelandia/,3973340000197,MT,98710,1.0,P,0.0,,,ARNOBIO DE ANDRADE ,"56,7",ROSEMAR MARCHETTO,"26,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-09373/2016,https://www.sonoticias.com.br/policia/arnobio-lidera-pesquisa-real-dados-para-prefeito-de-marcelandia/,3973340000197,MT,98710,1.0,P,1.0,,,ARNOBIO DE ANDRADE ,"58,2",ROSEMAR MARCHETTO,"30,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-09470/2016,http://gcnoticias.com.br/politica/dorner-contrata-pesquisas-e-decide-nao-divulgar-resultados/32643584,3973340000197,MT,89850,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00044/2014,https://www.agoramt.com.br/politica/nova-pesquisa-mostra-diferenca-de-9-pontos-entre-taques-e-ludio/33138,5023065000176,MT,MT,1.0,G,1.0,,,PEDRO TAQUES ,33,LUDIO CABRAL,24,JOSE RIVA,7,JOSE ROBERTO CAVALCANTE,1,JOSE MARCONDES,1,MUVUCA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00044/2014,https://www.agoramt.com.br/politica/nova-pesquisa-mostra-diferenca-de-9-pontos-entre-taques-e-ludio/33138,5023065000176,MT,MT,1.0,G,0.0,,,PEDRO TAQUES ,14,LUDIO CABRAL,8,JOSE RIVA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00044/2014,https://www.agoramt.com.br/politica/pesquisa-ja-mostra-salles-como-ameaca-a-wellington/33144,5023065000176,MT,MT,1.0,S,1.0,,,WELLINGTON FAGUNDES,19,ROGERIO SALLES ,10,GILBERTO LOPES FILHO ,3,RUI PRADO ,2,AMOREZIO ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00079/2014,http://circuitomt.com.br/editorias/politica/50017-gazeta-dados-mostra-vitoria-de-taques-no-primeiro-turno.html,5023065000176,MT,MT,1.0,G,0.0,,,PEDRO TAQUES ,21,LUDIO CABRAL,10,JOSE RIVA,6,JSE ROBERTO ,1,JOSE MUVUCA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00079/2014,http://circuitomt.com.br/editorias/politica/50017-gazeta-dados-mostra-vitoria-de-taques-no-primeiro-turno.html,5023065000176,MT,MT,1.0,G,1.0,,,PEDRO TAQUES ,39,LUDIO CABRAL,20,JOSE RIVA,10,JOSE ROBERTO ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00079/2014,https://correiodecuiaba.blogspot.com/2014/09/unico-vereador-de-varzea-grande.html,5023065000176,MT,MT,1.0,DE,0.0,,,BOTELHO,"2,2",DR. LEONARDO,"2,1",WAGNER RAMOS,2,LUIZINHO MAGALHAES ,"1,6",PEDRO SATELITE ,"1,5",MARIA IZAURA,"1,3",WALTER RABELLO,"1,3",WILSON SANTOS,"1,3",ZECA VIANA,"1,2",DILMAR BOSCO,"1,1",NININHO ,"1,1",AIRTON PORTUGUES,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00079/2014,https://www.sonoticias.com.br/politica/veja-pesquisa-gazeta-dados-para-deputado-federal-e-estadual-em-mato-grosso/,5023065000176,MT,MT,1.0,DF,0.0,,,NILSON LEITAO ,3,SAGUAS MORAES,"1,8",FABIO GARCIA,"1,7",VALTENIR PEREIRA,"1,5",CARLOS BEZERRA,"1,4",ZULU MOTOTAXI,"1,4",J. BARRETO,"1,2",TULIO FONTES,"1,1",ADILTON SACHETTI,"1,1",ELIENE LIMA,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00143/2012,http://www.cnmp.mp.br/portal/images/noticias/PREMIOCNMP.xls,5023065000176,MT,91952,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00672/2012,https://noticias.uol.com.br/fernandorodrigues/pesquisas/2012/2turno/prefeito/cuiaba.jhtm,5023065000176,MT,90670,1.0,P,1.0,,,LUDIO CABRAL ,47,MAURO MENDES ,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00702/2012,https://noticias.uol.com.br/fernandorodrigues/pesquisas/2012/2turno/prefeito/cuiaba.jhtm,5023065000176,MT,90670,1.0,P,1.0,,,LUDIO CABRAL ,46,MAURO MENDES ,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-01042/2018,http://circuitomt.com.br/editorias/politica/133837-taques-comenta-pesquisa-e-acredita-em-vitoria-no-segundo-turno.html,5023065000176,MT,MT,1.0,G,1.0,,,MAURO MENDES ,36,PEDRO TAQUES,17,WELLINGTON FAGUNDES ,14,ARTHUR NOGUERIA ,1,MOISES,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-01042/2018,https://araguaianoticia.com.br/noticia/23424/daltinho-aparece-em-9--em-pesquisa-e-pode-representar-o-vale-do-araguaia-na-assembleia,5023065000176,MT,MT,1.0,DE,0.0,,,BOTELHO,"2,14",CUIABA LEONARDO OLIVEIRA,"2,04",ONDANIR BORTOLINI,"1,85",JANAINA RIVA,"1,56",TONINHO DE SOUZA,"1,56",MAZ RUSSI ,"1,56",GUILHERME MALUF,"1,56",FAISSAL CALIL,"1,56",DALTINHO ,"1,17",RICARDO ARRUDA,"0,88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-01042/2018,https://www.sonoticias.com.br/ponto-final/gazeta-dados-senado/,5023065000176,MT,MT,1.0,S,0.0,,,JAYME CAMPOS ,28,PROCURADOR MAURO,17,NILSON LEITAO,16,ADILTON SACHETTI,11,CARLOS FAVARO,9,MARIA LUCIA ,8,SEBASTIAO CARLOS,2,WALDIR CALDAS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-01042/2018,https://www.sonoticias.com.br/ponto-final/gazeta-dados-senado/,5023065000176,MT,MT,1.0,S,1.0,,,JAYME CAMPOS ,21,NILSON LEITAO,10,ADILTON SACHETTI,6,MARIA LUCIA ,4,FAVARO ,3,GILBERTO LOPES ,1,SEBASTIAO CARLOS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-01042/2018,https://www.sonoticias.com.br/ponto-final/pesquisa-gazeta/,5023065000176,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-01647/2016,https://matogrossomais.com.br/2016/09/20/lucimar-campos-impoe-frente-com-64-dos-votos-e-deve-ser-reeleita-em-varzea-grande/,5023065000176,MT,91677,1.0,P,1.0,,,LUCIMAR SACRE DE CAMPOS,64,PERY TABORELLI,11,ALAN DA TOP GAS,3,MILTAO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-01647/2016,https://matogrossomais.com.br/2016/09/20/lucimar-campos-impoe-frente-com-64-dos-votos-e-deve-ser-reeleita-em-varzea-grande/,5023065000176,MT,91677,1.0,P,0.0,,,LUCIMAR SACRE DE CAMPOS,54,PERY TABORELLI,7,ALAN DA TOP GAS,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-02454/2016,http://www.gcnoticias.com.br/politica/gazeta-dados-aponta-rosana-com-38-e-dorner-17-das-intencoes-de-votos/32464776,5023065000176,MT,89850,1.0,P,1.0,,,ROSANA MARTINELLI,38,ROBERTO DORNER,17,DALTON MARTINI,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-02454/2016,http://www.gcnoticias.com.br/politica/gazeta-dados-aponta-rosana-com-38-e-dorner-17-das-intencoes-de-votos/32464776,5023065000176,MT,89850,1.0,P,0.0,,,ROSANA MARTINELLI,37,ROBERTO DORNER,16,DALTON MARTINI,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-02952/2016,http://circuitomt.com.br/editorias/politica/93484-pesquisa-aponta-emanuel-pinheiro-e-wilson-santos-no-segundo-turno.html,5023065000176,MT,90670,1.0,P,1.0,,1.0,EMANUEL PINHEIRO ,"32,95",WILSON SANTOS,"29,55",PROCURADOR MAURO,"27,27",JULIER SEBASTIAO ,"5,68",SERYS SLHESSARENKO,"3,41",RENATO SANTTANA,"1,14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-02952/2016,http://circuitomt.com.br/editorias/politica/93484-pesquisa-aponta-emanuel-pinheiro-e-wilson-santos-no-segundo-turno.html,5023065000176,MT,90670,1.0,P,0.0,,,EMANUEL PINHEIRO ,25,WILSON SANTOS,22,PROCURADOR MAURO,20,JULIER SEBASTIAO ,4,SERYS SLHESSARENKO,2,RENATO SANTTANA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-03650/2016,"http://parecis.net/portal/noticias/politica/19540-junqueira-e-reck-estao-empatados-em-tangara-da-serra,-segundo-pesquisa.html",5023065000176,MT,91855,1.0,P,1.0,,,FABIO JUNQUEIRA ,26,RECK JUNIOR,24,VANDER ALBERTO MASSON,18,SOMMAVILLA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-03650/2016,"http://parecis.net/portal/noticias/politica/19540-junqueira-e-reck-estao-empatados-em-tangara-da-serra,-segundo-pesquisa.html",5023065000176,MT,91855,1.0,P,0.0,,,FABIO JUNQUEIRA ,23,RECK JUNIOR,23,VANDER ALBERTO MASSON,16,SOMMAVILLA,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-03694/2016,http://circuitomt.com.br/editorias/politica/95174-gazeta-dados-aponta-vitaria-de-emanuel-pinheiro-com-58-dos-votos.html,5023065000176,MT,90670,1.0,P,1.0,,,EMANUEL PINHEIRO ,48,WILSON SANTOS,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-03694/2016,http://circuitomt.com.br/editorias/politica/95174-gazeta-dados-aponta-vitaria-de-emanuel-pinheiro-com-58-dos-votos.html,5023065000176,MT,90670,1.0,P,0.0,,,EMANUEL PINHEIRO ,46,WILSON SANTOS,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-04743/2016,http://unicanews.com.br/politica/pesquisa-revela-disputa-acirrada-entre-emanuel-procurador-e-wilson-para-segundo-turno/4413,5023065000176,MT,90670,1.0,P,0.0,,,EMANUEL PINHEIRO ,"33,75",PROCURADOR MAURO,"31,25",WILSON SANTOS ,"27,5",JULIER SEBASTIAO ,"3,75",SERYS SLHESSARENKO,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-04743/2016,http://unicanews.com.br/politica/pesquisa-revela-disputa-acirrada-entre-emanuel-procurador-e-wilson-para-segundo-turno/4413,5023065000176,MT,90670,1.0,P,1.0,,,EMANUEL PINHEIRO ,27,PROCURADOR MAURO,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-05282/2016,https://cuiabafocomt.blogspot.com/2016/09/cuiaba-emanuel-pinheiro-comemora.html,5023065000176,MT,90670,1.0,P,1.0,,,EMANUEL PINHEIRO,25,PROCURADOR MAURO,24,WILSON SANTOS,18,JULIER SEBASTIAO,5,SERYS SLHESSARENKO,2,RENATO SANTTANA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-05282/2016,https://www.folhamax.com/politica/emanuel-dispara-8-ultrapassa-procurador-e-ja-e-primeiro-em-cuiaba/99596,5023065000176,MT,90670,1.0,P,0.0,,,EMANUEL PINHEIRO,19,PROCURADOR MAURO,19,WILSON SANTOS,16,JULIER SEBASTIAO,4,SERYS SLHESSARENKO,1,RENATO SANTTANA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-06055/2016,http://www.vgnoticias.com.br/eleicoes-2016/confira-os-candidatos-a-vereador-de-vg-mais-lembrados-na-pesquisa-gazeta-dados/30783,5023065000176,MT,91677,1.0,V,0.0,,,GISA BARROS ,"3,3",GORDO GOIANO,"2,86",SARDINHA,"2,64",CHICO CURVO,"2,42",FERRINHO,"2,2",FABINHO,"1,1",HILTON GUSMAO,"1,1",EDINHO 24 HORAS,"1,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-06055/2016,https://www.midianews.com.br/eleicoes-2016/em-varzea-grande-lucimar-tem-65-taborelli-tem-10-e-alan-tem-4/276116,5023065000176,MT,91677,1.0,P,1.0,,,LUCIMAR SACRE DE CAMPOS,"82,27",CORONEL TABORELLI,"12,65",ALAN DA TOP GAS,"5,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-06055/2016,https://www.midianews.com.br/eleicoes-2016/em-varzea-grande-lucimar-tem-65-taborelli-tem-10-e-alan-tem-4/276116,5023065000176,MT,91677,1.0,P,0.0,,,LUCIMAR SACRE DE CAMPOS,58,CORONEL TABORELLI,8,ALAN DA TOP GAS,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07324/2016,http://www.vgnoticias.com.br/eleicoes-2016/lucimar-lidera-pesquisa-com-62-das-intencoes-de-voto-aponta-pesquisa/30224,5023065000176,MT,91677,1.0,P,1.0,,,LUCIMAR SACRE DE CAMPOS,62,PERY TABORELLI,14,ALAN DA TOP GAS,2,MILTAO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07324/2016,http://www.vgnoticias.com.br/eleicoes-2016/lucimar-lidera-pesquisa-com-62-das-intencoes-de-voto-aponta-pesquisa/30224,5023065000176,MT,91677,1.0,P,0.0,,,LUCIMAR SACRE DE CAMPOS,48,PERY TABORELLI,8,ALAN DA TOP GAS,1,MILTAO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07453/2016,https://www.vgnoticias.com.br/eleicoes-2016/juiz-autoriza-emanuel-pinheiro-ter-acesso-a-pesquisa-gazeta-dados/30338,5023065000176,MT,90670,1.0,P,,,,PROCURADOR MAURO,23,WILSON SANTOS,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07698/2016,https://matogrossomais.com.br/2016/10/18/gazeta-dados-mostra-emanuel-pinheiro-com-44-e-wilson-santos-com-33/,5023065000176,MT,90670,1.0,P,1.0,,,EMANUEL PINHEIRO,44,WILSON SANTOS,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-07698/2016,https://matogrossomais.com.br/2016/10/18/gazeta-dados-mostra-emanuel-pinheiro-com-44-e-wilson-santos-com-33/,5023065000176,MT,90670,1.0,P,0.0,,,EMANUEL PINHEIRO,41,WILSON SANTOS,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-09342/2016,http://inter03.tse.jus.br/InteiroTeor/pesquisa/actionGetTREBinary.do?tribunal=MT&processoNumero=30632&processoClasse=RE&decisaoData=20170524&decisaoNumero=26153&protocolo=799362016,5023065000176,MT,90603,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
