tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
AC-00066/2014,https://oaltoacre.com/onda-azul-pesquisa-delta-mostra-marcio-bittar-com-51-e-tiao-viana-com-49/,AC,ACRE,1,G,1.0,,,MARCIO BITTAR ,"48,91",TIAO VIENA ,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-00523/2016,https://www.ac24horas.com/2016/07/08/editoria-de-politica-de-ac24horas-esclarece-correcoes-nos-numeros-de-pesquisa-realizada-em-cruzeiro-do-sul/,AC,CRUZEIRO DO SUL,1,P,1.0,,,ILDERLEY CORDEIRO ,"52,5",HENRIQUE AFONSO,"15,5",CARLA BRITO ,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-01103/2016,https://conteudo.imguol.com.br/blogs/52/files/2016/09/RioBranco_prefeito_1turno1.pdf,AC,RIO BRANCO,1,P,0.0,,,MARCUS ALEXANDRE ,"17,4",ELIANE SINHASIQUE ,"6,6",SEBASTIAO BOCALOM,"3,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-01103/2016,https://conteudo.imguol.com.br/blogs/52/files/2016/09/RioBranco_prefeito_1turno1.pdf,AC,RIO BRANCO,1,P,1.0,,,MARCUS ALEXANDRE ,"44,8",ELIANE SINHASIQUE ,"28,9",FRANCINEUDO COSTA,"3,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-01808/2016,https://contilnetnoticias.com.br/2016/09/delta-mazinho-serafim-lidera-pesquisa-de-intencao-de-votos-em-sena-madureira-com-3933/,AC,SENA MADUREIRA,1,P,,,,MARZINHO SERAFIM,"39,33",TOINHA VIEIRA,22,MANO RUFINHO,"18,33",CARLOS VALE,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-01900/2016,https://conteudo.imguol.com.br/blogs/52/files/2016/09/RioBranco_prefeito_1turno1.pdf,AC,RIO BRANCO,1,P,0.0,,,MARCUS ALEXANDRE ,"23,6",ELIANE SINHASIQUE ,"6,9",RAIMUNDO VAZ,"0,8",SEBASTIAO BOCALOM,"2,2",ALAN RICK,"2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-01900/2016,https://conteudo.imguol.com.br/blogs/52/files/2016/09/RioBranco_prefeito_1turno1.pdf,AC,RIO BRANCO,1,P,1.0,,,MARCUS ALEXANDRE ,"40,8",ELIANE SINHASIQUE ,"21,9",RAIMUNDO VAZ,"4,8",SEBASTIAO BOCALOM,7,ALAN RICK,"9,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-02447/2016,http://www.agazeta.net/index.php?option=com_content&view=article&id=13756:presidente-da-camara-de-acrelandia-e-assassinado-na-porta-de-casa&catid=82:policia&Itemid=331,AC,RIO BRANCO,1,P,0.0,,,MARCUS ALEXANDRE ,"45,2",ELIANE SINHASIQUE ,"23,4",RAIMUNDO VAZ,"1,6",CARLOS GOMES,"0,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-02447/2016,http://www.agazeta.net/index.php?option=com_content&view=article&id=13756:presidente-da-camara-de-acrelandia-e-assassinado-na-porta-de-casa&catid=82:policia&Itemid=331,AC,RIO BRANCO,1,P,1.0,,,MARCUS ALEXANDRE ,"49,9",ELIANE SINHASIQUE ,29,RAIMUNDO VAZ,"2,7",CARLOS GOMES,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-03832/2016,https://contilnetnoticias.com.br/2016/09/pesquisa-deltacontilnet-mostra-sinhasique-na-disputa-pela-prefeitura-mais-de-11-seguem-indecisos/,AC,RIO BRANCO,1,P,1.0,,,MARCUS ALEXANDRE ,49,ELIANE SINHASIQUE ,30,RAIMUNDO VAZ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-04132/2016,https://contilnetnoticias.com.br/2016/10/em-senador-guiomar-pesquisa-mostra-andre-maia-com-4757-e-branca-menezes-com-2513/,AC,SENADOR GUIOMARD,1,P,1.0,,,ANDRE MAIA,39,BRANCA MENEZES,"20,5",JORGE CATALAN,"14,5",NEY DO MILTAO,"7,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL-01036/2016,http://www.maragoginews.com.br/noticia/eleicoes-2016/284263-ultima-pesquisa-da-sergio-lira-como-favorito-para-vencer-em.html,AL,MARAGOGI,1,P,1.0,,,SERGIO LIRA ,47,MARCOS MADEIRA,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AL-03146/2016,https://www.tribunadoagreste.com.br/2016/09/exatta-mostra-padre-eraldo-na-frente-na-disputa-pela-prefeitura-de-delmiro/,AL,DELMIRO GOUVEIA,1,P,,,,PADRE ERALDO,32,GIVALDO CARIMBAO,25,VALDO SANDES ,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-00018/2016,https://docplayer.com.br/75924983-.html,AM,MANAUS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-00169/2016,https://docplayer.com.br/21514298-Relatorio-de-pesquisa.html,AM,CAREIRO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-01288/2016,http://www.portaldoholanda.com.br/sites/default/files/portaldoholanda-712389-download-documento-pdf-amazonas.pdf,AM,MANAUS,1,P,0.0,,,ARTHUR NETO,"22,92",MARCELO RAMOS,"10,43",SILAS CAMARA,"6,35",HENRIQUE OLIVEIRA,"6,05",HISSA ABRAHAO,"4,66",SERAFIM CORREA,"3,37",JOSE RICARDO ,"1,79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-01288/2016,http://www.portaldoholanda.com.br/sites/default/files/portaldoholanda-712389-download-documento-pdf-amazonas.pdf,AM,MANAUS,1,P,1.0,,,ARTHUR NETO,"30,65",MARCELO RAMOS,13,HENRIQUE OLIVEIRA,"11,02",SILAS CAMARA,"8,83",HISSA ABRAHAO,"7,04",SERAFIM CORREA,"5,46",JOSE RICARDO,"2,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-01452/2016,https://bncamazonas.com.br/adail-filho-devera-ter-mais-votos-do-que-seu-pai-recebeu-em-2012/,AM,COARI,1,P,,,,ADAIL FILHO,60,RAIMUNDO MAGALHAES,"15,92",MIL MITOUSO ,"7,16",ORLANDO NASCIMENTO,"1,59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM-01841/2016,https://ampost.com.br/2016/10/pesquisa-reafirma-crescimento-de-marcelo-no-segundo-turno/,AM,MANAUS,1,P,,,1.0,MARCELO RAMOS ,"51,07",ARTUR NETO,"48,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
