tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
PR-00574/2012,http://transparencia.mprs.mp.br/publicacao_anual/rol_documentos/classificados/2018/12/,PR,ARAPONGAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-00241/2012,https://noticiasdearapoti.blogspot.com/2012/09/vergonha-candidata-vice-engaveta-plano.html,PR,ARAPOTI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-00201/2012,http://publicnotices.portlandtribune.com/publicnotices.pmgnews.com/wp-content/uploads/2016/08/CLK13717-08-24-16.pdf,SP,ARARAQUARA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-00056/2012,http://kategamble.reviewhook.sytes.net/glock-sp-00056-firing-pin-spacer-sleeve-doddsports-com.us?i=overtime&category=Action-Parts-Review&fid=13,SP,ARTUR NOGUEIRA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07661/2016,https://grupobomdia.com.br/eleicoes-2016-reviravolta-em-bady/,SP,BADY BASSITT,1.0,P,1.0,,1.0,meiri catelani,0.574,tobardini,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07661/2016,https://grupobomdia.com.br/eleicoes-2016-reviravolta-em-bady/,SP,BADY BASSITT,1.0,P,1.0,,,meiri catelani,0.485,tobardini,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-01083/2012,https://www.yumpu.com/pt/document/view/12819825/caminhoneir-caminhoneir-caminhoneir-jornal-hora-news,SP,BARRA DO TURVO,1.0,P,1.0,,,afonso do posto,0.433,henrique,0.369,rosana,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-07866/2016,http://www.blogdocidadeemfoco.com.br/2017/07/frente-de-helio-para-luiz-cai-de-16.html,PE,BELO JARDIM,1.0,P,1.0,,,helio dos terrenos,0.403,luiz carlos,0.283,gilvandro estrela,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-07866/2016,http://www.blogdocidadeemfoco.com.br/2017/07/frente-de-helio-para-luiz-cai-de-16.html,PE,BELO JARDIM,1.0,P,0.0,,,helio dos terrenos,0.358,luiz carlos,0.238,gilvandro estrela,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-00812/2016,http://difusora890.com.br/category/eleicoes-2016/page/10/,RS,BENTO GONCALVES,1.0,P,0.0,,,guilherme pasin,0.438,cesar gabardo,0.225,neilene lunelli,0.088,evandro speranza,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-00812/2016,http://difusora890.com.br/category/eleicoes-2016/page/10/,RS,BENTO GONCALVES,1.0,P,1.0,,,guilherme pasin,0.485,cesar gabardo,0.242,neilene lunelli,0.108,evandro speranza,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-04755/2016,https://www.jbnoticia.com.br/2016/09/eleicoes-em-bom-conselho-sai-resultado.html,PE,BOM CONSELHO,1.0,P,1.0,,,danillo godoy,0.76,capotao banerges,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-01592/2016,https://blogmanuelmariano.blogspot.com/2016/08/joao-lira-sai-na-frente-em-bom-jardim.html,PE,BOM JARDIM,1.0,P,1.0,,,joao lira,0.486,miguel barbosa,0.391,kalina rufino,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-01592/2016,https://blogmanuelmariano.blogspot.com/2016/08/joao-lira-sai-na-frente-em-bom-jardim.html,PE,BOM JARDIM,1.0,P,0.0,,,joao lira,0.437,miguel barbosa,0.351,kalina rufino,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-00778/2012,https://www.camara.leg.br/boletimadm/suplementos/2012/SP240212.pdf,SP,BOTUCATU,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00022/2012,http://www.lagoaolhodagua.com.br/2012/05/,PE,CABO DE SANTO AGOSTINHO,1.0,P,1.0,,,betinho gomes,0.41,vado da farmacia,0.264,fernando ferro,0.034,batata,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00022/2012,https://arcoverdedetodos.blogspot.com/2012/05/,PE,CABO DE SANTO AGOSTINHO,1.0,P,1.0,,,betinho gomes,0.41,vado da farmacia,0.246,fernando ferro,0.034,batata,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00022/2012,https://blogmanuelmariano.blogspot.com/2012/05/opiniao-cabo-betinho-lidera-com-41-vado.html,PE,CABO DE SANTO AGOSTINHO,1.0,P,0.0,,,betinho gomes,0.184,vado da farmacia,0.122,lula cabral,0.048,fernando ferro,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00022/2012,https://joaobarbosafotos.blogspot.com/2012/05/,PE,CABO DE SANTO AGOSTINHO,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00077/2012,https://joaobarbosafotos.blogspot.com/2012/09/,PE,CABO DE SANTO AGOSTINHO,1.0,P,1.0,,,lula cabral,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00077/2012,https://licopernadepau.blogspot.com/2012/08/,PE,CABO DE SANTO AGOSTINHO,1.0,P,1.0,,,betinho gomes,0.444,vado da farmacia,0.368,batata,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00077/2012,https://licopernadepau.blogspot.com/2012/08/,PE,CABO DE SANTO AGOSTINHO,1.0,P,1.0,,,betinho gomes,0.41,vado da farmacia,0.24,batata,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00077/2012,https://licopernadepau.blogspot.com/2012/08/,PE,CABO DE SANTO AGOSTINHO,1.0,P,0.0,,,betinho gomes,0.362,vado da farmacia,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00147/2012,https://mauriliojuvencio.blogspot.com/2012/,PE,CABO DE SANTO AGOSTINHO,1.0,P,1.0,,,vado da farmacia,0.418,betinho gomes,0.398,batata,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00147/2012,https://mauriliojuvencio.blogspot.com/2012/,PE,CABO DE SANTO AGOSTINHO,1.0,P,0.0,,,vado da farmacia,0.39,betinho gomes,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-03384/2016,http://www.marluscosta.com.br/pesquisa-registrada-no-tre-aponta-vitoria-com-larga-vantagem-de-lula-cabral-sobre-betinho-no-cabo-2/,PE,CABO DE SANTO AGOSTINHO,1.0,P,1.0,,,lula cabral,0.388,gesse valerio,0.278,vado da farmacia,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-03384/2016,http://www.marluscosta.com.br/pesquisa-registrada-no-tre-aponta-vitoria-com-larga-vantagem-de-lula-cabral-sobre-betinho-no-cabo-2/,PE,CABO DE SANTO AGOSTINHO,1.0,P,0.0,,,lula cabral,0.183,betinho gomes,0.063,gesse valerio,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-03384/2016,https://blogmanuelmariano.blogspot.com/2016/03/gestao-de-vado-no-cabo-e-desaprovada.html,PE,CABO DE SANTO AGOSTINHO,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-08374/2016,https://joaobarbosafotos.blogspot.com/2016/09/,PE,CABO DE SANTO AGOSTINHO,1.0,P,1.0,,,lula cabral,0.545,betinho gomes,0.253,gleydson goes,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-08374/2016,https://joaobarbosafotos.blogspot.com/2016/09/,PE,CABO DE SANTO AGOSTINHO,1.0,P,0.0,,,lula cabral,0.473,betinho gomes,0.205,gleydson goes,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-03426/2016,http://www.blogdocarloseugenio.com.br/2016/09/disputa-eleitoral-nogueira-abre.html,PE,CALCADO,1.0,P,1.0,,,francisco expedito da paz nogueira,0.537,expedito orlando,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-03426/2016,http://www.blogdocarloseugenio.com.br/2016/09/disputa-eleitoral-nogueira-abre.html,PE,CALCADO,1.0,P,0.0,,,francisco expedito da paz nogueira,0.517,expedito orlando,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00078/2012,http://www.junioralbuquerque.net/2012_08_26_archive.html,PE,CAMARAGIBE,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00736/2016,https://blogdomagnodantas.blogspot.com/2016/09/meira-abre-frente-de-8-pontos-em.html,PE,CAMARAGIBE,1.0,P,1.0,,,demostenes meira,0.353,jorge alexandre,0.278,vinicius lemes,0.078,luiz de frança,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00736/2016,https://blogdomagnodantas.blogspot.com/2016/09/meira-abre-frente-de-8-pontos-em.html,PE,CAMARAGIBE,1.0,P,0.0,,,demostenes meira,0.243,jorge alexandre,0.218,vinicius lemes,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR-02626/2016,https://tasabendo.com.br/politica/pesquisa-do-instituto-visao-mostra-rodrigo-com-404/,PR,CAMPO MOURAO,1.0,P,1.0,,,rodrigo salvadori,0.404,tauillo lezelli,0.3,regina dubay,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00177/2012,https://timbaubaagora.blogspot.com/2012/09/,PE,CAMUTANGA,1.0,P,1.0,,,armando pimentel,0.561,magno martins,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00177/2012,https://timbaubaagora.blogspot.com/2012/09/,PE,CAMUTANGA,1.0,P,0.0,,,armando pimentel,0.536,magno martins,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS-08178/2016,https://apollo.tre-rs.jus.br/sessoes/acordao/20260,RS,CANDELARIA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-07550/2016,https://blogdodjalmalopes.blogspot.com/2016/09/joaquim-lapa-e-botafogo-estao-empatados.html,PE,CARPINA,1.0,P,1.0,,,joaquim lapa,0.417,manoel botafogo,0.409,junior botafogo,0.034,carlinhos do moinho,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-07550/2016,https://blogdodjalmalopes.blogspot.com/2016/09/joaquim-lapa-e-botafogo-estao-empatados.html,PE,CARPINA,1.0,P,0.0,,,joaquim lapa,0.406,manoel botafogo,0.389,carlinhos do moinho,0.026,junior botafogo,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-07550/2016,https://www.blogdoelielson.com.br/2016/09/instituto-opiniao-registra-pesquisa-para-carpina-resultado-sai-dia-24/,PE,CARPINA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00011/2012,http://www.blogdoivonaldofilho.com.br/2012_04_05_archive.html,PE,CARUARU,1.0,P,1.0,,,jose queiroz,0.35,miriam  lacerda,0.341,diogo cantarelli,0.038,rivaldo soares,0.032,licius cavalcante,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00075/2012,http://www.toritamainforma.com/2012_08_19_archive.html,PE,CARUARU,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00075/2012,https://blogdexucuru.blogspot.com/2012/08/queiroz-cresce-oito-pontos-e-lidera-em.html,PE,CARUARU,1.0,P,1.0,,,jose queiroz,0.43,miriam  lacerda,0.38,fabio jose,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-00075/2012,https://blogdomarioflavio.com.br/pesquisa-magnoopiniao-ze-queiroz-43-miriam-38-fabio-jose-12/,PE,CARUARU,1.0,P,0.0,,,jose queiroz,0.38,miriam  lacerda,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
